,idx,tok,ans,tok_p,ans_mean,ext_p,weighted
0,0,"

",$\it{Other}$,0.164585356112257,0.3333333333333333,0.33432493826781595,0.05486178537075233
1,0,"

",Adelaide Festival Centre,0.164585356112257,0.13333333333333333,0.13071480049298717,0.02194471414830093
2,0,"

","Adelaide Festival Centre, Adelaide, Australia",0.164585356112257,0.0,0.0,0.0
3,0,"

",Adelaide Town Hall,0.164585356112257,0.43333333333333335,0.4257798585077638,0.07132032098197803
4,0,"

","Adelaide Town Hall, Adelaide, Australia",0.164585356112257,0.06666666666666667,0.06940289080486828,0.010972357074150466
5,0,"

","Adelaide Town Hall, Adelaide, South Australia",0.164585356112257,0.03333333333333333,0.03977751192656451,0.005486178537075233
6,0," 
",$\it{Other}$,0.1230929939116215,0.3,0.29362190669848126,0.03692789817348645
7,0," 
",Adelaide Festival Centre,0.1230929939116215,0.16666666666666666,0.16311908104475098,0.020515498985270247
8,0," 
","Adelaide Festival Centre, Adelaide, Australia",0.1230929939116215,0.0,0.0,0.0
9,0," 
",Adelaide Town Hall,0.1230929939116215,0.36666666666666664,0.3644091701897712,0.04513409776759455
10,0," 
","Adelaide Town Hall, Adelaide, Australia",0.1230929939116215,0.06666666666666667,0.08045346867626041,0.0082061995941081
11,0," 
","Adelaide Town Hall, Adelaide, South Australia",0.1230929939116215,0.1,0.09839637339073609,0.01230929939116215
12,0," 

",$\it{Other}$,0.2257102095335412,0.4,0.4045797241595173,0.09028408381341649
13,0," 

",Adelaide Festival Centre,0.2257102095335412,0.13333333333333333,0.12511672594075463,0.03009469460447216
14,0," 

","Adelaide Festival Centre, Adelaide, Australia",0.2257102095335412,0.0,0.0,0.0
15,0," 

",Adelaide Town Hall,0.2257102095335412,0.4,0.40437694832789733,0.09028408381341649
16,0," 

","Adelaide Town Hall, Adelaide, Australia",0.2257102095335412,0.03333333333333333,0.032803757324531564,0.00752367365111804
17,0," 

","Adelaide Town Hall, Adelaide, South Australia",0.2257102095335412,0.03333333333333333,0.033122844247299346,0.00752367365111804
18,0, First,$\it{Other}$,0.24100069511329292,0.16666666666666666,0.1720807087314964,0.04016678251888215
19,0, First,Adelaide Festival Centre,0.24100069511329292,0.1,0.09916094172405736,0.024100069511329293
20,0, First,"Adelaide Festival Centre, Adelaide, Australia",0.24100069511329292,0.0,0.0,0.0
21,0, First,Adelaide Town Hall,0.24100069511329292,0.6,0.5938530111615326,0.14460041706797575
22,0, First,"Adelaide Town Hall, Adelaide, Australia",0.24100069511329292,0.06666666666666667,0.06252413015368274,0.01606671300755286
23,0, First,"Adelaide Town Hall, Adelaide, South Australia",0.24100069511329292,0.06666666666666667,0.07238120822923093,0.01606671300755286
24,0, The,$\it{Other}$,0.17893126143772986,0.43333333333333335,0.418156479198925,0.07753687995634961
25,0, The,Adelaide Festival Centre,0.17893126143772986,0.06666666666666667,0.07547191243984633,0.011928750762515324
26,0, The,"Adelaide Festival Centre, Adelaide, Australia",0.17893126143772986,0.03333333333333333,0.03698740474232733,0.005964375381257662
27,0, The,Adelaide Town Hall,0.17893126143772986,0.4,0.40637628981831936,0.07157250457509194
28,0, The,"Adelaide Town Hall, Adelaide, Australia",0.17893126143772986,0.06666666666666667,0.06300791380058204,0.011928750762515324
29,0, The,"Adelaide Town Hall, Adelaide, South Australia",0.17893126143772986,0.0,0.0,0.0
30,0, We,$\it{Other}$,0.06667948389155758,0.3,0.292001736790052,0.020003845167467272
31,0, We,Adelaide Festival Centre,0.06667948389155758,0.1,0.0987948492492677,0.006667948389155758
32,0, We,"Adelaide Festival Centre, Adelaide, Australia",0.06667948389155758,0.0,0.0,0.0
33,0, We,Adelaide Town Hall,0.06667948389155758,0.5666666666666667,0.5731404684133323,0.03778504087188263
34,0, We,"Adelaide Town Hall, Adelaide, Australia",0.06667948389155758,0.03333333333333333,0.036062945547347604,0.002222649463051919
35,0, We,"Adelaide Town Hall, Adelaide, South Australia",0.06667948389155758,0.0,0.0,0.0
36,1, we,$\it{Other}$,0.06988910431125879,0.3333333333333333,0.3326261033716604,0.023296368103752928
37,1, we,Adelaide Festival Centre,0.06988910431125879,0.13333333333333333,0.12340563126302717,0.009318547241501171
38,1, we,"Adelaide Festival Centre, Adelaide, Australia",0.06988910431125879,0.0,0.0,0.0
39,1, we,Adelaide Town Hall,0.06988910431125879,0.5,0.5064610544360647,0.034944552155629395
40,1, we,"Adelaide Town Hall, Adelaide, Australia",0.06988910431125879,0.03333333333333333,0.03750721092924775,0.002329636810375293
41,1, we,"Adelaide Town Hall, Adelaide, South Australia",0.06988910431125879,0.0,0.0,0.0
42,1,",",$\it{Other}$,0.9301108956887413,0.2,0.1831728212675987,0.18602217913774827
43,1,",",Adelaide Festival Centre,0.9301108956887413,0.06666666666666667,0.06419257650371596,0.062007393045916084
44,1,",","Adelaide Festival Centre, Adelaide, Australia",0.9301108956887413,0.0,0.0,0.0
45,1,",",Adelaide Town Hall,0.9301108956887413,0.6666666666666666,0.6783086335928963,0.6200739304591608
46,1,",","Adelaide Town Hall, Adelaide, Australia",0.9301108956887413,0.06666666666666667,0.07432596863578877,0.062007393045916084
47,1,",","Adelaide Town Hall, Adelaide, South Australia",0.9301108956887413,0.0,0.0,0.0
48,10, Symphony,$\it{Other}$,1.0,0.16666666666666666,0.15062445146401057,0.16666666666666666
49,10, Symphony,Adelaide Festival Centre,1.0,0.1,0.10128322768733321,0.1
50,10, Symphony,"Adelaide Festival Centre, Adelaide, Australia",1.0,0.0,0.0,0.0
51,10, Symphony,Adelaide Town Hall,1.0,0.6666666666666666,0.6787330085222231,0.6666666666666666
52,10, Symphony,"Adelaide Town Hall, Adelaide, Australia",1.0,0.0,0.0,0.0
53,10, Symphony,"Adelaide Town Hall, Adelaide, South Australia",1.0,0.06666666666666667,0.06935931232643294,0.06666666666666667
54,11, Orchestra,$\it{Other}$,1.0,0.26666666666666666,0.23917313223662395,0.26666666666666666
55,11, Orchestra,Adelaide Festival Centre,1.0,0.1,0.096475244595505,0.1
56,11, Orchestra,"Adelaide Festival Centre, Adelaide, Australia",1.0,0.03333333333333333,0.03664616730325119,0.03333333333333333
57,11, Orchestra,Adelaide Town Hall,1.0,0.43333333333333335,0.4468361986388306,0.43333333333333335
58,11, Orchestra,"Adelaide Town Hall, Adelaide, Australia",1.0,0.06666666666666667,0.07154759457437472,0.06666666666666667
59,11, Orchestra,"Adelaide Town Hall, Adelaide, South Australia",1.0,0.1,0.1093216626514148,0.1
60,12, (,$\it{Other}$,0.10161921626841387,0.2,0.19637299613244427,0.020323843253682777
61,12, (,Adelaide Festival Centre,0.10161921626841387,0.06666666666666667,0.06073517440686589,0.006774614417894258
62,12, (,"Adelaide Festival Centre, Adelaide, Australia",0.10161921626841387,0.0,0.0,0.0
63,12, (,Adelaide Town Hall,0.10161921626841387,0.6333333333333333,0.636718294668257,0.06435883696999545
64,12, (,"Adelaide Town Hall, Adelaide, Australia",0.10161921626841387,0.03333333333333333,0.03312543786109126,0.003387307208947129
65,12, (,"Adelaide Town Hall, Adelaide, South Australia",0.10161921626841387,0.06666666666666667,0.07304809693134147,0.006774614417894258
66,12, is,$\it{Other}$,0.8983807837315861,0.13333333333333333,0.15133265954130537,0.11978410449754481
67,12, is,Adelaide Festival Centre,0.8983807837315861,0.16666666666666666,0.15439069679566084,0.14973013062193102
68,12, is,"Adelaide Festival Centre, Adelaide, Australia",0.8983807837315861,0.0,0.0,0.0
69,12, is,Adelaide Town Hall,0.8983807837315861,0.6333333333333333,0.6237217582819012,0.5689744963633379
70,12, is,"Adelaide Town Hall, Adelaide, Australia",0.8983807837315861,0.03333333333333333,0.03868326852595837,0.029946026124386203
71,12, is,"Adelaide Town Hall, Adelaide, South Australia",0.8983807837315861,0.03333333333333333,0.03187161685517395,0.029946026124386203
