,idx,ans,weighted
0,0,1.0,0.9478137848537525
1,0,2.0,0.052186215146247564
2,1,1.0,0.9333333333333333
3,1,2.0,0.06666666666666667
4,2,1.0,0.8771532016086088
5,2,2.0,0.1228467983913912
6,3,1.0,0.9838830408930671
7,3,2.0,0.016116959106932775
8,4,1.0,0.9
9,4,2.0,0.1
10,5,1.0,0.948698654244703
11,5,2.0,0.05130134575529695
12,6,1.0,0.9333333333333333
13,6,2.0,0.06666666666666667
14,7,1.0,0.8333333333333334
15,7,2.0,0.16666666666666666
16,8,1.0,0.9
17,8,2.0,0.1
18,9,1.0,0.8740938175632198
19,9,2.0,0.1259061824367803
20,10,1.0,0.9751574265234122
21,10,2.0,0.024842573476587734
22,11,1.0,1.0
23,11,2.0,0.0
24,12,1.0,0.8788852904909266
25,12,2.0,0.12111470950907346
26,13,1.0,0.8666666666666667
27,13,2.0,0.13333333333333333
28,14,1.0,0.9466526226987576
29,14,2.0,0.05334737730124249
30,15,1.0,0.9672443013723135
31,15,2.0,0.032755698627686486
32,16,1.0,0.9149614996217021
33,16,2.0,0.08503850037829778
34,17,1.0,0.9721481428850609
35,17,2.0,0.02785185711493898
36,18,1.0,0.9686727353902591
37,18,2.0,0.03132726460974096
38,19,1.0,0.9698541472250785
39,19,2.0,0.03014585277492159
40,20,1.0,1.0
41,20,2.0,0.0
42,21,1.0,1.0
43,21,2.0,0.0
44,22,1.0,0.997091591607684
45,22,2.0,0.0029084083923160402
46,23,1.0,0.9666666666666667
47,23,2.0,0.03333333333333333
48,24,1.0,0.9333333333333333
49,24,2.0,0.06666666666666667
50,25,1.0,0.9333333333333333
51,25,2.0,0.06666666666666667
52,26,1.0,0.9411204646767132
53,26,2.0,0.058879535323286804
54,27,1.0,0.9693121376949287
55,27,2.0,0.030687862305071208
56,28,1.0,0.9713947082235364
57,28,2.0,0.02860529177646374
58,29,1.0,0.9937685239247613
59,29,2.0,0.006231476075238786
60,30,1.0,0.9853870377650276
61,30,2.0,0.014612962234972502
62,31,1.0,0.9333333333333333
63,31,2.0,0.06666666666666667
64,32,1.0,1.0
65,32,2.0,0.0
66,33,1.0,0.9852345949611325
67,33,2.0,0.014765405038867517
68,34,1.0,0.9657984156510768
69,34,2.0,0.03420158434892325
70,35,1.0,0.960388647303859
71,35,2.0,0.03961135269614093
72,36,1.0,0.9823767481447101
73,36,2.0,0.01762325185528986
74,37,1.0,1.0
75,37,2.0,0.0
76,38,1.0,0.896551724137931
77,38,2.0,0.10344827586206896
78,39,1.0,0.9597307122681045
79,39,2.0,0.04026928773189542
80,40,1.0,0.9285714285714286
81,40,2.0,0.07142857142857142
82,41,1.0,0.9970612115378641
83,41,2.0,0.0029387884621358924
84,42,1.0,0.955784752589419
85,42,2.0,0.04421524741058106
86,43,1.0,0.9727881886708009
87,43,2.0,0.027211811329199143
88,44,1.0,0.9614469597119183
89,44,2.0,0.038553040288081625
90,45,1.0,0.9333333333333333
91,45,2.0,0.06666666666666667
92,46,1.0,0.9294915460465524
93,46,2.0,0.07050845395344765
94,47,1.0,0.996830278506951
95,47,2.0,0.0031697214930489492
96,48,1.0,0.9522705619664308
97,48,2.0,0.047729438033569126
98,49,1.0,1.0
99,49,2.0,0.0
100,50,1.0,0.9666666666666667
101,50,2.0,0.03333333333333333
102,51,1.0,1.0
103,51,2.0,0.0
104,52,1.0,0.9643280542016222
105,52,2.0,0.03567194579837787
106,53,1.0,0.9904955900945793
107,53,2.0,0.009504409905420615
108,54,1.0,0.9285714285714286
109,54,2.0,0.07142857142857142
110,55,1.0,0.9747203338502872
111,55,2.0,0.02527966614971289
112,56,1.0,1.0
113,56,2.0,0.0
114,57,1.0,1.0
115,57,2.0,0.0
116,58,1.0,0.9655172413793104
117,58,2.0,0.034482758620689655
118,59,1.0,0.9157745378965039
119,59,2.0,0.08422546210349602
120,60,1.0,1.0
121,60,2.0,0.0
122,61,1.0,1.0
123,61,2.0,0.0
124,62,1.0,0.9635960344650518
125,62,2.0,0.03640396553494801
126,63,1.0,0.9895674349491391
127,63,2.0,0.01043256505086083
128,64,1.0,0.9806931633024457
129,64,2.0,0.019306836697554383
130,65,1.0,0.8640770413920851
131,65,2.0,0.13592295860791484
132,66,1.0,1.0
133,66,2.0,0.0
134,67,1.0,1.0
135,67,2.0,0.0
136,68,1.0,1.0
137,68,2.0,0.0
138,69,1.0,1.0
139,69,2.0,0.0
140,70,1.0,1.0
141,70,2.0,0.0
142,71,1.0,1.0
143,71,2.0,0.0
144,72,1.0,1.0
145,72,2.0,0.0
