,idx,tok,ans,tok_p,ans_mean,ext_p,weighted
0,0," 
",$\it{Other}$,0.14717734148023665,0.0,0.0,0.0
1,0," 
",No,0.14717734148023665,0.06666666666666667,0.06290373059209749,0.00981182276534911
2,0," 
",Yes,0.14717734148023665,0.9333333333333333,0.9370962694079027,0.13736551871488753
3,0," 

",$\it{Other}$,0.21469797311277786,0.0,0.0,0.0
4,0," 

",No,0.21469797311277786,0.13333333333333333,0.12996447246337373,0.02862639641503705
5,0," 

",Yes,0.21469797311277786,0.8666666666666667,0.870035527536626,0.18607157669774083
6,0, At,$\it{Other}$,0.07394685535258395,0.0,0.0,0.0
7,0, At,No,0.07394685535258395,0.16666666666666666,0.15974546360629546,0.012324475892097324
8,0, At,Yes,0.07394685535258395,0.8333333333333334,0.8402545363937048,0.06162237946048663
9,0, Initially,$\it{Other}$,0.48529422878542566,0.0,0.0,0.0
10,0, Initially,No,0.48529422878542566,0.1,0.0993698994633169,0.04852942287854257
11,0, Initially,Yes,0.48529422878542566,0.9,0.9006301005366829,0.4367648059068831
12,0, The,$\it{Other}$,0.07888360126897591,0.03333333333333333,0.029444623645266392,0.00262945337563253
13,0, The,No,0.07888360126897591,0.1,0.0852294818765549,0.007888360126897592
14,0, The,Yes,0.07888360126897591,0.8666666666666667,0.8853258944781789,0.06836578776644579
15,1, the,$\it{Other}$,0.06760594772018645,0.0,0.0,0.0
16,1, the,No,0.06760594772018645,0.1,0.08713240699279018,0.006760594772018645
17,1, the,Yes,0.06760594772018645,0.9,0.91286759300721,0.06084535294816781
18,1,",",$\it{Other}$,0.9323940522798135,0.0,0.0,0.0
19,1,",",No,0.9323940522798135,0.06666666666666667,0.062152539349078585,0.0621596034853209
20,1,",",Yes,0.9323940522798135,0.9333333333333333,0.9378474606509215,0.8702344487944926
21,10,ynn,$\it{Other}$,1.0,0.0,0.0,0.0
22,10,ynn,No,1.0,0.1,0.0940030474563276,0.1
23,10,ynn,Yes,1.0,0.9,0.9059969525436725,0.9
24,11, flips,$\it{Other}$,1.0,0.0,0.0,0.0
25,11, flips,No,1.0,0.1,0.09355636297185414,0.1
26,11, flips,Yes,1.0,0.9,0.9064436370281453,0.9
27,12, it,$\it{Other}$,0.16868088344247525,0.0,0.0,0.0
28,12, it,No,0.16868088344247525,0.03333333333333333,0.027459822302472892,0.005622696114749175
29,12, it,Yes,0.16868088344247525,0.9666666666666667,0.9725401776975275,0.1630581873277261
30,12, the,$\it{Other}$,0.8313191165575248,0.0,0.0,0.0
31,12, the,No,0.8313191165575248,0.13333333333333333,0.1070076307207771,0.11084254887433663
32,12, the,Yes,0.8313191165575248,0.8666666666666667,0.8929923692792228,0.7204765676831881
33,13, coin,$\it{Other}$,1.0,0.0,0.0,0.0
34,13, coin,No,1.0,0.16666666666666666,0.13324628734269967,0.16666666666666666
35,13, coin,Yes,1.0,0.8333333333333334,0.8667537126573003,0.8333333333333334
36,14, over,$\it{Other}$,1.0,0.0,0.0,0.0
37,14, over,No,1.0,0.1,0.08718631595975676,0.1
38,14, over,Yes,1.0,0.9,0.9128136840402432,0.9
39,15,",",$\it{Other}$,1.0,0.0,0.0,0.0
40,15,",",No,1.0,0.1,0.0913360458130822,0.1
41,15,",",Yes,1.0,0.9,0.9086639541869179,0.9
42,16, it,$\it{Other}$,0.6322881479917017,0.0,0.0,0.0
43,16, it,No,0.6322881479917017,0.16666666666666666,0.15275913092469637,0.10538135799861695
44,16, it,Yes,0.6322881479917017,0.8333333333333334,0.8472408690753034,0.5269067899930848
45,16, the,$\it{Other}$,0.3677118520082983,0.0,0.0,0.0
46,16, the,No,0.3677118520082983,0.06666666666666667,0.0433581095286529,0.024514123467219887
47,16, the,Yes,0.3677118520082983,0.9333333333333333,0.9566418904713476,0.34319772854107844
48,17, becomes,$\it{Other}$,0.05662697817990174,0.0,0.0,0.0
49,17, becomes,No,0.05662697817990174,0.034482758620689655,0.023264745411352736,0.0019526544199966118
50,17, becomes,Yes,0.05662697817990174,0.9655172413793104,0.9365321196182821,0.05467432375990513
51,17, is,$\it{Other}$,0.15670828472476728,0.0,0.0,0.0
52,17, is,No,0.15670828472476728,0.1,0.08889101112977203,0.01567082847247673
