,idx,tok,ans,tok_p,ans_mean,ext_p,weighted
0,0,"
",$\it{Other}$,0.0798574906288245,0.03333333333333333,0.007293828880560546,0.00266191635429415
1,0,"
",B,0.0798574906288245,0.9666666666666667,0.9927061711194392,0.07719557427453035
2,0,"

",$\it{Other}$,0.07059776445206754,0.0,0.0,0.0
3,0,"

",B,0.07059776445206754,1.0,1.0000000000000004,0.07059776445206754
4,0," 
",$\it{Other}$,0.19962802882885713,0.0,0.0,0.0
5,0," 
",B,0.19962802882885713,1.0,1.0,0.19962802882885713
6,0," 

",$\it{Other}$,0.33191110565506754,0.0,0.0,0.0
7,0," 

",B,0.33191110565506754,1.0,1.0,0.33191110565506754
8,0, A,$\it{Other}$,0.10735366656839115,0.0,0.0,0.0
9,0, A,B,0.10735366656839115,1.0,0.9999999999999996,0.10735366656839115
10,0, First,$\it{Other}$,0.14395599736332157,0.03333333333333333,0.04286108252961646,0.004798533245444052
11,0, First,B,0.14395599736332157,0.9666666666666667,0.9571389174703836,0.13915746411787752
12,0, We,$\it{Other}$,0.06669594650347059,0.0,0.0,0.0
13,0, We,B,0.06669594650347059,1.0,1.0,0.06669594650347059
14,1,-,$\it{Other}$,0.062193497885802716,0.0,0.0,0.0
15,1,-,B,0.062193497885802716,1.0,1.0000000000000004,0.062193497885802716
16,1,1,$\it{Other}$,0.34743641112187745,0.0,0.0,0.0
17,1,1,B,0.34743641112187745,1.0,1.0000000000000004,0.34743641112187745
18,1,A,$\it{Other}$,0.07642303520774629,0.03333333333333333,0.035187391900356926,0.0025474345069248765
19,1,A,B,0.07642303520774629,0.9666666666666667,0.9648126080996435,0.07387560070082141
20,1,First,$\it{Other}$,0.4433137943505168,0.0,0.0,0.0
21,1,First,B,0.4433137943505168,1.0,1.0,0.4433137943505168
22,1,Step,$\it{Other}$,0.07063326143405675,0.0,0.0,0.0
23,1,Step,B,0.07063326143405675,1.0,1.0,0.07063326143405675
24,10, reaction,$\it{Other}$,1.0,0.0,0.0,0.0
25,10, reaction,B,1.0,1.0,1.0,1.0
26,100, increases,$\it{Other}$,0.4101959622746122,0.0,0.0,0.0
27,100, increases,B,0.4101959622746122,1.0,1.0,0.4101959622746122
28,100, speeds,$\it{Other}$,0.5898040377253879,0.0,0.0,0.0
29,100, speeds,B,0.5898040377253879,1.0,1.0,0.5898040377253879
30,101, up,$\it{Other}$,1.0,0.0,0.0,0.0
31,101, up,B,1.0,1.0,1.0,1.0
32,102, a,$\it{Other}$,0.9040258187009415,0.0,0.0,0.0
33,102, a,B,0.9040258187009415,1.0,1.0,0.9040258187009415
34,102, the,$\it{Other}$,0.09597418129905853,0.0,0.0,0.0
35,102, the,B,0.09597418129905853,1.0,1.0,0.09597418129905853
36,103, chemical,$\it{Other}$,0.8248182871890252,0.0,0.0,0.0
