,idx,ans,weighted
0,0,$\it{Other}$,0.007460449599738202
1,0,B,0.9925395504002619
2,1,$\it{Other}$,0.0025474345069248765
3,1,B,0.9974525654930751
4,2,$\it{Other}$,0.030171256401000945
5,2,B,0.9698287435989993
6,3,$\it{Other}$,0.01511516635588467
7,3,B,0.9848848336441154
8,4,$\it{Other}$,0.0
9,4,B,0.9999999999999999
10,5,$\it{Other}$,0.0
11,5,B,1.0
12,6,$\it{Other}$,0.0
13,6,B,1.0
14,7,$\it{Other}$,0.010563432971272347
15,7,B,0.9894365670287277
16,8,$\it{Other}$,0.0
17,8,B,0.9999999999999999
18,9,$\it{Other}$,0.0
19,9,B,1.0
20,10,$\it{Other}$,0.0
21,10,B,1.0
22,11,$\it{Other}$,0.0
23,11,B,1.0
24,12,$\it{Other}$,0.0
25,12,B,1.0
26,13,$\it{Other}$,0.0
27,13,B,1.0
28,14,$\it{Other}$,0.0
29,14,B,1.0
30,15,$\it{Other}$,0.0
31,15,B,1.0
32,16,$\it{Other}$,0.0
33,16,B,1.0
34,17,$\it{Other}$,0.0
35,17,B,1.0
36,18,$\it{Other}$,0.0021376434770799084
37,18,B,0.9978623565229201
38,19,$\it{Other}$,0.0
39,19,B,1.0
40,20,$\it{Other}$,0.03333333333333333
41,20,B,0.9666666666666667
42,21,$\it{Other}$,0.0
43,21,B,1.0
44,22,$\it{Other}$,0.0
45,22,B,1.0
46,23,$\it{Other}$,0.0
47,23,B,1.0
48,24,$\it{Other}$,0.006435174493658565
49,24,B,0.9935648255063414
50,25,$\it{Other}$,0.0
51,25,B,1.0
52,26,$\it{Other}$,0.0
53,26,B,1.0
54,27,$\it{Other}$,0.0
55,27,B,1.0
56,28,$\it{Other}$,0.0039902430850035035
57,28,B,0.9960097569149966
58,29,$\it{Other}$,0.0
59,29,B,1.0
60,30,$\it{Other}$,0.027330189179935203
61,30,B,0.9726698108200649
62,31,$\it{Other}$,0.0
63,31,B,1.0000000000000002
64,32,$\it{Other}$,0.0
65,32,B,1.0
66,33,$\it{Other}$,0.03333333333333333
67,33,B,0.9666666666666667
68,34,$\it{Other}$,0.018544780848320987
69,34,B,0.981455219151679
70,35,$\it{Other}$,0.00950968328017919
71,35,B,0.9904903167198208
72,36,$\it{Other}$,0.028109745936222823
73,36,B,0.9718902540637773
74,37,$\it{Other}$,0.0
75,37,B,1.0
76,38,$\it{Other}$,0.031304900768290976
77,38,B,0.968695099231709
78,39,$\it{Other}$,0.0
79,39,B,1.0
80,40,$\it{Other}$,0.00642258072977885
81,40,B,0.9935774192702211
82,41,$\it{Other}$,0.0
83,41,B,1.0
84,42,$\it{Other}$,0.0
85,42,B,1.0
86,43,$\it{Other}$,0.0
87,43,B,1.0
88,44,$\it{Other}$,0.0
89,44,B,1.0
90,45,$\it{Other}$,0.0
91,45,B,1.0
92,46,$\it{Other}$,0.004124014949323943
