,idx,ans,weighted
0,0,$\it{Other}$,0.0885960593593116
1,0,8.0,0.9114039406406884
2,1,$\it{Other}$,0.12482302566623404
3,1,8.0,0.875176974333766
4,2,$\it{Other}$,0.08964067482733336
5,2,8.0,0.9103593251726667
6,3,$\it{Other}$,0.06839896414982691
7,3,8.0,0.9316010358501731
8,4,$\it{Other}$,0.03333333333333333
9,4,8.0,0.9666666666666667
10,5,$\it{Other}$,0.021781353596704495
11,5,8.0,0.9782186464032956
12,6,$\it{Other}$,0.01744357228728178
13,6,8.0,0.9825564277127183
14,7,$\it{Other}$,0.03333333333333333
15,7,8.0,0.9666666666666667
16,8,$\it{Other}$,0.02503061653632191
17,8,8.0,0.9749693834636781
18,9,$\it{Other}$,0.03333333333333333
19,9,8.0,0.9666666666666667
20,10,$\it{Other}$,0.0
21,10,8.0,1.0
22,11,$\it{Other}$,0.0
23,11,8.0,1.0
24,12,$\it{Other}$,0.0
25,12,8.0,1.0
26,13,$\it{Other}$,0.006699892315088628
27,13,8.0,0.9933001076849114
28,14,$\it{Other}$,0.0
29,14,8.0,1.0
30,15,$\it{Other}$,0.0
31,15,8.0,1.0
32,16,$\it{Other}$,0.0
33,16,8.0,1.0
34,17,$\it{Other}$,0.0
35,17,8.0,1.0
36,18,$\it{Other}$,0.03333333333333333
37,18,8.0,0.9666666666666667
38,19,$\it{Other}$,0.0
39,19,8.0,1.0
40,20,$\it{Other}$,0.0
41,20,8.0,1.0
42,21,$\it{Other}$,0.0
43,21,8.0,1.0
44,22,$\it{Other}$,0.005249947692162361
45,22,8.0,0.9947500523078376
46,23,$\it{Other}$,0.03333333333333333
47,23,8.0,0.9666666666666667
48,24,$\it{Other}$,0.0
49,24,8.0,1.0
50,25,$\it{Other}$,0.0
51,25,8.0,1.0
52,26,$\it{Other}$,0.0
53,26,8.0,1.0
54,27,$\it{Other}$,0.0
55,27,8.0,1.0
56,28,$\it{Other}$,0.0
57,28,8.0,1.0
58,29,$\it{Other}$,0.0
59,29,8.0,1.0
60,30,$\it{Other}$,0.011249718308691887
61,30,8.0,0.988750281691308
62,31,$\it{Other}$,0.0
63,31,8.0,1.0
64,32,$\it{Other}$,0.01025628795775969
65,32,8.0,0.9897437120422403
66,33,$\it{Other}$,0.0
67,33,8.0,1.0
68,34,$\it{Other}$,0.0
69,34,8.0,1.0
70,35,$\it{Other}$,0.003568113776922076
71,35,8.0,0.9964318862230779
72,36,$\it{Other}$,0.0
73,36,8.0,1.0
74,37,$\it{Other}$,0.003847254479676171
75,37,8.0,0.9961527455203238
76,38,$\it{Other}$,0.0
77,38,8.0,1.0
78,39,$\it{Other}$,0.0
79,39,8.0,1.0
80,40,$\it{Other}$,0.0
81,40,8.0,1.0
82,41,$\it{Other}$,0.0
83,41,8.0,1.0
84,42,$\it{Other}$,0.0
85,42,8.0,1.0
86,43,$\it{Other}$,0.0
87,43,8.0,1.0
88,44,$\it{Other}$,0.0
89,44,8.0,1.0
90,45,$\it{Other}$,0.0
91,45,8.0,1.0
92,46,$\it{Other}$,0.0
93,46,8.0,1.0
94,47,$\it{Other}$,0.0
95,47,8.0,1.0
96,48,$\it{Other}$,0.0020046347287121027
97,48,8.0,0.997995365271288
98,49,$\it{Other}$,0.0
99,49,8.0,1.0
100,50,$\it{Other}$,0.0
101,50,8.0,1.0
102,51,$\it{Other}$,0.0
103,51,8.0,0.9999999999999999
104,52,$\it{Other}$,0.0
105,52,8.0,1.0
106,53,$\it{Other}$,0.03333333333333333
107,53,8.0,0.9666666666666667
108,54,$\it{Other}$,0.03333333333333333
109,54,8.0,0.9666666666666667
110,55,$\it{Other}$,0.0
111,55,8.0,1.0
112,56,$\it{Other}$,0.0
113,56,8.0,0.9999999999999999
114,57,$\it{Other}$,0.0
115,57,8.0,1.0
116,58,$\it{Other}$,0.0
117,58,8.0,1.0
118,59,$\it{Other}$,0.0
119,59,8.0,1.0
120,60,$\it{Other}$,0.0
121,60,8.0,1.0
122,61,$\it{Other}$,0.0
123,61,8.0,1.0
124,62,$\it{Other}$,0.0
125,62,8.0,1.0
126,63,$\it{Other}$,0.0
127,63,8.0,1.0
128,64,$\it{Other}$,0.0
129,64,8.0,1.0
130,65,$\it{Other}$,0.0
131,65,8.0,1.0
132,66,$\it{Other}$,0.0
133,66,8.0,1.0
134,67,$\it{Other}$,0.0
135,67,8.0,1.0
136,68,$\it{Other}$,0.0
137,68,8.0,1.0
138,69,$\it{Other}$,0.0035827614402663874
139,69,8.0,0.9964172385597336
140,70,$\it{Other}$,0.0
141,70,8.0,1.0
142,71,$\it{Other}$,0.0
143,71,8.0,1.0
144,72,$\it{Other}$,0.0
145,72,8.0,1.0
146,73,$\it{Other}$,0.0
147,73,8.0,1.0
148,74,$\it{Other}$,0.0
149,74,8.0,1.0
150,75,$\it{Other}$,0.0
151,75,8.0,1.0
152,76,$\it{Other}$,0.0
153,76,8.0,1.0
154,77,$\it{Other}$,0.0
155,77,8.0,1.0
156,78,$\it{Other}$,0.0
157,78,8.0,1.0
158,79,$\it{Other}$,0.0
159,79,8.0,1.0
160,80,$\it{Other}$,0.0
161,80,8.0,1.0
162,81,$\it{Other}$,0.0
163,81,8.0,1.0
164,82,$\it{Other}$,0.0
