,idx,ans,weighted
0,0,$\it{Other}$,0.2740580747649689
1,0,yenr,0.623021129935397
2,0,yer,0.024203979941365614
3,0,yern,0.07871681535826835
4,1,$\it{Other}$,0.2040196743231873
5,1,yenr,0.5586273180202922
6,1,yer,0.06264699234347941
7,1,yern,0.1747060153130412
8,2,$\it{Other}$,0.2980480961063673
9,2,yenr,0.5807807615574531
10,2,yer,0.026276285887940135
11,2,yern,0.09489485644823946
12,3,$\it{Other}$,0.25650720478604033
13,3,yenr,0.7384130642736464
14,3,yer,0.005079730940313161
15,3,yern,0.0
16,4,$\it{Other}$,0.2
17,4,yenr,0.7
18,4,yer,0.03333333333333333
19,4,yern,0.06666666666666667
20,5,$\it{Other}$,0.2242190519164987
21,5,yenr,0.6784248448519539
22,5,yer,0.012055820713444295
23,5,yern,0.08530028251810312
24,6,$\it{Other}$,0.10000000000000002
25,6,yenr,0.6437931002578863
26,6,yer,0.06318007769181566
27,6,yern,0.19302682205029803
28,7,$\it{Other}$,0.16666666666666666
29,7,yenr,0.6666666666666666
30,7,yer,0.03333333333333333
31,7,yern,0.13333333333333333
32,8,$\it{Other}$,0.06385627524481766
33,8,yenr,0.8526147095574217
34,8,yer,0.03052294191148433
35,8,yern,0.053006073286276344
36,9,$\it{Other}$,0.06666666666666667
37,9,yenr,0.7333333333333333
38,9,yer,0.03333333333333333
39,9,yern,0.16666666666666666
40,10,$\it{Other}$,0.26666666666666666
41,10,yenr,0.5333333333333333
42,10,yer,0.06666666666666667
43,10,yern,0.13333333333333333
44,11,$\it{Other}$,0.16666666666666666
45,11,yenr,0.6
46,11,yer,0.1
47,11,yern,0.13333333333333333
48,12,$\it{Other}$,0.14793395695255873
49,12,yenr,0.72576612596863
50,12,yer,0.012307334691984622
51,12,yern,0.11399258238682665
52,13,$\it{Other}$,0.17038862157655588
53,13,yenr,0.6592227568468882
54,13,yer,0.03333333333333333
55,13,yern,0.13705528824322255
56,14,$\it{Other}$,0.13333333333333333
57,14,yenr,0.7
58,14,yer,0.03333333333333333
59,14,yern,0.13333333333333333
60,15,$\it{Other}$,0.15655566424173833
61,15,yenr,0.5758821056435715
62,15,yer,0.0379410528217857
63,15,yern,0.2296211772929046
64,16,$\it{Other}$,0.1722392749142993
65,16,yenr,0.6712229263740448
66,16,yer,0.02963325464249207
67,16,yern,0.1269045440691639
68,17,$\it{Other}$,0.11882178528338905
69,17,yenr,0.6516230892600428
70,17,yer,0.08760117157686888
71,17,yern,0.14195395387969945
72,18,$\it{Other}$,0.08351338272906447
73,18,yenr,0.7221021892917348
74,18,yer,0.12771776131253407
75,18,yern,0.06666666666666667
76,19,$\it{Other}$,0.06666666666666667
77,19,yenr,0.6666666666666666
78,19,yer,0.16666666666666666
79,19,yern,0.1
80,20,$\it{Other}$,0.17405086094423255
81,20,yenr,0.7629745695278837
82,20,yer,0.02099152317596124
83,20,yern,0.04198304635192248
84,21,$\it{Other}$,0.030934425759852096
85,21,yenr,0.809595630293925
86,21,yer,0.03333333333333334
87,21,yern,0.1261366106128896
88,22,$\it{Other}$,0.03579510779170681
89,22,yenr,0.7375511546190736
90,22,yer,0.06522185330795884
91,22,yern,0.16143188428126073
92,23,$\it{Other}$,0.06666666666666667
93,23,yenr,0.5
94,23,yer,0.23333333333333334
95,23,yern,0.2
96,24,$\it{Other}$,0.0
97,24,yenr,0.7
98,24,yer,0.2
99,24,yern,0.1
100,25,$\it{Other}$,0.03333333333333333
101,25,yenr,0.6333333333333333
102,25,yer,0.2
103,25,yern,0.13333333333333333
104,26,$\it{Other}$,0.06666666666666667
105,26,yenr,0.6666666666666666
106,26,yer,0.16666666666666666
107,26,yern,0.1
108,27,$\it{Other}$,0.03333333333333333
109,27,yenr,0.7
110,27,yer,0.1
111,27,yern,0.16666666666666666
112,28,$\it{Other}$,0.0
113,28,yenr,0.7333333333333333
114,28,yer,0.1
115,28,yern,0.16666666666666666
116,29,$\it{Other}$,0.06666666666666667
117,29,yenr,0.8
118,29,yer,0.06666666666666667
119,29,yern,0.06666666666666667
120,30,$\it{Other}$,0.03333333333333333
121,30,yenr,0.6666666666666666
122,30,yer,0.06666666666666667
123,30,yern,0.23333333333333334
124,31,$\it{Other}$,0.06666666666666667
125,31,yenr,0.6
126,31,yer,0.16666666666666666
127,31,yern,0.16666666666666666
128,32,$\it{Other}$,0.0
129,32,yenr,0.4666666666666667
130,32,yer,0.2
131,32,yern,0.3333333333333333
132,33,$\it{Other}$,0.03333333333333333
133,33,yenr,0.5
134,33,yer,0.2
135,33,yern,0.26666666666666666
136,34,$\it{Other}$,0.03333333333333333
137,34,yenr,0.6333333333333333
138,34,yer,0.06666666666666667
139,34,yern,0.26666666666666666
140,35,$\it{Other}$,0.06666666666666667
141,35,yenr,0.6666666666666666
142,35,yer,0.13333333333333333
143,35,yern,0.13333333333333333
144,36,$\it{Other}$,0.0
145,36,yenr,0.8333333333333334
146,36,yer,0.06666666666666667
147,36,yern,0.1
148,37,$\it{Other}$,0.0
149,37,yenr,0.7666666666666667
150,37,yer,0.06666666666666667
151,37,yern,0.16666666666666666
152,38,$\it{Other}$,0.03333333333333333
153,38,yenr,0.8333333333333334
154,38,yer,0.1
155,38,yern,0.03333333333333333
156,39,$\it{Other}$,0.06666666666666667
157,39,yenr,0.8
158,39,yer,0.03333333333333333
159,39,yern,0.1
160,40,$\it{Other}$,0.06666666666666667
161,40,yenr,0.6666666666666666
162,40,yer,0.1
163,40,yern,0.16666666666666666
164,41,$\it{Other}$,0.03333333333333333
165,41,yenr,0.6333333333333333
166,41,yer,0.16666666666666666
167,41,yern,0.16666666666666666
168,42,$\it{Other}$,0.1
169,42,yenr,0.6333333333333333
170,42,yer,0.1
171,42,yern,0.16666666666666666
172,43,$\it{Other}$,0.0
173,43,yenr,0.7
174,43,yer,0.13333333333333333
175,43,yern,0.16666666666666666
176,44,$\it{Other}$,0.03333333333333333
177,44,yenr,0.6333333333333333
178,44,yer,0.2
179,44,yern,0.13333333333333333
180,45,$\it{Other}$,0.06027587422157584
181,45,yenr,0.5409313082212768
182,45,yer,0.1426177263902564
183,45,yern,0.2561750911668909
184,46,$\it{Other}$,0.13333333333333333
185,46,yenr,0.4666666666666667
186,46,yer,0.1
187,46,yern,0.3
188,47,$\it{Other}$,0.06666666666666667
189,47,yenr,0.6666666666666666
190,47,yer,0.13333333333333333
191,47,yern,0.13333333333333333
192,48,$\it{Other}$,0.08832573810437941
193,48,yenr,0.654992404771046
194,48,yer,0.06251898807238482
195,48,yern,0.1941628690521897
196,49,$\it{Other}$,0.03333333333333333
197,49,yenr,0.6333333333333333
198,49,yer,0.13333333333333333
199,49,yern,0.2
200,50,$\it{Other}$,0.03333333333333333
201,50,yenr,0.7733831661289491
202,50,yer,0.04785160635390659
203,50,yern,0.14543189418381103
204,51,$\it{Other}$,0.03648011344336577
205,51,yenr,0.7172281330392409
206,51,yer,0.0698134467766991
207,51,yern,0.1764783067406941
208,52,$\it{Other}$,0.06666666666666667
209,52,yenr,0.7333333333333333
210,52,yer,0.13333333333333333
211,52,yern,0.06666666666666667
212,53,$\it{Other}$,0.05940106904176951
213,53,yenr,0.7957290571662553
214,53,yer,0.06522936252458686
215,53,yern,0.07964051126738833
216,54,$\it{Other}$,0.06523742618212867
217,54,yenr,0.7181176901413227
218,54,yer,0.14034127664535156
219,54,yern,0.07630360703119718
220,55,$\it{Other}$,0.03333333333333333
221,55,yenr,0.7
222,55,yer,0.13333333333333333
223,55,yern,0.13333333333333333
224,56,$\it{Other}$,0.09899666818095995
225,56,yenr,0.6807519570515751
226,56,yer,0.11680309890539603
227,56,yern,0.10344827586206896
228,57,$\it{Other}$,0.07407407407407407
229,57,yenr,0.6666666666666666
230,57,yer,0.18518518518518517
231,57,yern,0.07407407407407407
232,58,$\it{Other}$,0.03690850467950814
233,58,yenr,0.619374881940553
234,58,yer,0.18555455637782284
235,58,yern,0.15816205700211594
236,59,$\it{Other}$,0.10344827586206896
237,59,yenr,0.4827586206896552
238,59,yer,0.2413793103448276
239,59,yern,0.1724137931034483
240,60,$\it{Other}$,0.06775041128431605
241,60,yenr,0.6809178410772466
242,60,yer,0.005326990553749158
243,60,yern,0.24600475708468814
244,61,$\it{Other}$,0.0
245,61,yenr,0.7333333333333333
246,61,yer,0.16666666666666666
247,61,yern,0.1
248,62,$\it{Other}$,0.0
249,62,yenr,0.7857142857142857
250,62,yer,0.07142857142857142
251,62,yern,0.14285714285714285
252,63,$\it{Other}$,0.11960989015606352
253,63,yenr,0.5946758241296507
254,63,yer,0.16307326010404236
255,63,yern,0.12264102561024334
256,64,$\it{Other}$,0.03423200583694386
257,64,yenr,0.662824624552993
258,64,yer,0.183576542835779
259,64,yern,0.11936682677428403
260,65,$\it{Other}$,0.015247688526695518
261,65,yenr,0.7246225576444429
262,65,yer,0.17110795071531706
263,65,yern,0.08902180311354432
264,66,$\it{Other}$,0.0
265,66,yenr,0.8959464037861007
266,66,yer,0.0
267,66,yern,0.10405359621389941
268,67,$\it{Other}$,0.0
269,67,yenr,1.0
270,67,yer,0.0
271,67,yern,0.0
272,68,$\it{Other}$,0.0
273,68,yenr,1.0
274,68,yer,0.0
275,68,yern,0.0
276,69,$\it{Other}$,0.047619047619047616
277,69,yenr,0.9523809523809523
278,69,yer,0.0
279,69,yern,0.0
280,70,$\it{Other}$,0.0
281,70,yenr,1.0
282,70,yer,0.0
283,70,yern,0.0
284,71,$\it{Other}$,0.0
285,71,yenr,1.0
286,71,yer,0.0
287,71,yern,0.0
288,72,$\it{Other}$,0.0
289,72,yenr,1.0
290,72,yer,0.0
291,72,yern,0.0
292,73,$\it{Other}$,0.0
293,73,yenr,1.0
294,73,yer,0.0
295,73,yern,0.0
296,74,$\it{Other}$,0.0
297,74,yenr,1.0
298,74,yer,0.0
299,74,yern,0.0
300,75,$\it{Other}$,0.0
301,75,yenr,1.0
302,75,yer,0.0
303,75,yern,0.0
304,76,$\it{Other}$,0.0
305,76,yenr,1.0
306,76,yer,0.0
307,76,yern,0.0
308,77,$\it{Other}$,0.0
309,77,yenr,1.0
310,77,yer,0.0
311,77,yern,0.0
312,78,$\it{Other}$,0.0
313,78,yenr,1.0
314,78,yer,0.0
