,idx,tok,ans,tok_p,ans_mean,ext_p,weighted
0,0," 
",$\it{Other}$,0.19061855353251803,0.0,0.0,0.0
1,0," 
",C,0.19061855353251803,0.03333333333333333,0.02726268063848027,0.006353951784417267
2,0," 
",D,0.19061855353251803,0.43333333333333335,0.416313739512772,0.08260137319742449
3,0," 
",E,0.19061855353251803,0.5333333333333333,0.5564235798487478,0.10166322855067628
4,0," 

",$\it{Other}$,0.25716366969476273,0.03333333333333333,0.03479186399091132,0.008572122323158758
5,0," 

",C,0.25716366969476273,0.06666666666666667,0.06361443188567441,0.017144244646317516
6,0," 

",D,0.25716366969476273,0.36666666666666664,0.3511589954639907,0.09429334555474633
7,0," 

",E,0.25716366969476273,0.5333333333333333,0.5504347086594237,0.13715395717054013
8,0, First,$\it{Other}$,0.3170832409821071,0.06666666666666667,0.06564572725947208,0.021138882732140474
9,0, First,C,0.3170832409821071,0.06666666666666667,0.0667311090088097,0.021138882732140474
10,0, First,D,0.3170832409821071,0.5666666666666667,0.5966409045333634,0.179680503223194
11,0, First,E,0.3170832409821071,0.3,0.2709822591983547,0.09512497229463213
12,0, The,$\it{Other}$,0.09903959594924101,0.0,0.0,0.0
13,0, The,C,0.09903959594924101,0.03333333333333333,0.04974239869453588,0.0033013198649747004
14,0, The,D,0.09903959594924101,0.5,0.4883729097983889,0.04951979797462051
15,0, The,E,0.09903959594924101,0.4666666666666667,0.4618846915070752,0.04621847810964581
16,0, We,$\it{Other}$,0.13609493984137117,0.1,0.09198294773785178,0.013609493984137118
17,0, We,C,0.13609493984137117,0.03333333333333333,0.032047272448829725,0.004536497994712372
18,0, We,D,0.13609493984137117,0.3,0.27040264950073406,0.04082848195241135
19,0, We,E,0.13609493984137117,0.5666666666666667,0.605567130312585,0.07712046591011032
20,1, of,$\it{Other}$,0.2040026164124432,0.0,0.0,0.0
21,1, of,C,0.2040026164124432,0.0,0.0,0.0
22,1, of,D,0.2040026164124432,0.4666666666666667,0.47374114903196085,0.0952012209924735
23,1, of,E,0.2040026164124432,0.5333333333333333,0.5262588509680389,0.1088013954199697
24,1, we,$\it{Other}$,0.10346556161465228,0.03333333333333333,0.03417631075587695,0.0034488520538217427
25,1, we,C,0.10346556161465228,0.0,0.0,0.0
26,1, we,D,0.10346556161465228,0.5333333333333333,0.5592055320369064,0.05518163286114788
27,1, we,E,0.10346556161465228,0.43333333333333335,0.4066181572072171,0.04483507669968266
28,1,",",$\it{Other}$,0.6925318219729045,0.0,0.0,0.0
29,1,",",C,0.6925318219729045,0.13333333333333333,0.13882330677965282,0.09233757626305393
30,1,",",D,0.6925318219729045,0.5,0.5022450132980353,0.34626591098645226
31,1,",",E,0.6925318219729045,0.36666666666666664,0.3589316799223124,0.2539283347233983
32,10, the,$\it{Other}$,1.0,0.1,0.10995227940662557,0.1
33,10, the,C,1.0,0.03333333333333333,0.03834556718926789,0.03333333333333333
34,10, the,D,1.0,0.5,0.5087071707833565,0.5
35,10, the,E,1.0,0.36666666666666664,0.3429949826207502,0.36666666666666664
36,100,/s,$\it{Other}$,1.0,0.03333333333333333,0.030817273046517876,0.03333333333333333
37,100,/s,C,1.0,0.03333333333333333,0.03673719329810725,0.03333333333333333
38,100,/s,D,1.0,0.5,0.498171907123905,0.5
39,100,/s,E,1.0,0.43333333333333335,0.43427362653147,0.43333333333333335
40,101,"

",$\it{Other}$,0.9172136385801147,0.0,0.0,0.0
41,101,"

",C,0.9172136385801147,0.13333333333333333,0.12726896794700973,0.12229515181068196
42,101,"

",D,0.9172136385801147,0.5666666666666667,0.5700938696603809,0.5197543951953983
43,101,"

",E,0.9172136385801147,0.3,0.30263716239260924,0.27516409157403443
44,101, (,$\it{Other}$,0.08278636141988523,0.0,0.0,0.0
45,101, (,C,0.08278636141988523,0.0,0.0,0.0
46,101, (,D,0.08278636141988523,0.5666666666666667,0.5705349753494774,0.046912271471268294
47,101, (,E,0.08278636141988523,0.43333333333333335,0.4294650246505231,0.03587408994861693
48,102,Next,$\it{Other}$,0.5160046400699551,0.1,0.10076268273408076,0.05160046400699551
49,102,Next,C,0.5160046400699551,0.03333333333333333,0.02779319482859348,0.0172001546689985
50,102,Next,D,0.5160046400699551,0.36666666666666664,0.36628422450405856,0.1892017013589835
