,idx,ans,weighted
0,0,$\it{Other}$,0.026583811926626892
1,0,A,0.30828552519916175
2,0,B,0.5676914940267176
3,0,C,0.0974391688474938
4,1,$\it{Other}$,0.03495706987682443
5,1,A,0.2874755993395632
6,1,B,0.5447903937301771
7,1,C,0.1327769370534353
8,2,$\it{Other}$,0.03333333333333333
9,2,A,0.13333333333333333
10,2,B,0.6333333333333333
11,2,C,0.2
12,3,$\it{Other}$,0.03378466453602284
13,3,A,0.2695438205160958
14,3,B,0.579420401028924
15,3,C,0.11725111391895732
16,4,$\it{Other}$,0.03333333333333333
17,4,A,0.26666666666666666
18,4,B,0.5333333333333333
19,4,C,0.16666666666666666
20,5,$\it{Other}$,0.03333333333333333
21,5,A,0.3
22,5,B,0.5333333333333333
23,5,C,0.13333333333333333
24,6,$\it{Other}$,0.0
25,6,A,0.2604253341492805
26,6,B,0.4966134998980066
27,6,C,0.24296116595271292
28,7,$\it{Other}$,0.035428534355378204
29,7,A,0.3459045394656025
30,7,B,0.5207621272010642
31,7,C,0.09790479897795515
32,8,$\it{Other}$,0.0
33,8,A,0.36666666666666664
34,8,B,0.5
35,8,C,0.13333333333333333
36,9,$\it{Other}$,0.006057775947166227
37,9,A,0.3
38,9,B,0.6484933388251679
39,9,C,0.04544888522766579
40,10,$\it{Other}$,0.0
41,10,A,0.36666666666666664
42,10,B,0.5666666666666667
43,10,C,0.06666666666666667
44,11,$\it{Other}$,0.03333333333333333
45,11,A,0.36666666666666664
46,11,B,0.5
47,11,C,0.1
48,12,$\it{Other}$,0.023853860068280892
49,12,A,0.4379178930602098
50,12,B,0.42385386006828096
51,12,C,0.11437438680322845
52,13,$\it{Other}$,0.00893816661808545
53,13,A,0.33835794309636347
54,13,B,0.5101213718864533
55,13,C,0.14258251839909764
56,14,$\it{Other}$,0.06438411620498176
57,14,A,0.3136953027701095
58,14,B,0.4242031314865937
59,14,C,0.1977174495383151
60,15,$\it{Other}$,0.0
61,15,A,0.4
62,15,B,0.43333333333333335
63,15,C,0.16666666666666666
64,16,$\it{Other}$,0.007519911685923249
65,16,A,0.39697617134557417
66,16,B,0.4751533241887059
67,16,C,0.12035059277979676
68,17,$\it{Other}$,0.0
69,17,A,0.5477302691126531
70,17,B,0.35758403089977453
71,17,C,0.09468569998757242
72,18,$\it{Other}$,0.0
73,18,A,0.5666666666666667
74,18,B,0.23333333333333334
75,18,C,0.2
76,19,$\it{Other}$,0.0
77,19,A,0.7563165820748673
78,19,B,0.13850837562923307
79,19,C,0.1051750422958997
80,20,$\it{Other}$,0.00924980102330155
81,20,A,0.7260015918135877
82,20,B,0.10733174151974573
83,20,C,0.15741686564336513
84,21,$\it{Other}$,0.03333333333333333
85,21,A,0.6333333333333333
86,21,B,0.2
87,21,C,0.13333333333333333
88,22,$\it{Other}$,0.0
89,22,A,0.6
90,22,B,0.23333333333333334
91,22,C,0.16666666666666666
92,23,$\it{Other}$,0.0
93,23,A,0.6783407757135621
94,23,B,0.18041480607160945
95,23,C,0.1412444182148284
96,24,$\it{Other}$,0.03333333333333333
97,24,A,0.7
98,24,B,0.13333333333333333
99,24,C,0.13333333333333333
100,25,$\it{Other}$,0.06666666666666667
101,25,A,0.7333333333333333
102,25,B,0.16666666666666666
103,25,C,0.03333333333333333
104,26,$\it{Other}$,0.0
105,26,A,0.6333333333333333
106,26,B,0.13333333333333333
107,26,C,0.23333333333333334
108,27,$\it{Other}$,0.03728593096601972
109,27,A,0.4412385285987061
110,27,B,0.2920948047346272
111,27,C,0.22938073570064693
112,28,$\it{Other}$,0.0
113,28,A,0.6242703546941689
114,28,B,0.2
115,28,C,0.17572964530583107
116,29,$\it{Other}$,0.02294593693353475
117,29,A,0.6309745963791941
118,29,B,0.14778014710073284
119,29,C,0.19829931958653832
120,30,$\it{Other}$,0.006491079502817649
121,30,A,0.6983160404431451
122,30,B,0.19658980371415913
123,30,C,0.0986030763398782
124,31,$\it{Other}$,0.0
125,31,A,0.9333333333333333
126,31,B,0.0
127,31,C,0.06666666666666667
128,32,$\it{Other}$,0.0
129,32,A,0.8736202453681325
130,32,B,0.030606943268124295
131,32,C,0.09577281136374313
132,33,$\it{Other}$,0.0
133,33,A,0.7947012689071817
134,33,B,0.08465801610653786
135,33,C,0.12064071498628026
136,34,$\it{Other}$,0.0022821838371255617
137,34,A,0.8798785277228669
138,34,B,0.005164681631108569
139,34,C,0.11267460680889907
140,35,$\it{Other}$,0.004423838952559906
141,35,A,0.8995916917768657
142,35,B,0.02801630451236047
143,35,C,0.06796816475821402
144,36,$\it{Other}$,0.008516093182200327
145,36,A,0.927159318732669
146,36,B,0.013723585903208031
147,36,C,0.05060100218192255
148,37,$\it{Other}$,0.0
149,37,A,0.9024725353772878
150,37,B,0.05843975123562491
151,37,C,0.03908771338708722
152,38,$\it{Other}$,0.0
153,38,A,0.9666666666666667
154,38,B,0.0
155,38,C,0.03333333333333333
156,39,$\it{Other}$,0.03333333333333333
157,39,A,0.8666666666666667
158,39,B,0.03333333333333333
159,39,C,0.06666666666666667
160,40,$\it{Other}$,0.0
161,40,A,0.9333333333333333
162,40,B,0.0
163,40,C,0.06666666666666667
164,41,$\it{Other}$,0.0
165,41,A,0.8638538021296361
