,idx,tok,ans,tok_p,ans_mean,ext_p,weighted
0,0," 
",$\it{Other}$,0.1758471963662526,0.0,0.0,0.0
1,0," 
",B,0.1758471963662526,0.0,0.0,0.0
2,0," 
",C,0.1758471963662526,0.36666666666666664,0.36698377491773815,0.06447730533429262
3,0," 
",D,0.1758471963662526,0.03333333333333333,0.033315897003467536,0.005861573212208419
4,0," 
",E,0.1758471963662526,0.6,0.599700328078794,0.10550831781975155
5,0," 

",$\it{Other}$,0.19108178220112843,0.06666666666666667,0.06797999664700079,0.012738785480075229
6,0," 

",B,0.19108178220112843,0.06666666666666667,0.05682024988916425,0.012738785480075229
7,0," 

",C,0.19108178220112843,0.26666666666666666,0.29157291429831345,0.050955141920300914
8,0," 

",D,0.19108178220112843,0.06666666666666667,0.05887177224852488,0.012738785480075229
9,0," 

",E,0.19108178220112843,0.5333333333333333,0.5247550669169965,0.10191028384060183
10,0, First,$\it{Other}$,0.08440508220327488,0.0,0.0,0.0
11,0, First,B,0.08440508220327488,0.0,0.0,0.0
12,0, First,C,0.08440508220327488,0.26666666666666666,0.2881459837659096,0.0225080219208733
13,0, First,D,0.08440508220327488,0.0,0.0,0.0
14,0, First,E,0.08440508220327488,0.7333333333333333,0.7118540162340901,0.06189706028240157
15,0, If,$\it{Other}$,0.214959925013452,0.03333333333333333,0.030500103267309217,0.007165330833781734
16,0, If,B,0.214959925013452,0.0,0.0,0.0
17,0, If,C,0.214959925013452,0.23333333333333334,0.23447014799725996,0.050157315836472136
18,0, If,D,0.214959925013452,0.16666666666666666,0.15999582705167234,0.035826654168908664
19,0, If,E,0.214959925013452,0.5666666666666667,0.5750339216837583,0.12181062417428948
20,0, Kelly,$\it{Other}$,0.1272383902443532,0.06666666666666667,0.06427663221995218,0.008482559349623548
21,0, Kelly,B,0.1272383902443532,0.1,0.09468254023613769,0.012723839024435322
22,0, Kelly,C,0.1272383902443532,0.4,0.43495522395277364,0.05089535609774129
23,0, Kelly,D,0.1272383902443532,0.06666666666666667,0.07185490210941685,0.008482559349623548
24,0, Kelly,E,0.1272383902443532,0.36666666666666664,0.33423070148171996,0.04665407642292951
25,0, We,$\it{Other}$,0.20646762397153895,0.03333333333333333,0.03343360936597154,0.006882254132384632
26,0, We,B,0.20646762397153895,0.03333333333333333,0.026516460311739265,0.006882254132384632
27,0, We,C,0.20646762397153895,0.4,0.4176650275026039,0.08258704958861558
28,0, We,D,0.20646762397153895,0.1,0.08252520360681022,0.020646762397153896
29,0, We,E,0.20646762397153895,0.43333333333333335,0.4398596992128751,0.08946930372100022
30,1, Kelly,$\it{Other}$,1.0,0.03333333333333333,0.026837601604025048,0.03333333333333333
31,1, Kelly,B,1.0,0.06666666666666667,0.06102323079900215,0.06666666666666667
32,1, Kelly,C,1.0,0.3,0.321157457582353,0.3
33,1, Kelly,D,1.0,0.13333333333333333,0.12589516380155985,0.13333333333333333
34,1, Kelly,E,1.0,0.4666666666666667,0.46508654621305967,0.4666666666666667
35,10,65,$\it{Other}$,1.0,0.03333333333333333,0.030765025286642197,0.03333333333333333
36,10,65,B,1.0,0.13333333333333333,0.11300083289651768,0.13333333333333333
37,10,65,C,1.0,0.2,0.21379758908816526,0.2
38,10,65,D,1.0,0.06666666666666667,0.06607791826368416,0.06666666666666667
39,10,65,E,1.0,0.5666666666666667,0.5763586344649906,0.5666666666666667
40,11,th,$\it{Other}$,1.0,0.0,0.0,0.0
41,11,th,B,1.0,0.03333333333333333,0.035027760082788975,0.03333333333333333
42,11,th,C,1.0,0.2,0.21576279767566575,0.2
43,11,th,D,1.0,0.2,0.18229279576655963,0.2
44,11,th,E,1.0,0.5666666666666667,0.5669166464749854,0.5666666666666667
45,12, slow,$\it{Other}$,1.0,0.06666666666666667,0.06579867652242562,0.06666666666666667
46,12, slow,B,1.0,0.03333333333333333,0.03080363866084122,0.03333333333333333
47,12, slow,C,1.0,0.1,0.10553874374750406,0.1
48,12, slow,D,1.0,0.2,0.20631498114729224,0.2
49,12, slow,E,1.0,0.6,0.5915439599219371,0.6
50,13,est,$\it{Other}$,1.0,0.1,0.09786982469913964,0.1
51,13,est,B,1.0,0.0,0.0,0.0
52,13,est,C,1.0,0.16666666666666666,0.16349319973214038,0.16666666666666666
53,13,est,D,1.0,0.13333333333333333,0.1336925448486933,0.13333333333333333
54,13,est,E,1.0,0.6,0.6049444307200271,0.6
55,14,",",$\it{Other}$,1.0,0.06666666666666667,0.0655594346154401,0.06666666666666667
56,14,",",B,1.0,0.13333333333333333,0.12767132913055693,0.13333333333333333
57,14,",",C,1.0,0.16666666666666666,0.16702755961006543,0.16666666666666666
58,14,",",D,1.0,0.06666666666666667,0.06547893298463534,0.06666666666666667
59,14,",",E,1.0,0.5666666666666667,0.5742627436593022,0.5666666666666667
60,15, it,$\it{Other}$,0.1818289290047916,0.06666666666666667,0.059054559605765326,0.01212192860031944
61,15, it,B,0.1818289290047916,0.03333333333333333,0.03035531202544278,0.00606096430015972
62,15, it,C,0.1818289290047916,0.3333333333333333,0.3314522807972233,0.0606096430015972
63,15, it,D,0.1818289290047916,0.13333333333333333,0.1184463641127492,0.02424385720063888
64,15, it,E,0.1818289290047916,0.43333333333333335,0.4606914834588196,0.07879253590207637
65,15, that,$\it{Other}$,0.5594778256479024,0.03333333333333333,0.031761968144453756,0.01864926085493008
66,15, that,B,0.5594778256479024,0.0,0.0,0.0
67,15, that,C,0.5594778256479024,0.26666666666666666,0.276778263794286,0.14919408683944063
68,15, that,D,0.5594778256479024,0.13333333333333333,0.13570213509246734,0.07459704341972032
69,15, that,E,0.5594778256479024,0.5666666666666667,0.5557576329687925,0.31703743453381134
70,15, then,$\it{Other}$,0.08953480161165069,0.03333333333333333,0.024815918677558797,0.002984493387055023
71,15, then,B,0.08953480161165069,0.03333333333333333,0.02399626798825619,0.002984493387055023
72,15, then,C,0.08953480161165069,0.2,0.20622769263699622,0.017906960322330138
73,15, then,D,0.08953480161165069,0.23333333333333334,0.2320509572983756,0.02089145370938516
74,15, then,E,0.08953480161165069,0.5,0.5129091633988133,0.04476740080582534
75,15, this,$\it{Other}$,0.10486042650620622,0.1,0.09098051474855028,0.010486042650620623
76,15, this,B,0.10486042650620622,0.03333333333333333,0.03719462881368351,0.003495347550206874
77,15, this,C,0.10486042650620622,0.16666666666666666,0.18928444601328664,0.01747673775103437
78,15, this,D,0.10486042650620622,0.06666666666666667,0.05902516899086718,0.006990695100413748
79,15, this,E,0.10486042650620622,0.6333333333333333,0.6235152414336123,0.0664116034539306
80,15, we,$\it{Other}$,0.06429801722944904,0.0,0.0,0.0
81,15, we,B,0.06429801722944904,0.0,0.0,0.0
82,15, we,C,0.06429801722944904,0.16666666666666666,0.17021925071572952,0.010716336204908174
83,15, we,D,0.06429801722944904,0.2,0.18946278110962456,0.012859603445889808
84,15, we,E,0.06429801722944904,0.6333333333333333,0.6403179681746454,0.04072207757865106
85,16, means,$\it{Other}$,1.0,0.0,0.0,0.0
86,16, means,B,1.0,0.03333333333333333,0.03429098491214731,0.03333333333333333
87,16, means,C,1.0,0.23333333333333334,0.248023732468015,0.23333333333333334
88,16, means,D,1.0,0.13333333333333333,0.12439640097101845,0.13333333333333333
89,16, means,E,1.0,0.6,0.5932888816488193,0.6
90,17, that,$\it{Other}$,0.15899054465700496,0.0,0.0,0.0
91,17, that,B,0.15899054465700496,0.0,0.0,0.0
92,17, that,C,0.15899054465700496,0.23333333333333334,0.24813655147663966,0.03709779375330116
93,17, that,D,0.15899054465700496,0.13333333333333333,0.12508971194493118,0.02119873928760066
94,17, that,E,0.15899054465700496,0.6333333333333333,0.626773736578429,0.10069401161610314
95,17, there,$\it{Other}$,0.8410094553429951,0.0,0.0,0.0
96,17, there,B,0.8410094553429951,0.0,0.0,0.0
97,17, there,C,0.8410094553429951,0.3333333333333333,0.35423870343443287,0.2803364851143317
98,17, there,D,0.8410094553429951,0.1,0.09922253744168404,0.08410094553429952
99,17, there,E,0.8410094553429951,0.5666666666666667,0.5465387591238828,0.4765720246943639
100,18, are,$\it{Other}$,0.21160162076280767,0.03333333333333333,0.028907112917042732,0.007053387358760255
101,18, are,B,0.21160162076280767,0.0,0.0,0.0
102,18, are,C,0.21160162076280767,0.23333333333333334,0.22530965300517705,0.04937371151132179
103,18, are,D,0.21160162076280767,0.13333333333333333,0.12231339106447081,0.02821354943504102
104,18, are,E,0.21160162076280767,0.6,0.6234698430133097,0.1269609724576846
105,18, were,$\it{Other}$,0.7883983792371922,0.06666666666666667,0.0626879523293574,0.05255989194914615
106,18, were,B,0.7883983792371922,0.03333333333333333,0.0387125237037602,0.026279945974573074
107,18, were,C,0.7883983792371922,0.2,0.2113353263889689,0.15767967584743847
108,18, were,D,0.7883983792371922,0.2,0.19459514875503128,0.15767967584743847
109,18, were,E,0.7883983792371922,0.5,0.4926690488228821,0.3941991896185961
110,19, ,$\it{Other}$,1.0,0.0,0.0,0.0
111,19, ,B,1.0,0.0,0.0,0.0
112,19, ,C,1.0,0.16666666666666666,0.16502478699486547,0.16666666666666666
113,19, ,D,1.0,0.2,0.1970868831837122,0.2
114,19, ,E,1.0,0.6333333333333333,0.637888329821422,0.6333333333333333
115,2, finished,$\it{Other}$,0.49509893165554775,0.03333333333333333,0.03066583053747482,0.016503297721851592
116,2, finished,B,0.49509893165554775,0.03333333333333333,0.029146673653476323,0.016503297721851592
117,2, finished,C,0.49509893165554775,0.23333333333333334,0.2483242516268778,0.11552308405296115
118,2, finished,D,0.49509893165554775,0.06666666666666667,0.05735155454086474,0.033006595443703185
119,2, finished,E,0.49509893165554775,0.6333333333333333,0.6345116896413062,0.31356265671518024
120,2, is,$\it{Other}$,0.07942802014330626,0.03333333333333333,0.033046135264041925,0.0026476006714435418
121,2, is,B,0.07942802014330626,0.03333333333333333,0.03468749693627093,0.0026476006714435418
122,2, is,C,0.07942802014330626,0.3333333333333333,0.3142753870429819,0.026476006714435417
123,2, is,D,0.07942802014330626,0.03333333333333333,0.03226266294120243,0.0026476006714435418
124,2, is,E,0.07942802014330626,0.5666666666666667,0.5857283178155028,0.04500921141454021
125,2, was,$\it{Other}$,0.425473048201146,0.03333333333333333,0.028296374297939474,0.0141824349400382
126,2, was,B,0.425473048201146,0.1,0.0834538124204334,0.0425473048201146
127,2, was,C,0.425473048201146,0.16666666666666666,0.17180460969357148,0.070912174700191
128,2, was,D,0.425473048201146,0.06666666666666667,0.06520513392668553,0.0283648698800764
129,2, was,E,0.425473048201146,0.6333333333333333,0.6512400696613698,0.2694662638607258
130,20,29,$\it{Other}$,0.5234802568735193,0.06666666666666667,0.05842898268755066,0.03489868379156795
131,20,29,B,0.5234802568735193,0.06666666666666667,0.06119394953429527,0.03489868379156795
132,20,29,C,0.5234802568735193,0.23333333333333334,0.23432403027669768,0.12214539327048783
133,20,29,D,0.5234802568735193,0.1,0.1076942002765952,0.05234802568735193
134,20,29,E,0.5234802568735193,0.5333333333333333,0.5383588372248613,0.2791894703325436
135,20,30,$\it{Other}$,0.10834155855372357,0.06666666666666667,0.06755359722320409,0.007222770570248238
