,idx,tok,ans,tok_p,ans_mean,ext_p,weighted
0,0," 
",$\it{Other}$,0.22623111957952322,0.06666666666666667,0.06707611819854781,0.01508207463863488
1,0," 
",142.0,0.22623111957952322,0.9333333333333333,0.9329238818014519,0.21114904494088835
2,0," 

",$\it{Other}$,0.5336508892567945,0.03333333333333333,0.03082607463470988,0.01778836297522648
3,0," 

",142.0,0.5336508892567945,0.9666666666666667,0.9691739253652901,0.515862526281568
4,0, First,$\it{Other}$,0.06112269452648927,0.03333333333333333,0.03680134317053377,0.0020374231508829754
5,0, First,142.0,0.06112269452648927,0.9666666666666667,0.963198656829466,0.05908527137560629
6,0, On,$\it{Other}$,0.17899529663719305,0.0,0.0,0.0
7,0, On,142.0,0.17899529663719305,1.0,1.0,0.17899529663719305
8,1,1,$\it{Other}$,0.2533705109793661,0.06666666666666667,0.05998813891836591,0.016891367398624405
9,1,1,142.0,0.2533705109793661,0.9333333333333333,0.9400118610816343,0.23647914358074168
10,1,First,$\it{Other}$,0.1447331189739901,0.06666666666666667,0.06624474046781166,0.009648874598266006
11,1,First,142.0,0.1447331189739901,0.9333333333333333,0.9337552595321881,0.1350842443757241
12,1,On,$\it{Other}$,0.6018963700466439,0.03333333333333333,0.0327711998565541,0.020063212334888128
13,1,On,142.0,0.6018963700466439,0.9666666666666667,0.9672288001434459,0.5818331577117557
14,10,gran,$\it{Other}$,1.0,0.0,0.0,0.0
15,10,gran,142.0,1.0,1.0,1.0,1.0
16,100,".

",$\it{Other}$,1.0,0.0,0.0,0.0
17,100,".

",142.0,1.0,1.0,1.0,1.0
18,101,The,$\it{Other}$,0.8695114977960758,0.0,0.0,0.0
19,101,The,142.0,0.8695114977960758,1.0,1.0,0.8695114977960758
20,101,Therefore,$\it{Other}$,0.13048850220392416,0.0,0.0,0.0
21,101,Therefore,142.0,0.13048850220392416,1.0,0.92232202138732,0.13048850220392416
22,102, difference,$\it{Other}$,1.0,0.0,0.0,0.0
23,102, difference,142.0,1.0,1.0,1.0,1.0
24,103, between,$\it{Other}$,1.0,0.0,0.0,0.0
25,103, between,142.0,1.0,1.0,0.9197217489422487,1.0
