,idx,ans,weighted
0,0,$\it{Other}$,0.016914505842694095
1,0,19.0,0.7977878312389335
2,0,Finish: content_filter,0.1852976629183724
3,1,$\it{Other}$,0.003498676611684327
4,1,19.0,0.7553659066157726
5,1,Finish: content_filter,0.24113541677254302
6,2,$\it{Other}$,0.0232296065130192
7,2,19.0,0.8565629398463526
8,2,Finish: content_filter,0.12020745364062826
9,3,$\it{Other}$,0.03333333333333333
10,3,19.0,0.7122695641839147
11,3,Finish: content_filter,0.25439710248275194
12,4,$\it{Other}$,0.0
13,4,19.0,0.8584042887126381
14,4,Finish: content_filter,0.14159571128736215
15,5,$\it{Other}$,0.0
16,5,19.0,0.9
17,5,Finish: content_filter,0.1
18,6,$\it{Other}$,0.0
19,6,19.0,0.8666666666666667
20,6,Finish: content_filter,0.13333333333333333
21,7,$\it{Other}$,0.0
22,7,19.0,0.7
23,7,Finish: content_filter,0.3
24,8,$\it{Other}$,0.03333333333333333
25,8,19.0,0.9333333333333333
26,8,Finish: content_filter,0.03333333333333333
27,9,$\it{Other}$,0.0
28,9,19.0,0.7666666666666667
29,9,Finish: content_filter,0.23333333333333334
30,10,$\it{Other}$,0.0
31,10,19.0,0.8897431559192053
32,10,Finish: content_filter,0.11025684408079478
33,11,$\it{Other}$,0.0
34,11,19.0,0.8213260158541854
35,11,Finish: content_filter,0.17867398414581448
36,12,$\it{Other}$,0.017693537535412713
37,12,19.0,0.8606237841106417
38,12,Finish: content_filter,0.12168267835394564
39,13,$\it{Other}$,0.0
40,13,19.0,0.8333333333333334
41,13,Finish: content_filter,0.16666666666666666
42,14,$\it{Other}$,0.0
43,14,19.0,0.7
44,14,Finish: content_filter,0.3
45,15,$\it{Other}$,0.0
46,15,19.0,0.8085287836085379
47,15,Finish: content_filter,0.19147121639146217
48,16,$\it{Other}$,0.0
49,16,19.0,0.8208524769840082
50,16,Finish: content_filter,0.17914752301599196
51,17,$\it{Other}$,0.021309734163664367
52,17,19.0,0.8078943335231232
53,17,Finish: content_filter,0.17079593231321236
54,18,$\it{Other}$,0.0
55,18,19.0,0.7
56,18,Finish: content_filter,0.3
57,19,$\it{Other}$,0.0
58,19,19.0,0.7186163745817896
59,19,Finish: content_filter,0.28138362541821027
60,20,$\it{Other}$,0.0
61,20,19.0,0.7121204144596427
62,20,Finish: content_filter,0.28787958554035714
63,21,$\it{Other}$,0.0
64,21,19.0,0.7
65,21,Finish: content_filter,0.3
66,22,$\it{Other}$,0.0
67,22,19.0,0.8333333333333334
68,22,Finish: content_filter,0.16666666666666666
69,23,$\it{Other}$,0.0
70,23,19.0,0.9
71,23,Finish: content_filter,0.1
72,24,$\it{Other}$,0.0
73,24,19.0,0.8166232611538646
74,24,Finish: content_filter,0.1833767388461355
75,25,$\it{Other}$,0.0
76,25,19.0,0.8870223115233171
77,25,Finish: content_filter,0.11297768847668285
78,26,$\it{Other}$,0.06666666666666667
79,26,19.0,0.8
80,26,Finish: content_filter,0.13333333333333333
81,27,$\it{Other}$,0.0
82,27,19.0,0.9
83,27,Finish: content_filter,0.1
84,28,$\it{Other}$,0.0
85,28,19.0,0.8333333333333334
86,28,Finish: content_filter,0.16666666666666666
87,29,$\it{Other}$,0.0
88,29,19.0,0.7666666666666667
89,29,Finish: content_filter,0.23333333333333334
90,30,$\it{Other}$,0.0
91,30,19.0,0.8666666666666667
92,30,Finish: content_filter,0.13333333333333333
93,31,$\it{Other}$,0.0
94,31,19.0,0.9666666666666667
95,31,Finish: content_filter,0.03333333333333333
96,32,$\it{Other}$,0.0
97,32,19.0,0.7910975966487503
98,32,Finish: content_filter,0.20890240335124963
99,33,$\it{Other}$,0.02208384932564843
100,33,19.0,0.7116646026974063
101,33,Finish: content_filter,0.2662515479769453
102,34,$\it{Other}$,0.0
103,34,19.0,0.870963945882793
104,34,Finish: content_filter,0.12903605411720698
105,35,$\it{Other}$,0.0
106,35,19.0,0.9
107,35,Finish: content_filter,0.1
108,36,$\it{Other}$,0.0
109,36,19.0,0.8638174235777112
110,36,Finish: content_filter,0.13618257642228876
111,37,$\it{Other}$,0.0
112,37,19.0,0.8491909678560393
113,37,Finish: content_filter,0.15080903214396077
114,38,$\it{Other}$,0.0
115,38,19.0,0.8
116,38,Finish: content_filter,0.2
117,39,$\it{Other}$,0.0
118,39,19.0,0.9
119,39,Finish: content_filter,0.1
120,40,$\it{Other}$,0.0
121,40,19.0,0.8333333333333334
122,40,Finish: content_filter,0.16666666666666666
123,41,$\it{Other}$,0.0
124,41,19.0,0.8666666666666667
125,41,Finish: content_filter,0.13333333333333333
126,42,$\it{Other}$,0.0
127,42,19.0,0.9333333333333333
128,42,Finish: content_filter,0.06666666666666667
129,43,$\it{Other}$,0.0
130,43,19.0,0.8666666666666667
131,43,Finish: content_filter,0.13333333333333333
132,44,$\it{Other}$,0.0
133,44,19.0,0.8333333333333334
134,44,Finish: content_filter,0.16666666666666666
135,45,$\it{Other}$,0.0
136,45,19.0,0.870830546995605
137,45,Finish: content_filter,0.12916945300439495
138,46,$\it{Other}$,0.0
139,46,19.0,0.8986087954305332
140,46,Finish: content_filter,0.10139120456946678
141,47,$\it{Other}$,0.0
142,47,19.0,0.9666666666666667
143,47,Finish: content_filter,0.03333333333333333
144,48,$\it{Other}$,0.0
145,48,19.0,0.8333333333333334
146,48,Finish: content_filter,0.16666666666666666
147,49,$\it{Other}$,0.0
148,49,19.0,0.8
149,49,Finish: content_filter,0.2
150,50,$\it{Other}$,0.0
151,50,19.0,0.7586206896551724
152,50,Finish: content_filter,0.2413793103448276
153,51,$\it{Other}$,0.0
154,51,19.0,0.8333333333333334
155,51,Finish: content_filter,0.16666666666666666
156,52,$\it{Other}$,0.0
157,52,19.0,0.7666666666666667
158,52,Finish: content_filter,0.23333333333333334
159,53,$\it{Other}$,0.0
160,53,19.0,0.9333333333333333
161,53,Finish: content_filter,0.06666666666666667
162,54,$\it{Other}$,0.0
163,54,19.0,0.9
164,54,Finish: content_filter,0.1
165,55,$\it{Other}$,0.0
166,55,19.0,0.8666666666666667
167,55,Finish: content_filter,0.13333333333333333
168,56,$\it{Other}$,0.0
169,56,19.0,0.8333333333333334
170,56,Finish: content_filter,0.16666666666666666
171,57,$\it{Other}$,0.0
172,57,19.0,0.8666666666666667
173,57,Finish: content_filter,0.13333333333333333
174,58,$\it{Other}$,0.0
175,58,19.0,0.8333333333333334
176,58,Finish: content_filter,0.16666666666666666
177,59,$\it{Other}$,0.0
178,59,19.0,0.9666666666666667
179,59,Finish: content_filter,0.03333333333333333
180,60,$\it{Other}$,0.0
181,60,19.0,0.9
182,60,Finish: content_filter,0.1
183,61,$\it{Other}$,0.0
184,61,19.0,0.9666666666666667
185,61,Finish: content_filter,0.03333333333333333
186,62,$\it{Other}$,0.0
187,62,19.0,0.9666666666666667
188,62,Finish: content_filter,0.03333333333333333
189,63,$\it{Other}$,0.0
190,63,19.0,0.9666666666666667
191,63,Finish: content_filter,0.03333333333333333
192,64,$\it{Other}$,0.0
193,64,19.0,0.8333333333333334
194,64,Finish: content_filter,0.16666666666666666
195,65,$\it{Other}$,0.0
196,65,19.0,0.8666666666666667
197,65,Finish: content_filter,0.13333333333333333
198,66,$\it{Other}$,0.0
199,66,19.0,0.9666666666666667
200,66,Finish: content_filter,0.03333333333333333
201,67,$\it{Other}$,0.0
202,67,19.0,0.9
203,67,Finish: content_filter,0.1
204,68,$\it{Other}$,0.0
205,68,19.0,0.9333333333333333
206,68,Finish: content_filter,0.06666666666666667
207,69,$\it{Other}$,0.0
208,69,19.0,0.9333333333333333
209,69,Finish: content_filter,0.06666666666666667
210,70,$\it{Other}$,0.0
211,70,19.0,0.9
212,70,Finish: content_filter,0.1
213,71,$\it{Other}$,0.0
214,71,19.0,0.8666666666666667
215,71,Finish: content_filter,0.13333333333333333
216,72,$\it{Other}$,0.0
217,72,19.0,0.8
218,72,Finish: content_filter,0.2
219,73,$\it{Other}$,0.0
220,73,19.0,0.8
221,73,Finish: content_filter,0.2
222,74,$\it{Other}$,0.0
223,74,19.0,0.9
224,74,Finish: content_filter,0.1
225,75,$\it{Other}$,0.0
226,75,19.0,0.8666666666666667
227,75,Finish: content_filter,0.13333333333333333
228,76,$\it{Other}$,0.0
229,76,19.0,0.9
230,76,Finish: content_filter,0.1
231,77,$\it{Other}$,0.0
232,77,19.0,0.9333333333333333
233,77,Finish: content_filter,0.06666666666666667
234,78,$\it{Other}$,0.0
235,78,19.0,0.7333333333333333
236,78,Finish: content_filter,0.26666666666666666
237,79,$\it{Other}$,0.0
238,79,19.0,0.8666666666666667
239,79,Finish: content_filter,0.13333333333333333
240,80,$\it{Other}$,0.0
241,80,19.0,0.8
242,80,Finish: content_filter,0.2
243,81,$\it{Other}$,0.0
244,81,19.0,0.7666666666666667
245,81,Finish: content_filter,0.23333333333333334
246,82,$\it{Other}$,0.0
247,82,19.0,0.8666666666666667
248,82,Finish: content_filter,0.13333333333333333
249,83,$\it{Other}$,0.0
250,83,19.0,0.8
251,83,Finish: content_filter,0.2
252,84,$\it{Other}$,0.0
253,84,19.0,0.8666666666666667
254,84,Finish: content_filter,0.13333333333333333
255,85,$\it{Other}$,0.0
256,85,19.0,0.9042606120668998
257,85,Finish: content_filter,0.09573938793310038
258,86,$\it{Other}$,0.0
259,86,19.0,0.8333333333333334
260,86,Finish: content_filter,0.16666666666666666
261,87,$\it{Other}$,0.0
262,87,19.0,0.9
263,87,Finish: content_filter,0.1
264,88,$\it{Other}$,0.0
265,88,19.0,0.8817854483047325
266,88,Finish: content_filter,0.11821455169526761
267,89,$\it{Other}$,0.0
268,89,19.0,0.8666666666666667
269,89,Finish: content_filter,0.13333333333333333
270,90,$\it{Other}$,0.0
271,90,19.0,1.0
272,90,Finish: content_filter,0.0
273,91,$\it{Other}$,0.0
274,91,19.0,0.9666666666666667
275,91,Finish: content_filter,0.03333333333333333
276,92,$\it{Other}$,0.0
277,92,19.0,0.7333333333333333
278,92,Finish: content_filter,0.26666666666666666
279,93,$\it{Other}$,0.0
280,93,19.0,0.7586206896551724
281,93,Finish: content_filter,0.2413793103448276
282,94,$\it{Other}$,0.0
283,94,19.0,0.7666666666666667
284,94,Finish: content_filter,0.23333333333333334
285,95,$\it{Other}$,0.0
286,95,19.0,0.7666666666666667
287,95,Finish: content_filter,0.23333333333333334
288,96,$\it{Other}$,0.0
289,96,19.0,0.9333333333333333
290,96,Finish: content_filter,0.06666666666666667
291,97,$\it{Other}$,0.0
292,97,19.0,0.9333333333333333
293,97,Finish: content_filter,0.06666666666666667
294,98,$\it{Other}$,0.0
295,98,19.0,0.801150572935422
296,98,Finish: content_filter,0.19884942706457792
297,99,$\it{Other}$,0.0
298,99,19.0,0.9036951625214423
299,99,Finish: content_filter,0.09630483747855759
300,100,$\it{Other}$,0.0
301,100,19.0,0.9655172413793104
302,100,Finish: content_filter,0.034482758620689655
303,101,$\it{Other}$,0.0
304,101,19.0,0.9655172413793104
305,101,Finish: content_filter,0.034482758620689655
306,102,$\it{Other}$,0.0
307,102,19.0,0.7586206896551724
308,102,Finish: content_filter,0.2413793103448276
309,103,$\it{Other}$,0.0
310,103,19.0,0.9629629629629629
311,103,Finish: content_filter,0.037037037037037035
312,104,$\it{Other}$,0.0
313,104,19.0,0.9259259259259259
314,104,Finish: content_filter,0.07407407407407407
315,105,$\it{Other}$,0.0
316,105,19.0,0.8666666666666667
317,105,Finish: content_filter,0.13333333333333333
318,106,$\it{Other}$,0.0
319,106,19.0,0.8888888888888888
320,106,Finish: content_filter,0.1111111111111111
321,107,$\it{Other}$,0.0
322,107,19.0,0.9666666666666667
323,107,Finish: content_filter,0.03333333333333333
324,108,$\it{Other}$,0.0
325,108,19.0,0.9331033441206802
326,108,Finish: content_filter,0.06689665587931981
327,109,$\it{Other}$,0.0
328,109,19.0,0.8888888888888888
329,109,Finish: content_filter,0.1111111111111111
330,110,$\it{Other}$,0.0
331,110,19.0,0.9439318022678296
332,110,Finish: content_filter,0.056068197732170366
333,111,$\it{Other}$,0.0
334,111,19.0,0.8260869565217391
335,111,Finish: content_filter,0.17391304347826086
336,112,$\it{Other}$,0.0
337,112,19.0,0.8181818181818182
338,112,Finish: content_filter,0.18181818181818182
339,113,$\it{Other}$,0.0
340,113,19.0,0.8
341,113,Finish: content_filter,0.2
342,114,$\it{Other}$,0.0
343,114,19.0,0.8518518518518519
344,114,Finish: content_filter,0.14814814814814814
345,115,$\it{Other}$,0.0
346,115,19.0,0.8846153846153846
347,115,Finish: content_filter,0.11538461538461539
348,116,$\it{Other}$,0.0
349,116,19.0,0.8695652173913043
350,116,Finish: content_filter,0.13043478260869565
351,117,$\it{Other}$,0.0
352,117,19.0,0.8333333333333334
353,117,Finish: content_filter,0.16666666666666666
354,118,$\it{Other}$,0.0
355,118,19.0,0.8181818181818182
356,118,Finish: content_filter,0.18181818181818182
357,119,$\it{Other}$,0.0
358,119,19.0,0.92
359,119,Finish: content_filter,0.08
360,120,$\it{Other}$,0.0
361,120,19.0,0.9473684210526315
362,120,Finish: content_filter,0.05263157894736842
363,121,$\it{Other}$,0.0
364,121,19.0,0.8520628407847266
365,121,Finish: content_filter,0.14793715921527323
366,122,$\it{Other}$,0.0
367,122,19.0,0.7647058823529411
368,122,Finish: content_filter,0.23529411764705882
369,123,$\it{Other}$,0.0
370,123,19.0,0.8018739931055899
371,123,Finish: content_filter,0.19812600689441018
372,124,$\it{Other}$,0.0
373,124,19.0,0.8
374,124,Finish: content_filter,0.2
375,125,$\it{Other}$,0.0
376,125,19.0,0.5
377,125,Finish: content_filter,0.5
378,126,$\it{Other}$,0.0
379,126,19.0,0.7272727272727273
380,126,Finish: content_filter,0.2727272727272727
381,127,$\it{Other}$,0.0
382,127,19.0,0.6666666666666666
383,127,Finish: content_filter,0.3333333333333333
384,128,$\it{Other}$,0.0
385,128,19.0,0.6253790949168125
386,128,Finish: content_filter,0.37462090508318735
387,129,$\it{Other}$,0.0
388,129,19.0,0.625
389,129,Finish: content_filter,0.375
390,130,$\it{Other}$,0.0
391,130,19.0,0.3543008175953966
392,130,Finish: content_filter,0.6456991824046034
393,131,$\it{Other}$,0.0
394,131,19.0,0.0
395,131,Finish: content_filter,1.0
396,132,$\it{Other}$,0.0
397,132,19.0,0.3333333333333333
398,132,Finish: content_filter,0.6666666666666666
399,133,$\it{Other}$,0.0
400,133,19.0,0.0
401,133,Finish: content_filter,1.0
402,134,$\it{Other}$,0.0
403,134,19.0,0.0
404,134,Finish: content_filter,1.0
405,135,$\it{Other}$,0.0
406,135,19.0,0.0
407,135,Finish: content_filter,1.0
408,136,$\it{Other}$,0.0
409,136,19.0,0.0
410,136,Finish: content_filter,1.0
