,idx,ans,weighted
0,0,$\it{Other}$,0.4337108229933921
1,0,aot,0.037972159809049
2,0,aota,0.3919012925516305
3,0,aotaa,0.11562011194369526
4,0,aotm,0.007313223543826323
5,0,aoua,0.013482389158406912
6,1,$\it{Other}$,0.47105516779623446
7,1,aot,0.0
8,1,aota,0.40438850112956776
9,1,aotaa,0.09122299774086455
10,1,aotm,0.02894483220376561
11,1,aoua,0.004388501129567726
12,2,$\it{Other}$,0.38531958980738207
13,2,aot,0.0073402050963089676
14,2,aota,0.49265979490369105
15,2,aotaa,0.11468041019261793
16,2,aotm,0.0
17,2,aoua,0.0
18,3,$\it{Other}$,0.5
19,3,aot,0.0
20,3,aota,0.36666666666666664
21,3,aotaa,0.03333333333333333
22,3,aotm,0.03333333333333333
23,3,aoua,0.06666666666666667
24,4,$\it{Other}$,0.5333333333333333
25,4,aot,0.0
26,4,aota,0.3
27,4,aotaa,0.13333333333333333
28,4,aotm,0.03333333333333333
29,4,aoua,0.0
30,5,$\it{Other}$,0.44806068465211046
31,5,aot,0.007380716202554639
32,5,aota,0.4175242271662756
33,5,aotaa,0.09266243725247872
34,5,aotm,0.0
35,5,aoua,0.034371934726580594
36,6,$\it{Other}$,0.557362531736268
37,6,aot,0.03333333333333333
38,6,aota,0.2837216539721594
39,6,aotaa,0.054652067465199336
40,6,aotm,0.0042637468263732005
41,6,aoua,0.06666666666666667
42,7,$\it{Other}$,0.4221905797839095
43,7,aot,0.039188149106899564
44,7,aota,0.4047687122591974
45,7,aotaa,0.0677527701810355
46,7,aotm,0.03753516759482208
47,7,aoua,0.028564621074135932
48,8,$\it{Other}$,0.378887216723494
49,8,aot,0.0
50,8,aota,0.4898162082859772
51,8,aotaa,0.03333333333333333
52,8,aotm,0.0
53,8,aoua,0.09796324165719544
54,9,$\it{Other}$,0.5666666666666667
55,9,aot,0.03333333333333333
56,9,aota,0.3333333333333333
57,9,aotaa,0.03333333333333333
58,9,aotm,0.0
59,9,aoua,0.03333333333333333
60,10,$\it{Other}$,0.6673989851331077
61,10,aot,0.0
62,10,aota,0.2594141452268471
63,10,aotaa,0.060146463693288216
64,10,aotm,0.00652020297337844
65,10,aoua,0.00652020297337844
66,11,$\it{Other}$,0.4780002929617954
67,11,aot,0.005666813147564366
68,11,aota,0.35533304037153796
69,11,aotaa,0.07233347981423104
70,11,aotm,0.03333333333333333
71,11,aoua,0.05533304037153794
72,12,$\it{Other}$,0.5693439311643057
73,12,aot,0.023761832003385757
74,12,aota,0.3362129922623268
75,12,aotaa,0.040453440052471354
76,12,aotm,0.006890055301302697
77,12,aoua,0.023337749216207775
78,13,$\it{Other}$,0.6549286493938009
79,13,aot,0.0
80,13,aota,0.2991384649551813
81,13,aotaa,0.012312373969411528
82,13,aotm,0.0032934772535575542
83,13,aoua,0.030327034428048676
84,14,$\it{Other}$,0.5666666666666667
85,14,aot,0.03333333333333333
86,14,aota,0.3
87,14,aotaa,0.0
88,14,aotm,0.0
89,14,aoua,0.1
90,15,$\it{Other}$,0.5503424608052522
91,15,aot,0.0
92,15,aota,0.41632420586141444
93,15,aotaa,0.0
94,15,aotm,0.0
95,15,aoua,0.033333333333333326
96,16,$\it{Other}$,0.5698687970632604
97,16,aot,0.0
98,16,aota,0.3602624058734791
99,16,aotaa,0.06346453627007288
100,16,aotm,0.0032021303965937787
101,16,aoua,0.0032021303965937787
102,17,$\it{Other}$,0.6857227082899745
103,17,aot,0.05238937495664118
104,17,aota,0.228554583420051
105,17,aotaa,0.0
106,17,aotm,0.0
107,17,aoua,0.03333333333333333
108,18,$\it{Other}$,0.4
109,18,aot,0.03333333333333333
110,18,aota,0.43333333333333335
111,18,aotaa,0.06666666666666667
112,18,aotm,0.0
113,18,aoua,0.06666666666666667
114,19,$\it{Other}$,0.6
115,19,aot,0.0
116,19,aota,0.3
117,19,aotaa,0.03333333333333333
118,19,aotm,0.0
119,19,aoua,0.06666666666666667
120,20,$\it{Other}$,0.6543239775217498
121,20,aot,0.006522314776333648
122,20,aota,0.29861593822841365
123,20,aotaa,0.020970825144501902
124,20,aotm,0.006522314776333648
125,20,aoua,0.013044629552667296
126,21,$\it{Other}$,0.4666666666666667
127,21,aot,0.0
128,21,aota,0.4666666666666667
129,21,aotaa,0.0
130,21,aotm,0.0
131,21,aoua,0.06666666666666667
132,22,$\it{Other}$,0.5619229358097778
133,22,aot,0.012692354730074061
134,22,aota,0.31269235473007406
135,22,aotaa,0.012692354730074061
136,22,aotm,0.0
137,22,aoua,0.1
138,23,$\it{Other}$,0.682862630020753
139,23,aot,0.0
140,23,aota,0.17476464834370983
141,23,aotaa,0.0
142,23,aotm,0.025235351656290178
143,23,aoua,0.11713736997924702
144,24,$\it{Other}$,0.5666666666666667
145,24,aot,0.0
146,24,aota,0.36666666666666664
147,24,aotaa,0.0
148,24,aotm,0.03333333333333333
149,24,aoua,0.03333333333333333
150,25,$\it{Other}$,0.412523699045404
151,25,aot,0.06976037134557775
152,25,aota,0.3710496810410608
153,25,aotaa,0.009171406475747462
154,25,aotm,0.010239210555713084
155,25,aoua,0.12725563153649694
156,26,$\it{Other}$,0.576416609933067
157,26,aot,0.007808334663599889
158,26,aota,0.3169042457808667
159,26,aotaa,0.03220414295579977
160,26,aotm,0.02568338474586679
161,26,aoua,0.04098328192079988
162,27,$\it{Other}$,0.5419761556403043
163,27,aot,0.03333333333333333
164,27,aota,0.40956557198916305
165,27,aotaa,0.0021607055767427544
166,27,aotm,0.004321411153485509
167,27,aoua,0.008642822306971018
168,28,$\it{Other}$,0.6333333333333333
169,28,aot,0.0
170,28,aota,0.3
171,28,aotaa,0.0
172,28,aotm,0.0
173,28,aoua,0.06666666666666667
174,29,$\it{Other}$,0.5200977583304801
175,29,aot,0.002715137533792166
176,29,aota,0.40507995417353204
177,29,aotaa,0.030618195799541163
178,29,aotm,0.002715137533792166
179,29,aoua,0.03877381662886224
180,30,$\it{Other}$,0.6436753458471824
181,30,aot,0.048652953179957596
182,30,aota,0.2185905374346555
183,30,aotaa,0.042271760085455454
184,30,aotm,0.0
185,30,aoua,0.04680940345274892
186,31,$\it{Other}$,0.5525603323356603
187,31,aot,0.020349378214993417
188,31,aota,0.3468741301224139
189,31,aotaa,0.050838724541094046
190,31,aotm,0.0
191,31,aoua,0.029377434785838312
192,32,$\it{Other}$,0.5088979798143485
193,32,aot,0.014077104382560624
194,32,aota,0.3668971004563774
195,32,aotaa,0.015484499969955642
196,32,aotm,0.020541388505609433
197,32,aoua,0.07410192687114833
198,33,$\it{Other}$,0.6
199,33,aot,0.0
200,33,aota,0.3
201,33,aotaa,0.0
202,33,aotm,0.06666666666666667
