,idx,tok,tok_p,ans,ans_raw,ans_lp,ans_lps,ext_len,ext_lp_raw,ext_lp
0,0, First,0.2445421970222997,alna,"alna 
",,[None],308,-107.73965171282458,-0.3498040640026772
1,0, First,0.2445421970222997,alna,"alna 
",,[None],93,-38.89792116111299,-0.41825721678616123
2,0, First,0.2445421970222997,alna,"alna 
",,[None],95,-44.879320805189,-0.4724139032125158
3,0, First,0.2445421970222997,alna,"alna 
",,[None],269,-60.6097555386118,-0.22531507635171671
4,0, First,0.2445421970222997,alna,"alna 
",,[None],93,-47.47509945665001,-0.5104849403940861
5,0, First,0.2445421970222997,alnna,"alnna 
",,[None],88,-63.38720486576549,-0.7203091462018806
6,0, First,0.2445421970222997,alna,"alna 
",,[None],65,-21.192966761172983,-0.32604564247958434
7,0, First,0.2445421970222997,alna,"alna 
",,[None],240,-118.55357346573099,-0.4939732227738791
8,0, First,0.2445421970222997,alna,"alna 
",,[None],92,-27.948948612297713,-0.30379291969888816
9,0, First,0.2445421970222997,antna,"antna 
",,[None],250,-76.58001615094271,-0.30632006460377087
10,0, First,0.2445421970222997,alan,"alan 
",,[None],135,-62.93534535151907,-0.4661877433445857
11,0, First,0.2445421970222997,alna,"alna 
",,[None],104,-30.39092440092779,-0.292220426931998
12,0, First,0.2445421970222997,alnnaana,"alnnaana 
",,[None],34,-23.37201830398,-0.6874123030582353
13,0, First,0.2445421970222997,alnn,"alnn 
",,[None],77,-33.85198513694749,-0.4396361706097077
14,0, First,0.2445421970222997,aanln,"aanln 
",,[None],233,-96.18039394847298,-0.4127913903367939
15,0, First,0.2445421970222997,alna,"alna 
",,[None],84,-37.789376783010006,-0.4498735331310715
16,0, First,0.2445421970222997,alna,"alna 
",,[None],97,-43.74792248676529,-0.451009510172838
17,0, First,0.2445421970222997,arln,"arln 
",,[None],292,-115.50123835004058,-0.39555218613027593
18,0, First,0.2445421970222997,alnaea,"alnaea 
",,[None],303,-122.13577165443034,-0.40308835529514964
19,0, First,0.2445421970222997,alaan,"alaan 
",,[None],101,-36.139027947411,-0.3578121578951584
20,0, First,0.2445421970222997,alan,"alan 
",,[None],94,-35.357989557913,-0.37614882508418085
21,0, First,0.2445421970222997,alna,"alna 
",,[None],202,-74.29140920389823,-0.3677792534846447
22,0, First,0.2445421970222997,taeln,"taeln 
",,[None],293,-150.96157667568963,-0.5152272241491114
23,0, First,0.2445421970222997,alnna,"alnna 
",,[None],65,-40.003262568833996,-0.6154348087512923
24,0, First,0.2445421970222997,alan,"alan 
",,[None],80,-33.95515841561699,-0.42443948019521244
25,0, First,0.2445421970222997,aalnn,"aalnn 
",,[None],161,-73.06898832973542,-0.45384464801077895
26,0, First,0.2445421970222997,alna,"alna 
",,[None],95,-45.59096815570499,-0.4799049279547894
27,0, First,0.2445421970222997,alna,"alna 
",,[None],73,-32.67820964605499,-0.4476467074802053
28,0, First,0.2445421970222997,alna,"alna 
",,[None],79,-23.844017202937007,-0.3018230025688229
29,0, First,0.2445421970222997,alanca,"alanca 
",,[None],124,-44.84750700534621,-0.36167344359150166
30,0,"

",0.18514301472268116,alanja,"alanja 
",,[None],119,-84.32245797320604,-0.7085920838084541
