,idx,tok,ans,tok_p,ans_mean,ext_p,weighted
0,0," 
",$\it{Other}$,0.1972983452541419,0.0,0.0,0.0
1,0," 
",Yes,0.1972983452541419,1.0,1.0,0.1972983452541419
2,0," 

",$\it{Other}$,0.28366938594665525,0.0,0.0,0.0
3,0," 

",Yes,0.28366938594665525,1.0,1.0,0.28366938594665525
4,0, At,$\it{Other}$,0.07273305995174933,0.0,0.0,0.0
5,0, At,Yes,0.07273305995174933,1.0,1.0000000000000004,0.07273305995174933
6,0, First,$\it{Other}$,0.08713628838132943,0.0,0.0,0.0
7,0, First,Yes,0.08713628838132943,1.0,0.9999999999999996,0.08713628838132943
8,0, Initially,$\it{Other}$,0.26030320536427487,0.0,0.0,0.0
9,0, Initially,Yes,0.26030320536427487,1.0,1.0,0.26030320536427487
10,0, The,$\it{Other}$,0.09885971510184922,0.03333333333333333,0.02726764487425698,0.0032953238367283075
11,0, The,Yes,0.09885971510184922,0.9666666666666667,0.972732355125743,0.09556439126512092
12,1,1,$\it{Other}$,0.6418459153397922,0.0,0.0,0.0
13,1,1,Yes,0.6418459153397922,1.0,0.9999999999999996,0.6418459153397922
14,1,First,$\it{Other}$,0.1493152835900048,0.0,0.0,0.0
15,1,First,Yes,0.1493152835900048,1.0,1.0,0.1493152835900048
16,1,Step,$\it{Other}$,0.2088388010702031,0.0,0.0,0.0
17,1,Step,Yes,0.2088388010702031,1.0,0.9999999999999996,0.2088388010702031
18,10, heads,$\it{Other}$,0.9304382678374462,0.0,0.0,0.0
19,10, heads,Yes,0.9304382678374462,1.0,0.9999999999999996,0.9304382678374462
20,10, that,$\it{Other}$,0.0695617321625538,0.0,0.0,0.0
21,10, that,Yes,0.0695617321625538,1.0,1.0,0.0695617321625538
22,11, up,$\it{Other}$,1.0,0.0,0.0,0.0
23,11, up,Yes,1.0,1.0,1.0,1.0
24,12,.,$\it{Other}$,0.5173489475795756,0.0,0.0,0.0
25,12,.,Yes,0.5173489475795756,1.0,1.0,0.5173489475795756
26,12,".
",$\it{Other}$,0.48265105242042433,0.0,0.0,0.0
27,12,".
",Yes,0.48265105242042433,1.0,1.0,0.48265105242042433
28,13," 
",$\it{Other}$,0.713149763464976,0.0,0.0,0.0
29,13," 
",Yes,0.713149763464976,1.0,1.0,0.713149763464976
30,13," 

",$\it{Other}$,0.19515403411738466,0.0,0.0,0.0
31,13," 

",Yes,0.19515403411738466,1.0,0.9999999999999996,0.19515403411738466
32,13, This,$\it{Other}$,0.0916962024176392,0.0,0.0,0.0
33,13, This,Yes,0.0916962024176392,1.0,1.0,0.0916962024176392
34,14,2,$\it{Other}$,1.0,0.0,0.0,0.0
35,14,2,Yes,1.0,1.0,1.0,1.0
36,15,.,$\it{Other}$,1.0,0.0,0.0,0.0
37,15,.,Yes,1.0,1.0,1.0,1.0
38,16, Kath,$\it{Other}$,1.0,0.0,0.0,0.0
39,16, Kath,Yes,1.0,1.0,1.0,1.0
40,17,ery,$\it{Other}$,1.0,0.0,0.0,0.0
41,17,ery,Yes,1.0,1.0,0.9999999999999996,1.0
42,18,nn,$\it{Other}$,1.0,0.0,0.0,0.0
43,18,nn,Yes,1.0,1.0,1.0,1.0
44,19, does,$\it{Other}$,1.0,0.0,0.0,0.0
45,19, does,Yes,1.0,1.0,1.0000000000000004,1.0
46,2,),$\it{Other}$,0.1621412488143152,0.0,0.0,0.0
47,2,),Yes,0.1621412488143152,1.0,1.0000000000000004,0.1621412488143152
48,2,.,$\it{Other}$,0.8378587511856848,0.0,0.0,0.0
49,2,.,Yes,0.8378587511856848,1.0,1.0,0.8378587511856848
50,20, not,$\it{Other}$,1.0,0.0,0.0,0.0
51,20, not,Yes,1.0,1.0,1.0,1.0
52,21, flip,$\it{Other}$,1.0,0.0,0.0,0.0
53,21, flip,Yes,1.0,1.0,1.0,1.0
54,22, the,$\it{Other}$,1.0,0.0,0.0,0.0
55,22, the,Yes,1.0,1.0,1.0,1.0
56,23, coin,$\it{Other}$,1.0,0.0,0.0,0.0
57,23, coin,Yes,1.0,1.0,1.0,1.0
58,24, over,$\it{Other}$,1.0,0.0,0.0,0.0
59,24, over,Yes,1.0,1.0,1.0,1.0
60,25,",",$\it{Other}$,0.5435580550030987,0.0,0.0,0.0
