,idx,tok,tok_p,ans,ans_raw,ans_lp,ans_lps,ext_len,ext_lp_raw,ext_lp
0,0," 

",0.20715124507026686,A,A,-0.009933984,[-0.009933984],279,-135.3352134916086,-0.4850724497907119
1,0," 

",0.20715124507026686,$\textit{Other},None of the above.,-1.1010702,"[-1.1010702, -0.5358061, -0.0013627358, -0.44045246, -0.72358567]",251,-125.05216140552399,-0.49821578249212745
2,0," 

",0.20715124507026686,B,B,-0.029320987,[-0.029320987],222,-122.92405855982736,-0.5537119754947178
3,0," 

",0.20715124507026686,A,A,-0.022280505,[-0.022280505],261,-96.52342811573214,-0.36982156366180896
4,0," 

",0.20715124507026686,A,A,-0.0133902095,[-0.0133902095],198,-63.86838756697188,-0.3225676139746055
5,0," 

",0.20715124507026686,A,A,-0.017743414,[-0.017743414],213,-76.96538912367176,-0.3613398550407125
6,0," 

",0.20715124507026686,A,A,-0.01794178,[-0.01794178],274,-103.91280972598045,-0.37924383111671695
7,0," 

",0.20715124507026686,A,A,-0.028280197,[-0.028280197],137,-53.00727008342903,-0.38691438017101476
8,0," 

",0.20715124507026686,A,A,-0.0132624665,[-0.0132624665],231,-101.59177061164873,-0.4397912147690421
9,0," 

",0.20715124507026686,A,A,-0.06334288,[-0.06334288],321,-105.20398275863967,-0.3277382640456064
10,0," 

",0.20715124507026686,A,A,-0.016749354,[-0.016749354],167,-82.36366827745802,-0.49319561842789233
11,0," 

",0.20715124507026686,A,A,-0.023537548,[-0.023537548],129,-50.385389464441,-0.390584414453031
12,0," 

",0.20715124507026686,A,A,-0.0063925227,[-0.0063925227],179,-64.50638530012499,-0.36037086759846365
13,0," 

",0.20715124507026686,A,A,-0.011424433,[-0.011424433],189,-64.3572290531362,-0.34051443943458304
14,0," 

",0.20715124507026686,A,A,-0.019748006,[-0.019748006],317,-137.92324243883846,-0.43508909286699826
15,0," 

",0.20715124507026686,A,A,-0.013470778,[-0.013470778],245,-96.54760097075471,-0.39407184069695805
16,0," 

",0.20715124507026686,A,A,-0.01036081,[-0.01036081],147,-85.81801938786207,-0.5837960502575651
17,0," 

",0.20715124507026686,A,A,-0.02691819,[-0.02691819],250,-89.93869498781746,-0.3597547799512698
18,0," 

",0.20715124507026686,A,A,-0.012489644,[-0.012489644],248,-83.35292924508849,-0.33610052114955036
19,0," 

",0.20715124507026686,A,A,-0.00883674,[-0.00883674],270,-95.59046983774323,-0.3540387771768268
20,0," 

",0.20715124507026686,A,A,-0.020185977,[-0.020185977],180,-77.72624779819401,-0.4318124877677445
21,0," 

",0.20715124507026686,A,A,-0.022774123,[-0.022774123],281,-79.06197262020449,-0.2813593331679875
22,0," 

",0.20715124507026686,A,A,-0.026924806,[-0.026924806],172,-53.439309212641966,-0.3106936582130347
23,0," 

",0.20715124507026686,A,A,-0.022051973,[-0.022051973],127,-44.879114945374,-0.35337885783759054
24,0," 

",0.20715124507026686,A,A,-0.025758117,[-0.025758117],333,-129.74454317151202,-0.38962325276730336
25,0," 

",0.20715124507026686,A,A,-0.019989451,[-0.019989451],188,-76.97515397610645,-0.40944230838354495
26,0," 

",0.20715124507026686,A,A,-0.04344786,[-0.04344786],277,-116.71575836849354,-0.4213565284061139
27,0," 

",0.20715124507026686,$\textit{Other},The final choice at the end of the Answer in the previous message is not provided.,-0.48280832,"[-0.48280832, -0.023896117, -0.005576545, -0.14518073, -4.9617593e-06, -6.704273e-07, -0.0003609681, -2.4749568e-05, -0.5438827, -0.6540486, -4.4179764e-05, -3.0828953e-05, -0.000107238506, -0.0026611472, -0.47655773, -0.62798476, -0.010003267]",184,-97.702315682774,-0.5309908461020326
28,0," 

",0.20715124507026686,A,A,-0.017979486,[-0.017979486],168,-84.74034694667672,-0.5044068270635519
29,0," 

",0.20715124507026686,A,A,-0.0101997685,[-0.0101997685],165,-49.807671848476296,-0.3018646778695533
30,0, First,0.17864399648057327,A,A,-0.016237296,[-0.016237296],185,-75.00023061656101,-0.4054066519814109
31,0, First,0.17864399648057327,A,A,-0.027733417,[-0.027733417],110,-57.49739781705599,-0.5227036165186908
32,0, First,0.17864399648057327,A,A,-0.015987795,[-0.015987795],201,-74.79568311285634,-0.3721178264321211
33,0, First,0.17864399648057327,A,A,-0.01984653,[-0.01984653],231,-115.19417286338249,-0.4986760730016558
34,0, First,0.17864399648057327,A,A,-0.024278404,[-0.024278404],178,-88.2104868895025,-0.4955645330870927
35,0, First,0.17864399648057327,A,A,-0.018018475,[-0.018018475],261,-87.80918356439315,-0.336433653503422
36,0, First,0.17864399648057327,A,A,-0.006691561,[-0.006691561],150,-35.41866835754699,-0.23612445571697996
37,0, First,0.17864399648057327,A,A,-0.020673737,[-0.020673737],268,-131.38550153187708,-0.49024440870103386
38,0, First,0.17864399648057327,A,A,-0.046752572,[-0.046752572],232,-77.37469664321307,-0.3335116234621253
39,0, First,0.17864399648057327,A,A,-0.030254984,[-0.030254984],253,-90.18717874889576,-0.3564710622485998
40,0, First,0.17864399648057327,A,A,-0.035655867,[-0.035655867],184,-92.12276457046298,-0.5006671987525162
41,0, First,0.17864399648057327,A,A,-0.03216277,[-0.03216277],211,-81.08755161804322,-0.38430119250257455
42,0, First,0.17864399648057327,A,A,-0.01577027,[-0.01577027],164,-52.541422278624275,-0.32037452608917244
43,0, First,0.17864399648057327,A,A,-0.011249176,[-0.011249176],135,-83.755278106816,-0.6204094674578963
44,0, First,0.17864399648057327,C,C,-0.028246935,[-0.028246935],287,-119.98902412921777,-0.41808022344675183
45,0, First,0.17864399648057327,A,A,-0.011022358,[-0.011022358],209,-121.606615229203,-0.5818498336325503
46,0, First,0.17864399648057327,A,A,-0.012919136,[-0.012919136],267,-84.40480036323507,-0.31612284780237854
47,0, First,0.17864399648057327,A,A,-0.057041686,[-0.057041686],158,-77.57852451870598,-0.4910033197386454
48,0, First,0.17864399648057327,A,A,-0.03433705,[-0.03433705],141,-40.73555277851498,-0.288904629634858
49,0, First,0.17864399648057327,A,A,-0.024137605,[-0.024137605],202,-67.859439074768,-0.3359378172018218
50,0, First,0.17864399648057327,A,A,-0.013876462,[-0.013876462],248,-106.06325767220117,-0.4276744260975854
51,0, First,0.17864399648057327,A,A,-0.011452495,[-0.011452495],186,-71.708296829983,-0.3855284775805538
52,0, First,0.17864399648057327,A,A,-0.021434562,[-0.021434562],238,-95.27100076297023,-0.40029832253348835
53,0, First,0.17864399648057327,A,A,-0.020292059,[-0.020292059],203,-85.45912255713698,-0.4209808992962413
54,0, First,0.17864399648057327,A,A,-0.016209973,[-0.016209973],178,-114.03968532478893,-0.6406723894651064
55,0, First,0.17864399648057327,A,A,-0.017148549,[-0.017148549],307,-159.1771847862699,-0.5184924585871984
56,0, First,0.17864399648057327,A,A,-0.019339327,[-0.019339327],226,-67.30863322611059,-0.2978258107350026
57,0, First,0.17864399648057327,A,A,-0.022660738,[-0.022660738],182,-87.01657691531304,-0.4781130599742475
58,0, First,0.17864399648057327,A,A,-0.016135482,[-0.016135482],260,-131.5266354330765,-0.505871674742602
59,0, First,0.17864399648057327,A,A,-0.054694265,[-0.054694265],256,-105.30802412326601,-0.41135946923150785
60,0," 
",0.13255556009166514,A,A,-0.010131551,[-0.010131551],230,-74.8316215985634,-0.32535487651549305
61,0," 
",0.13255556009166514,$\textit{Other},The final choice at the end of the Answer in the previous message is not provided.,-1.0585209,"[-1.0585209, -0.01696842, -0.002305243, -0.12910917, -6.6306106e-06, -6.704273e-07, -0.0002515648, -1.8550976e-05, -0.6484973, -0.39387536, -2.4153549e-05, -2.5703197e-05, -9.7821416e-05, -0.0053994074, -0.8947704, -0.65835464, -0.011330621]",189,-86.88856915570135,-0.45972787913069496
62,0," 
",0.13255556009166514,A,A,-0.02928244,[-0.02928244],304,-106.64960512003094,-0.350821069473786
63,0," 
",0.13255556009166514,A,A,-0.01705668,[-0.01705668],218,-98.34086275066201,-0.45110487500303675
64,0," 
",0.13255556009166514,A,A,-0.025597196,[-0.025597196],239,-105.90516777088585,-0.44311785678194915
65,0," 
",0.13255556009166514,A,A,-0.009992639,[-0.009992639],178,-62.45218882035249,-0.35085499337276677
66,0," 
",0.13255556009166514,A,A,-0.019587167,[-0.019587167],218,-105.16012772891652,-0.4823859070133786
67,0," 
",0.13255556009166514,A,A,-0.011510716,[-0.011510716],218,-80.41799901145797,-0.36888990372228425
68,0," 
",0.13255556009166514,A,A,-0.015810518,[-0.015810518],162,-36.276311242784985,-0.22392784717768507
69,0," 
",0.13255556009166514,A,A,-0.044951163,[-0.044951163],145,-59.194532740401044,-0.40823815683035203
70,0," 
",0.13255556009166514,A,A,-0.026945822,[-0.026945822],171,-93.58365921906307,-0.5472728609301933
71,0," 
",0.13255556009166514,A,A,-0.008837332,[-0.008837332],165,-81.12919357485697,-0.4916920822718604
72,0," 
",0.13255556009166514,A,A,-0.011612531,[-0.011612531],196,-88.31678888070506,-0.45059586163625026
73,0," 
",0.13255556009166514,A,A,-0.01272283,[-0.01272283],150,-48.68008980892901,-0.32453393205952674
74,0," 
",0.13255556009166514,A,A,-0.09113084,[-0.09113084],240,-114.916435364817,-0.4788184806867375
75,0," 
",0.13255556009166514,A,A,-0.021768333,[-0.021768333],226,-98.73282908591499,-0.43687092515891585
76,0," 
",0.13255556009166514,A,A,-0.012681045,[-0.012681045],220,-64.482467095439,-0.29310212316108636
77,0," 
",0.13255556009166514,A,A,-0.011065036,[-0.011065036],211,-70.26416287744796,-0.3330055112675259
78,0," 
",0.13255556009166514,B,B,-0.022286102,[-0.022286102],121,-45.68587691356598,-0.3775692306906279
79,0," 
",0.13255556009166514,A,A,-0.017277675,[-0.017277675],203,-70.71555806572864,-0.3483525027868406
80,0," 
",0.13255556009166514,A,A,-0.020862885,[-0.020862885],179,-64.28171004016795,-0.35911569854842434
81,0," 
",0.13255556009166514,A,A,-0.026037721,[-0.026037721],167,-71.23448645977562,-0.426553811136381
82,0," 
",0.13255556009166514,A,A,-0.02095161,[-0.02095161],178,-45.53345996247498,-0.25580595484536506
83,0," 
",0.13255556009166514,A,A,-0.01670656,[-0.01670656],122,-39.23801143989751,-0.3216230445893239
84,0," 
",0.13255556009166514,A,A,-0.01919643,[-0.01919643],235,-113.32513664117909,-0.4822346240050174
85,0," 
",0.13255556009166514,A,A,-0.010329667,[-0.010329667],189,-69.660143458514,-0.36857218761118515
86,0," 
",0.13255556009166514,A,A,-0.02333842,[-0.02333842],192,-72.51840727488998,-0.37770003789005197
87,0," 
",0.13255556009166514,A,A,-0.0057093087,[-0.0057093087],193,-115.929756150599,-0.6006723116611348
88,0," 
",0.13255556009166514,A,A,-0.020427316,[-0.020427316],178,-63.579872691483,-0.35719029601956737
89,0," 
",0.13255556009166514,A,A,-0.02632283,[-0.02632283],214,-87.80319771590895,-0.410295316429481
90,0, We,0.0938325939361953,A,A,-0.012249679,[-0.012249679],215,-95.39621707450858,-0.4437033352302725
91,0, We,0.0938325939361953,A,A,-0.021935012,[-0.021935012],193,-75.65209025635902,-0.3919797422609276
92,0, We,0.0938325939361953,A,A,-0.011321549,[-0.011321549],248,-91.52449356646402,-0.3690503772841291
93,0, We,0.0938325939361953,A,A,-0.028803736,[-0.028803736],172,-66.14321992436753,-0.38455360421143914
94,0, We,0.0938325939361953,A,A,-0.018603818,[-0.018603818],275,-91.23601957818718,-0.33176734392068064
95,0, We,0.0938325939361953,A,A,-0.0127127115,[-0.0127127115],182,-83.52200792706499,-0.45891213146739007
96,0, We,0.0938325939361953,B,B,-0.05290906,[-0.05290906],199,-92.95252679027497,-0.4670981245742461
97,0, We,0.0938325939361953,A,A,-0.009338098,[-0.009338098],240,-90.74097966235715,-0.3780874152598214
98,0, We,0.0938325939361953,A,A,-0.01320153,[-0.01320153],115,-39.910660255658996,-0.3470492196144261
99,0, We,0.0938325939361953,A,A,-0.010825671,[-0.010825671],192,-96.3057340714995,-0.5015923649557266
100,0, We,0.0938325939361953,A,A,-0.06760386,[-0.06760386],263,-111.38712281805661,-0.42352518181770576
101,0, We,0.0938325939361953,A,A,-0.022785665,[-0.022785665],212,-73.71828512586022,-0.34772776002764255
102,0, We,0.0938325939361953,B,B,-0.04254838,[-0.04254838],204,-83.91847394666407,-0.4113650683660003
103,0, We,0.0938325939361953,A,A,-0.020143332,[-0.020143332],202,-98.41834603212331,-0.48721953481249164
104,0, We,0.0938325939361953,A,A,-0.019166607,[-0.019166607],205,-84.48766900131439,-0.41213497073811894
105,0, We,0.0938325939361953,A,A,-0.01493796,[-0.01493796],213,-109.19005369675301,-0.5126293600786527
106,0, We,0.0938325939361953,A,A,-0.030200625,[-0.030200625],307,-106.233845840039,-0.34603858579817265
