,idx,ans,weighted
0,0,$\it{Other}$,0.03517633610999547
1,0,71.0,0.9648236638900045
2,1,$\it{Other}$,0.0019361320354803308
3,1,71.0,0.9980638679645196
4,2,$\it{Other}$,0.02266707483563865
5,2,71.0,0.9773329251643613
6,3,$\it{Other}$,0.0
7,3,71.0,1.0
8,4,$\it{Other}$,0.0
9,4,71.0,1.0
10,5,$\it{Other}$,0.03333333333333333
11,5,71.0,0.9666666666666667
12,6,$\it{Other}$,0.1501855316493944
13,6,71.0,0.8498144683506057
14,7,$\it{Other}$,0.045454545454545456
15,7,71.0,0.9545454545454546
16,8,$\it{Other}$,0.03571428571428571
17,8,71.0,0.9642857142857143
18,9,$\it{Other}$,0.023705172166257445
19,9,71.0,0.9762948278337427
20,10,$\it{Other}$,0.04216709312023784
21,10,71.0,0.9578329068797622
22,11,$\it{Other}$,0.0
23,11,71.0,1.0
24,12,$\it{Other}$,0.0
25,12,71.0,1.0
26,13,$\it{Other}$,0.0
27,13,71.0,1.0
28,14,$\it{Other}$,0.03333333333333333
29,14,71.0,0.9666666666666667
30,15,$\it{Other}$,0.03333333333333333
31,15,71.0,0.9666666666666667
32,16,$\it{Other}$,0.0
33,16,71.0,1.0
34,17,$\it{Other}$,0.0
35,17,71.0,1.0
36,18,$\it{Other}$,0.03333333333333333
37,18,71.0,0.9666666666666667
38,19,$\it{Other}$,0.06666666666666667
39,19,71.0,0.9333333333333333
40,20,$\it{Other}$,0.0
41,20,71.0,1.0
42,21,$\it{Other}$,0.002489385287599939
43,21,71.0,0.9975106147124001
44,22,$\it{Other}$,0.0
45,22,71.0,0.9999999999999999
46,23,$\it{Other}$,0.0
47,23,71.0,1.0
48,24,$\it{Other}$,0.0037740619364567607
49,24,71.0,0.9962259380635433
50,25,$\it{Other}$,0.0019960794079211456
51,25,71.0,0.9980039205920788
52,26,$\it{Other}$,0.020230633003395854
53,26,71.0,0.9797693669966041
54,27,$\it{Other}$,0.035416380161022436
55,27,71.0,0.9645836198389777
56,28,$\it{Other}$,0.00353553803963659
57,28,71.0,0.9964644619603633
58,29,$\it{Other}$,0.0
59,29,71.0,1.0
60,30,$\it{Other}$,0.0
61,30,71.0,1.0
62,31,$\it{Other}$,0.0
63,31,71.0,1.0
64,32,$\it{Other}$,0.007975768657898022
65,32,71.0,0.9920242313421019
66,33,$\it{Other}$,0.0
67,33,71.0,1.0
68,34,$\it{Other}$,0.0
69,34,71.0,1.0
70,35,$\it{Other}$,0.0
71,35,71.0,1.0
72,36,$\it{Other}$,0.0
73,36,71.0,1.0
74,37,$\it{Other}$,0.02085797180401123
75,37,71.0,0.9791420281959887
76,38,$\it{Other}$,0.038461538461538464
77,38,71.0,0.9615384615384616
78,39,$\it{Other}$,0.0
79,39,71.0,1.0
80,40,$\it{Other}$,0.0047192158581570495
81,40,71.0,0.995280784141843
82,41,$\it{Other}$,0.0
83,41,71.0,1.0
84,42,$\it{Other}$,0.0
85,42,71.0,1.0
86,43,$\it{Other}$,0.0
87,43,71.0,1.0
88,44,$\it{Other}$,0.0
89,44,71.0,1.0
90,45,$\it{Other}$,0.0
91,45,71.0,1.0
92,46,$\it{Other}$,0.0
93,46,71.0,1.0
94,47,$\it{Other}$,0.0
95,47,71.0,1.0
96,48,$\it{Other}$,0.0
97,48,71.0,0.9999999999999999
98,49,$\it{Other}$,0.0
99,49,71.0,1.0
100,50,$\it{Other}$,0.0
101,50,71.0,1.0
102,51,$\it{Other}$,0.0
103,51,71.0,1.0
104,52,$\it{Other}$,0.047619047619047616
105,52,71.0,0.9523809523809523
106,53,$\it{Other}$,0.0
107,53,71.0,1.0
108,54,$\it{Other}$,0.0
109,54,71.0,1.0
110,55,$\it{Other}$,0.0
111,55,71.0,1.0
112,56,$\it{Other}$,0.0
113,56,71.0,1.0
114,57,$\it{Other}$,0.0
115,57,71.0,1.0
116,58,$\it{Other}$,0.0
117,58,71.0,1.0
118,59,$\it{Other}$,0.0
119,59,71.0,1.0
120,60,$\it{Other}$,0.0
121,60,71.0,1.0
122,61,$\it{Other}$,0.0
123,61,71.0,1.0
124,62,$\it{Other}$,0.0
125,62,71.0,1.0
126,63,$\it{Other}$,0.0
127,63,71.0,1.0
128,64,$\it{Other}$,0.0
129,64,71.0,1.0
130,65,$\it{Other}$,0.0
131,65,71.0,1.0
132,66,$\it{Other}$,0.0
133,66,71.0,1.0
134,67,$\it{Other}$,0.0
135,67,71.0,1.0
136,68,$\it{Other}$,0.0
137,68,71.0,1.0
138,69,$\it{Other}$,0.0
139,69,71.0,1.0
140,70,$\it{Other}$,0.0
141,70,71.0,1.0
142,71,$\it{Other}$,0.0
143,71,71.0,1.0
144,72,$\it{Other}$,0.0
145,72,71.0,1.0
146,73,$\it{Other}$,0.0
147,73,71.0,1.0
148,74,$\it{Other}$,0.0
149,74,71.0,1.0
150,75,$\it{Other}$,0.0
151,75,71.0,1.0
152,76,$\it{Other}$,0.0
153,76,71.0,1.0
