,idx,ans,weighted
0,0,$\it{Other}$,0.8482634128048059
1,0,Finish: length,0.12649005048524292
2,0,Marc Carbó,0.025246536709951292
3,1,$\it{Other}$,0.8333333333333334
4,1,Finish: length,0.1
5,1,Marc Carbó,0.06666666666666667
6,2,$\it{Other}$,0.8
7,2,Finish: length,0.16981870148423858
8,2,Marc Carbó,0.030181298515761408
9,3,$\it{Other}$,0.8456034227671367
10,3,Finish: length,0.15439657723286332
11,3,Marc Carbó,0.0
12,4,$\it{Other}$,0.9333333333333333
13,4,Finish: length,0.06666666666666667
14,4,Marc Carbó,0.0
15,5,$\it{Other}$,0.8889886960965925
16,5,Finish: length,0.08642070266406857
17,5,Marc Carbó,0.024590601239339108
18,6,$\it{Other}$,0.8333333333333334
19,6,Finish: length,0.16666666666666666
20,6,Marc Carbó,0.0
21,7,$\it{Other}$,0.817399391185135
22,7,Finish: length,0.1758872337056322
23,7,Marc Carbó,0.006713375109232793
24,8,$\it{Other}$,0.8333333333333334
25,8,Finish: length,0.16666666666666666
26,8,Marc Carbó,0.0
27,9,$\it{Other}$,0.8666666666666667
28,9,Finish: length,0.13333333333333333
29,9,Marc Carbó,0.0
30,10,$\it{Other}$,0.8666666666666667
31,10,Finish: length,0.13333333333333333
32,10,Marc Carbó,0.0
33,11,$\it{Other}$,0.8333333333333334
34,11,Finish: length,0.16666666666666666
35,11,Marc Carbó,0.0
36,12,$\it{Other}$,0.9333333333333333
37,12,Finish: length,0.06666666666666667
38,12,Marc Carbó,0.0
39,13,$\it{Other}$,0.8333333333333334
40,13,Finish: length,0.13333333333333333
41,13,Marc Carbó,0.03333333333333333
42,14,$\it{Other}$,0.9
43,14,Finish: length,0.1
44,14,Marc Carbó,0.0
45,15,$\it{Other}$,0.9
46,15,Finish: length,0.06666666666666667
47,15,Marc Carbó,0.03333333333333333
48,16,$\it{Other}$,0.8333333333333334
49,16,Finish: length,0.13333333333333333
50,16,Marc Carbó,0.03333333333333333
51,17,$\it{Other}$,0.8333333333333334
52,17,Finish: length,0.13333333333333333
53,17,Marc Carbó,0.03333333333333333
54,18,$\it{Other}$,0.7666666666666667
55,18,Finish: length,0.16666666666666666
56,18,Marc Carbó,0.06666666666666667
57,19,$\it{Other}$,0.9
58,19,Finish: length,0.1
59,19,Marc Carbó,0.0
60,20,$\it{Other}$,0.8333333333333334
61,20,Finish: length,0.06666666666666667
62,20,Marc Carbó,0.1
63,21,$\it{Other}$,0.8
64,21,Finish: length,0.16666666666666666
65,21,Marc Carbó,0.03333333333333333
66,22,$\it{Other}$,0.8474985977531887
67,22,Finish: length,0.15250140224681127
68,22,Marc Carbó,0.0
69,23,$\it{Other}$,0.9333333333333333
70,23,Finish: length,0.06666666666666667
71,23,Marc Carbó,0.0
72,24,$\it{Other}$,0.8666666666666667
73,24,Finish: length,0.06666666666666667
74,24,Marc Carbó,0.06666666666666667
75,25,$\it{Other}$,0.9333333333333333
76,25,Finish: length,0.06666666666666667
77,25,Marc Carbó,0.0
78,26,$\it{Other}$,0.8666666666666667
79,26,Finish: length,0.1
80,26,Marc Carbó,0.03333333333333333
81,27,$\it{Other}$,0.9333333333333333
82,27,Finish: length,0.06666666666666667
83,27,Marc Carbó,0.0
84,28,$\it{Other}$,0.843457042801426
85,28,Finish: length,0.11451793518903301
86,28,Marc Carbó,0.04202502200954103
87,29,$\it{Other}$,0.9333333333333333
88,29,Finish: length,0.03488979162505923
89,29,Marc Carbó,0.031776875041607436
90,30,$\it{Other}$,0.8
91,30,Finish: length,0.2
92,30,Marc Carbó,0.0
93,31,$\it{Other}$,0.8666666666666667
94,31,Finish: length,0.1
95,31,Marc Carbó,0.03333333333333333
96,32,$\it{Other}$,0.9033824232789869
97,32,Finish: length,0.09661757672101307
98,32,Marc Carbó,0.0
99,33,$\it{Other}$,0.8333333333333334
100,33,Finish: length,0.1
101,33,Marc Carbó,0.06666666666666667
102,34,$\it{Other}$,0.8666666666666667
103,34,Finish: length,0.10309102079638066
104,34,Marc Carbó,0.03024231253695267
105,35,$\it{Other}$,0.9666666666666667
106,35,Finish: length,0.03333333333333333
107,35,Marc Carbó,0.0
108,36,$\it{Other}$,0.8193474590038347
109,36,Finish: length,0.15118869946359892
110,36,Marc Carbó,0.029463841532566398
111,37,$\it{Other}$,0.8333333333333334
112,37,Finish: length,0.13333333333333333
113,37,Marc Carbó,0.03333333333333333
114,38,$\it{Other}$,0.8553126028312122
115,38,Finish: length,0.14468739716878762
116,38,Marc Carbó,0.0
117,39,$\it{Other}$,0.8486614803059948
118,39,Finish: length,0.12461355905576309
119,39,Marc Carbó,0.02672496063824213
120,40,$\it{Other}$,0.9333333333333333
121,40,Finish: length,0.06666666666666667
122,40,Marc Carbó,0.0
123,41,$\it{Other}$,0.8333333333333334
124,41,Finish: length,0.1
125,41,Marc Carbó,0.06666666666666667
126,42,$\it{Other}$,0.9333333333333333
127,42,Finish: length,0.06666666666666667
128,42,Marc Carbó,0.0
129,43,$\it{Other}$,0.8
130,43,Finish: length,0.1
131,43,Marc Carbó,0.1
132,44,$\it{Other}$,0.9
133,44,Finish: length,0.1
134,44,Marc Carbó,0.0
135,45,$\it{Other}$,0.8762798784422761
136,45,Finish: length,0.11230943057951252
137,45,Marc Carbó,0.011410690978211463
138,46,$\it{Other}$,0.9274505738810028
139,46,Finish: length,0.07058850630155356
140,46,Marc Carbó,0.0019609198174434426
141,47,$\it{Other}$,0.9
142,47,Finish: length,0.1
143,47,Marc Carbó,0.0
144,48,$\it{Other}$,0.9333333333333333
145,48,Finish: length,0.06666666666666667
146,48,Marc Carbó,0.0
147,49,$\it{Other}$,0.950961965973868
148,49,Finish: length,0.03333333333333334
149,49,Marc Carbó,0.01570470069279885
150,50,$\it{Other}$,0.9333333333333333
151,50,Finish: length,0.06666666666666667
152,50,Marc Carbó,0.0
153,51,$\it{Other}$,0.9
154,51,Finish: length,0.03333333333333333
155,51,Marc Carbó,0.06666666666666667
156,52,$\it{Other}$,0.8666666666666667
157,52,Finish: length,0.1
158,52,Marc Carbó,0.03333333333333333
159,53,$\it{Other}$,0.9
160,53,Finish: length,0.1
161,53,Marc Carbó,0.0
162,54,$\it{Other}$,0.9333333333333333
163,54,Finish: length,0.06666666666666667
164,54,Marc Carbó,0.0
165,55,$\it{Other}$,0.8333333333333334
166,55,Finish: length,0.13333333333333333
167,55,Marc Carbó,0.03333333333333333
168,56,$\it{Other}$,0.8
169,56,Finish: length,0.16666666666666666
170,56,Marc Carbó,0.03333333333333333
171,57,$\it{Other}$,0.9333333333333333
172,57,Finish: length,0.06666666666666667
173,57,Marc Carbó,0.0
174,58,$\it{Other}$,0.9666666666666667
175,58,Finish: length,0.03333333333333333
176,58,Marc Carbó,0.0
177,59,$\it{Other}$,0.8099982791066322
178,59,Finish: length,0.12333505422670102
179,59,Marc Carbó,0.06666666666666667
180,60,$\it{Other}$,0.8666666666666667
181,60,Finish: length,0.13333333333333333
182,60,Marc Carbó,0.0
183,61,$\it{Other}$,0.9
184,61,Finish: length,0.06666666666666667
185,61,Marc Carbó,0.03333333333333333
186,62,$\it{Other}$,0.8666666666666667
187,62,Finish: length,0.06666666666666667
188,62,Marc Carbó,0.06666666666666667
189,63,$\it{Other}$,0.8
190,63,Finish: length,0.2
191,63,Marc Carbó,0.0
192,64,$\it{Other}$,0.9
193,64,Finish: length,0.06666666666666667
194,64,Marc Carbó,0.03333333333333333
195,65,$\it{Other}$,0.9666666666666667
196,65,Finish: length,0.03333333333333334
197,65,Marc Carbó,0.0
198,66,$\it{Other}$,0.9333333333333333
199,66,Finish: length,0.03333333333333333
200,66,Marc Carbó,0.03333333333333333
201,67,$\it{Other}$,1.0
202,67,Finish: length,0.0
203,67,Marc Carbó,0.0
204,68,$\it{Other}$,0.9333333333333333
205,68,Finish: length,0.03333333333333333
206,68,Marc Carbó,0.03333333333333333
207,69,$\it{Other}$,0.9333333333333333
208,69,Finish: length,0.06666666666666667
209,69,Marc Carbó,0.0
210,70,$\it{Other}$,0.9
211,70,Finish: length,0.1
212,70,Marc Carbó,0.0
213,71,$\it{Other}$,0.9
214,71,Finish: length,0.06666666666666667
215,71,Marc Carbó,0.03333333333333333
216,72,$\it{Other}$,0.8333333333333334
217,72,Finish: length,0.16666666666666663
218,72,Marc Carbó,0.0
219,73,$\it{Other}$,0.9333333333333333
220,73,Finish: length,0.06666666666666667
221,73,Marc Carbó,0.0
222,74,$\it{Other}$,0.8333333333333334
223,74,Finish: length,0.16666666666666666
224,74,Marc Carbó,0.0
225,75,$\it{Other}$,0.8661899013637564
226,75,Finish: length,0.12511978483295766
227,75,Marc Carbó,0.00869031380328603
228,76,$\it{Other}$,0.9666666666666667
229,76,Finish: length,0.03333333333333333
230,76,Marc Carbó,0.0
231,77,$\it{Other}$,0.9333333333333333
232,77,Finish: length,0.03333333333333334
233,77,Marc Carbó,0.03333333333333334
234,78,$\it{Other}$,1.0
235,78,Finish: length,0.0
236,78,Marc Carbó,0.0
237,79,$\it{Other}$,0.9
238,79,Finish: length,0.06666666666666667
239,79,Marc Carbó,0.03333333333333333
240,80,$\it{Other}$,1.0
241,80,Finish: length,0.0
242,80,Marc Carbó,0.0
243,81,$\it{Other}$,0.9
244,81,Finish: length,0.06666666666666667
245,81,Marc Carbó,0.03333333333333333
246,82,$\it{Other}$,0.9666666666666667
247,82,Finish: length,0.0
248,82,Marc Carbó,0.03333333333333333
249,83,$\it{Other}$,0.9265904994186676
250,83,Finish: length,0.011238056524442814
251,83,Marc Carbó,0.06217144405688954
252,84,$\it{Other}$,1.0
253,84,Finish: length,0.0
254,84,Marc Carbó,0.0
255,85,$\it{Other}$,1.0
256,85,Finish: length,0.0
257,85,Marc Carbó,0.0
258,86,$\it{Other}$,1.0
259,86,Finish: length,0.0
260,86,Marc Carbó,0.0
261,87,$\it{Other}$,0.9333333333333333
262,87,Finish: length,0.0
263,87,Marc Carbó,0.06666666666666667
264,88,$\it{Other}$,0.9333333333333333
265,88,Finish: length,0.03333333333333333
266,88,Marc Carbó,0.03333333333333333
267,89,$\it{Other}$,1.0
268,89,Finish: length,0.0
269,89,Marc Carbó,0.0
270,90,$\it{Other}$,0.9666666666666667
271,90,Finish: length,0.0
272,90,Marc Carbó,0.03333333333333333
273,91,$\it{Other}$,1.0
274,91,Finish: length,0.0
275,91,Marc Carbó,0.0
276,92,$\it{Other}$,0.7928977377045517
277,92,Finish: length,0.0
278,92,Marc Carbó,0.20710226229544826
279,93,$\it{Other}$,0.30731585596685396
280,93,Finish: length,0.0
281,93,Marc Carbó,0.692684144033146
282,94,$\it{Other}$,0.1111111111111111
283,94,Finish: length,0.0
284,94,Marc Carbó,0.8888888888888888
285,95,$\it{Other}$,0.0
286,95,Finish: length,0.0
287,95,Marc Carbó,1.0
288,96,$\it{Other}$,0.0
289,96,Finish: length,0.0
290,96,Marc Carbó,1.0
291,97,$\it{Other}$,0.0
292,97,Finish: length,0.0
293,97,Marc Carbó,1.0
294,98,$\it{Other}$,0.0
295,98,Finish: length,0.0
296,98,Marc Carbó,1.0
297,99,$\it{Other}$,0.0
298,99,Finish: length,0.0
299,99,Marc Carbó,1.0
300,100,$\it{Other}$,0.0
301,100,Finish: length,0.0
302,100,Marc Carbó,1.0
303,101,$\it{Other}$,0.0
304,101,Finish: length,0.0
305,101,Marc Carbó,1.0
306,102,$\it{Other}$,0.0
307,102,Finish: length,0.0
308,102,Marc Carbó,1.0
309,103,$\it{Other}$,0.0
310,103,Finish: length,0.0
311,103,Marc Carbó,1.0
312,104,$\it{Other}$,0.0
313,104,Finish: length,0.0
314,104,Marc Carbó,1.0
315,105,$\it{Other}$,0.0
316,105,Finish: length,0.0
317,105,Marc Carbó,1.0
318,106,$\it{Other}$,0.0
319,106,Finish: length,0.0
320,106,Marc Carbó,1.0
321,107,$\it{Other}$,0.0
322,107,Finish: length,0.0
323,107,Marc Carbó,1.0
324,108,$\it{Other}$,0.0
325,108,Finish: length,0.0
326,108,Marc Carbó,1.0
