,idx,tok,tok_p,ans,ans_raw,ans_lp,ans_lps,ext_len,ext_lp_raw,ext_lp
0,0," 
",0.2416659689266038,A,"A 
",,[None],280,-92.30837832603699,-0.32967277973584636
1,0," 
",0.2416659689266038,C,"C 
",,[None],146,-45.549835755362984,-0.3119851764065958
2,0," 
",0.2416659689266038,A,"A 
",,[None],162,-64.293166710267,-0.39687139944609257
3,0," 
",0.2416659689266038,A,"A 
",,[None],161,-79.46088929029527,-0.4935458962130141
4,0," 
",0.2416659689266038,C,"C 
",,[None],159,-74.31123263196844,-0.467366242968355
5,0," 
",0.2416659689266038,A,"A 
",,[None],153,-67.44361603809999,-0.44080794796143785
6,0," 
",0.2416659689266038,A,"A 
",,[None],329,-133.36451287324877,-0.4053632610129142
7,0," 
",0.2416659689266038,C,"C 
",,[None],176,-101.88601994587195,-0.5788978406015451
8,0," 
",0.2416659689266038,C,"C 
",,[None],129,-66.65274837386698,-0.5166879718904417
9,0," 
",0.2416659689266038,B,"B 
",,[None],134,-116.13683447587097,-0.866692794596052
10,0," 
",0.2416659689266038,A,"A 
",,[None],182,-46.659550534511204,-0.25637115678302863
11,0," 
",0.2416659689266038,A,"A 
",,[None],163,-44.295521532208,-0.27175166584176685
12,0," 
",0.2416659689266038,A,"A 
",,[None],268,-99.61913939725247,-0.3717132067061659
13,0," 
",0.2416659689266038,C,"C 
",,[None],245,-87.8470853013305,-0.3585595318421653
14,0," 
",0.2416659689266038,A,"A 
",,[None],126,-45.394879798805,-0.36027682380003967
15,0," 
",0.2416659689266038,A,"A 
",,[None],172,-51.742475155078715,-0.30082834392487623
16,0," 
",0.2416659689266038,A,"A 
",,[None],183,-62.159370727673014,-0.33966869250094545
17,0," 
",0.2416659689266038,A,"A 
",,[None],56,-24.648706120876003,-0.4401554664442143
18,0," 
",0.2416659689266038,A,"A 
",,[None],174,-79.01524314304145,-0.4541105927761003
19,0," 
",0.2416659689266038,A,"A 
",,[None],181,-46.22619841430498,-0.2553933614049999
20,0," 
",0.2416659689266038,A,"A 
",,[None],142,-55.416297629861,-0.3902556171116972
21,0," 
",0.2416659689266038,A,"A 
",,[None],258,-135.39482230983,-0.5247861329838373
22,0," 
",0.2416659689266038,A,"A 
",,[None],207,-73.097566097226,-0.353128338633942
23,0," 
",0.2416659689266038,A,"A 
",,[None],215,-137.034715994737,-0.6373707720685442
24,0," 
",0.2416659689266038,C,"C 
",,[None],176,-119.866749018811,-0.6810610739705171
25,0," 
",0.2416659689266038,A,"A 
",,[None],266,-88.513936620288,-0.33275916022664664
26,0," 
",0.2416659689266038,A,"A 
",,[None],75,-46.291892470311,-0.61722523293748
27,0," 
",0.2416659689266038,A,"A 
",,[None],136,-32.02751830588101,-0.23549645813147801
28,0," 
",0.2416659689266038,A,"A 
",,[None],152,-27.826264029149304,-0.1830675265075612
29,0," 
",0.2416659689266038,A,"A 
",,[None],209,-51.8378123129274,-0.24802781010970046
