,idx,ans,weighted
0,0,$\it{Other}$,0.01486531899814449
1,0,A,0.7578342632025147
2,0,C,0.22730041779934088
3,1,$\it{Other}$,0.02571714242101213
4,1,A,0.8238611699995408
5,1,C,0.1504216875794473
6,2,$\it{Other}$,0.0
7,2,A,0.8666666666666667
8,2,C,0.13333333333333333
9,3,$\it{Other}$,0.0
10,3,A,0.7
11,3,C,0.3
12,4,$\it{Other}$,0.01715701202768964
13,4,A,0.7494773063374387
14,4,C,0.23336568163487165
15,5,$\it{Other}$,0.0
16,5,A,0.8902369216725237
17,5,C,0.10976307832747641
18,6,$\it{Other}$,0.0
19,6,A,0.8666666666666667
20,6,C,0.13333333333333333
21,7,$\it{Other}$,0.0
22,7,A,0.9
23,7,C,0.1
24,8,$\it{Other}$,0.0
25,8,A,0.9333333333333333
26,8,C,0.06666666666666667
27,9,$\it{Other}$,0.0
28,9,A,0.9333333333333333
29,9,C,0.06666666666666667
30,10,$\it{Other}$,0.0
31,10,A,0.8333333333333334
32,10,C,0.16666666666666666
33,11,$\it{Other}$,0.0
34,11,A,0.8666666666666667
35,11,C,0.13333333333333333
36,12,$\it{Other}$,0.0
37,12,A,0.8666666666666667
38,12,C,0.13333333333333333
39,13,$\it{Other}$,0.0
40,13,A,0.9
41,13,C,0.1
42,14,$\it{Other}$,0.0
43,14,A,0.8333333333333334
44,14,C,0.16666666666666666
45,15,$\it{Other}$,0.03333333333333333
46,15,A,0.8666666666666667
47,15,C,0.1
48,16,$\it{Other}$,0.0
49,16,A,0.8666666666666667
50,16,C,0.13333333333333333
51,17,$\it{Other}$,0.0
52,17,A,0.8666666666666667
53,17,C,0.13333333333333333
54,18,$\it{Other}$,0.0
55,18,A,0.8666666666666667
56,18,C,0.13333333333333333
57,19,$\it{Other}$,0.0
58,19,A,0.9
59,19,C,0.1
60,20,$\it{Other}$,0.0
61,20,A,0.8666666666666667
62,20,C,0.13333333333333333
63,21,$\it{Other}$,0.0
64,21,A,0.9666666666666667
65,21,C,0.03333333333333333
66,22,$\it{Other}$,0.0
67,22,A,0.8666666666666667
68,22,C,0.13333333333333333
69,23,$\it{Other}$,0.0
70,23,A,0.9333333333333333
71,23,C,0.06666666666666667
72,24,$\it{Other}$,0.016523316868352574
73,24,A,0.7834766831316475
74,24,C,0.2
75,25,$\it{Other}$,0.0
76,25,A,0.8418676541371208
77,25,C,0.15813234586287916
78,26,$\it{Other}$,0.0
79,26,A,0.8333333333333334
80,26,C,0.16666666666666666
81,27,$\it{Other}$,0.0
82,27,A,0.8666666666666667
83,27,C,0.13333333333333333
84,28,$\it{Other}$,0.0
85,28,A,0.8333333333333334
86,28,C,0.16666666666666666
87,29,$\it{Other}$,0.0
88,29,A,0.8855136595913886
89,29,C,0.11448634040861151
90,30,$\it{Other}$,0.0
91,30,A,0.948528209947471
92,30,C,0.05147179005252912
93,31,$\it{Other}$,0.0
94,31,A,0.9645626891027239
95,31,C,0.03543731089727608
96,32,$\it{Other}$,0.0
97,32,A,1.0
98,32,C,0.0
99,33,$\it{Other}$,0.0
100,33,A,0.9333333333333333
101,33,C,0.06666666666666667
102,34,$\it{Other}$,0.0
103,34,A,0.9333333333333333
104,34,C,0.06666666666666667
105,35,$\it{Other}$,0.0
106,35,A,0.9333333333333333
107,35,C,0.06666666666666667
108,36,$\it{Other}$,0.0
109,36,A,1.0
110,36,C,0.0
111,37,$\it{Other}$,0.0
112,37,A,0.9666666666666667
113,37,C,0.03333333333333333
114,38,$\it{Other}$,0.0
115,38,A,0.9333333333333333
116,38,C,0.06666666666666667
117,39,$\it{Other}$,0.0
118,39,A,0.9333333333333333
119,39,C,0.06666666666666667
120,40,$\it{Other}$,0.0
121,40,A,0.9333333333333333
122,40,C,0.06666666666666667
123,41,$\it{Other}$,0.0
124,41,A,0.9610200350787746
125,41,C,0.03897996492122539
126,42,$\it{Other}$,0.0
127,42,A,0.9
128,42,C,0.1
129,43,$\it{Other}$,0.0
130,43,A,0.9631167707276156
131,43,C,0.03688322927238435
