,idx,tok,tok_p,ans,ans_raw,ans_lp,ans_lps,ext_len,ext_lp_raw,ext_lp
0,0, Initially,0.3320871315733963,Yes,Yes,-0.006446423,[-0.006446423],52,-24.646640802965003,-0.4739738615954808
1,0, Initially,0.3320871315733963,Yes,Yes.,-0.0008597695,"[-0.0008597695, -0.6242994]",151,-56.95059180144797,-0.3771562370956819
2,0, Initially,0.3320871315733963,Yes,Yes.,-0.0069570197,"[-0.0069570197, -0.46523055]",72,-29.350259389109,-0.4076424915154027
3,0, Initially,0.3320871315733963,Yes,Yes,-0.0027390164,[-0.0027390164],102,-39.177620131353976,-0.3840943150132743
4,0, Initially,0.3320871315733963,Yes,Yes,-0.0016617354,[-0.0016617354],80,-28.290588826137,-0.3536323603267125
5,0, Initially,0.3320871315733963,Yes,Yes.,-0.011219469,"[-0.011219469, -0.38244516]",114,-57.92612853527,-0.5081239345199122
6,0, Initially,0.3320871315733963,Yes,Yes.,-0.08236404,"[-0.08236404, -0.6832204]",64,-19.544219975270998,-0.30537843711360935
7,0, Initially,0.3320871315733963,Yes,Yes.,-0.04016895,"[-0.04016895, -0.58309025]",75,-28.007662968837003,-0.37343550625116007
8,0, Initially,0.3320871315733963,Yes,Yes.,-0.008605117,"[-0.008605117, -0.33412755]",137,-66.76294833138672,-0.4873207907400491
9,0, Initially,0.3320871315733963,Yes,Yes,-0.020905726,[-0.020905726],79,-23.382062357704992,-0.29597547288234166
10,0, Initially,0.3320871315733963,Yes,Yes,-0.0007983118,[-0.0007983118],71,-34.364799020168,-0.4840112538051831
11,0, Initially,0.3320871315733963,Yes,Yes,-0.010690162,[-0.010690162],53,-17.525078789200997,-0.3306618639471886
12,0, Initially,0.3320871315733963,Yes,Yes.,-0.046251446,"[-0.046251446, -0.5755703]",66,-19.349581960804503,-0.2931754842546137
13,0, Initially,0.3320871315733963,Yes,Yes,-0.0014423766,[-0.0014423766],88,-24.670760759328,-0.2803495540832727
14,0, Initially,0.3320871315733963,Yes,Yes.,-0.026257107,"[-0.026257107, -0.45758882]",64,-17.702165539120994,-0.27659633654876553
15,0, Initially,0.3320871315733963,Yes,Yes,-0.0017130205,[-0.0017130205],63,-29.993720917092993,-0.4760908082078253
16,0, Initially,0.3320871315733963,Yes,Yes.,-0.0024050276,"[-0.0024050276, -0.65603113]",77,-27.776769565668005,-0.3607372670865975
17,0, Initially,0.3320871315733963,Yes,Yes.,-0.008977468,"[-0.008977468, -0.6528747]",62,-27.603100824558997,-0.4452113036219193
18,0, Initially,0.3320871315733963,Yes,Yes,-0.0034636986,[-0.0034636986],84,-36.715971142810986,-0.4370948945572736
19,0, Initially,0.3320871315733963,Yes,Yes.,-0.0017885866,"[-0.0017885866, -0.45554784]",124,-66.20376430421203,-0.5339013250339679
20,0, Initially,0.3320871315733963,Yes,Yes,-0.001763717,[-0.001763717],62,-24.332216371987993,-0.39245510277399986
21,0, Initially,0.3320871315733963,No,No,-0.0002041364,[-0.0002041364],73,-80.27098713389998,-1.099602563478082
22,0, Initially,0.3320871315733963,No,No,-0.00018947436,[-0.00018947436],68,-32.569051451397,-0.4789566389911324
23,0, Initially,0.3320871315733963,Yes,Yes.,-0.0010550802,"[-0.0010550802, -0.6396751]",94,-31.61964681775651,-0.3363792214654948
24,0, Initially,0.3320871315733963,Yes,Yes,-0.015759591,[-0.015759591],53,-25.692834778215996,-0.48477046751350933
25,0, Initially,0.3320871315733963,Yes,Yes,-0.0037072042,[-0.0037072042],67,-11.299334750756003,-0.16864678732471647
26,0, Initially,0.3320871315733963,Yes,Yes.,-0.02244768,"[-0.02244768, -0.5296714]",77,-45.04441806566851,-0.5849924424112793
27,0, Initially,0.3320871315733963,Yes,Yes,-0.03275708,[-0.03275708],105,-48.655105034047004,-0.4633819527052096
28,0, Initially,0.3320871315733963,No,No,-0.002468167,[-0.002468167],144,-40.6217518543835,-0.2820954989887743
29,0, Initially,0.3320871315733963,Yes,Yes.,-0.007272941,"[-0.007272941, -0.39107066]",97,-31.225625239725,-0.3219136622652062
30,0," 

",0.24476018121738435,Yes,Yes.,-0.011797029,"[-0.011797029, -0.34436196]",114,-42.014412628245026,-0.3685474791951318
31,0," 

",0.24476018121738435,Yes,Yes,-0.0012340416,[-0.0012340416],126,-49.175916641986014,-0.3902850527141747
32,0," 

",0.24476018121738435,Yes,Yes.,-0.0038948457,"[-0.0038948457, -0.2890841]",184,-102.44507530366093,-0.5567667136068528
33,0," 

",0.24476018121738435,Yes,Yes,-0.0013597594,[-0.0013597594],132,-47.30822997918002,-0.3583956816604547
34,0," 

",0.24476018121738435,Yes,Yes.,-0.011144146,"[-0.011144146, -0.33936948]",106,-36.58113280590898,-0.3451050264708394
35,0," 

",0.24476018121738435,Yes,Yes.,-0.011321784,"[-0.011321784, -0.49844033]",165,-55.933566757216006,-0.338991313680097
36,0," 

",0.24476018121738435,Yes,Yes.,-0.0897902,"[-0.0897902, -0.54287714]",171,-92.094198705226,-0.5385625655276375
37,0," 

",0.24476018121738435,Yes,Yes.,-0.0022017632,"[-0.0022017632, -0.34468925]",198,-112.21994207126004,-0.5667673841982831
38,0," 

",0.24476018121738435,No,No,-0.001177728,[-0.001177728],95,-53.75963836608898,-0.5658909301693577
39,0," 

",0.24476018121738435,Yes,Yes,-0.00065631996,[-0.00065631996],84,-28.704704387898985,-0.3417226712845117
40,0," 

",0.24476018121738435,Yes,Yes,-0.003186148,[-0.003186148],104,-35.22689685371199,-0.338720162054923
41,0," 

",0.24476018121738435,Yes,Yes.,-0.009131514,"[-0.009131514, -0.46044046]",110,-67.73795531647099,-0.6157995937860998
42,0," 

",0.24476018121738435,No,No,-0.0012021353,[-0.0012021353],91,-46.95319059892,-0.5159691274606594
43,0," 

",0.24476018121738435,Yes,Yes,-0.00886061,[-0.00886061],64,-15.989320327917001,-0.24983313012370315
44,0," 

",0.24476018121738435,Yes,Yes.,-0.000991484,"[-0.000991484, -0.65158474]",124,-34.90016824668202,-0.2814529697313066
45,0," 

",0.24476018121738435,Yes,Yes.,-0.0021652484,"[-0.0021652484, -0.49481252]",89,-44.88930905263099,-0.5043742590183258
46,0," 

",0.24476018121738435,Yes,Yes.,-0.006083561,"[-0.006083561, -0.3873064]",81,-33.05962741565699,-0.4081435483414443
