,idx,tok,tok_p,ans,ans_raw,ans_lp,ans_lps,ext_len,ext_lp_raw,ext_lp
0,0," 

",0.17132365364953367,Shoah was the first documentary film to be released,Shoah was the first documentary film to be released.,-0.020679574,"[-0.020679574, 0.0, -1.3856493e-06, -0.09970141, -0.27945238, -0.0023146456, -6.206032e-05, -9.281486e-05, -0.018325053, -1.2664457e-06, -1.3856493e-06, -0.0012028506]",66,-21.322148208016994,-0.32306285163662113
1,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.0052572377,"[-0.0052572377, 0.0, -1.147242e-06, -0.40744826, -0.00053611316, -0.0007388731, -0.00041982904]",43,-19.122440257119997,-0.444707912956279
2,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.019088138,"[-0.019088138, 0.0, -2.1008714e-06, -0.0023786195, -1.7835755e-05, -0.0057809, -0.46871227]",162,-67.188518239289,-0.4147439397486975
3,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.029086305,"[-0.029086305, 0.0, -1.2664457e-06, -0.018246286, -0.0016115084, -0.0002905334, -0.0045225658]",128,-45.50339100423029,-0.3554952422205491
4,0," 

",0.17132365364953367,Shoah was the first documentary film to be released,Shoah was the first documentary film to be released.,-0.022337394,"[-0.022337394, 0.0, -1.2664457e-06, -0.09340749, -0.13160904, -0.00222258, -3.4405064e-05, -6.539802e-05, -0.011928259, -1.147242e-06, -9.0883464e-07, -0.000822853]",82,-36.6133462068,-0.4465042220341464
5,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.034936063,"[-0.034936063, 0.0, -1.0280384e-06, -0.060095154, -0.00013035668, -0.0005251537, -0.0002491807]",50,-11.011199072371001,-0.22022398144742003
6,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.046584535,"[-0.046584535, 0.0, -1.3856493e-06, -0.16055414, -0.6625266, -0.004369948, -0.017900104]",80,-39.80123430742503,-0.49751542884281286
7,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.5026764,"[-0.5026764, 0.0, -7.89631e-07, -0.23137029, -0.0005516023, -0.00075280893, -0.00013929696]",155,-65.92448448762605,-0.4253192547588777
8,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.19970083,"[-0.19970083, 0.0, -9.0883464e-07, -0.0040658135, -0.00032044618, -0.00010294717, -0.32331085]",195,-108.78459283839682,-0.5578697068635734
9,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.09120799,"[-0.09120799, 0.0, -1.9816675e-06, -0.07297227, -0.000107000094, -2.939851e-05, -0.002923634]",111,-26.873357497190987,-0.2421023197945134
10,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.019493412,"[-0.019493412, 0.0, -1.504853e-06, -0.03506556, -0.0005712636, -0.0056068883, -0.37026784]",77,-39.317289209563995,-0.5106141455787532
11,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.024594143,"[-0.024594143, 0.0, -1.3856493e-06, -0.034718934, -0.00021116942, -0.00026383912, -0.00040838914]",122,-55.26616952604652,-0.45300138955775837
12,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.0026392723,"[-0.0026392723, 0.0, -1.0280384e-06, -0.31132388, -0.00055231754, -0.00043865587, -0.00026538875]",35,-29.097019881970002,-0.831343425199143
13,0," 

",0.17132365364953367,Shoah was released before Little Man,Shoah was released before Little Man.,-0.018782947,"[-0.018782947, 0.0, -1.147242e-06, -0.020197775, -2.1173457e-05, -0.019367844, -1.2829201e-05, -6.9882217e-06, -0.0005143099]",133,-46.538991820566,-0.3499172317335789
14,0," 

",0.17132365364953367,Finish: length,"Shoah was released first in 1985, while Little Man was released in 2005",-0.024805235,"[-0.024805235, 0.0, -1.3856493e-06, -0.0020110758, -3.333223e-05, -0.008120303, -0.3359981, -2.546479e-05, -1.2664457e-06, -1.9816675e-06, -0.37560475, -0.0100998, -1.9146995e-05, -1.5570886e-05, -6.6306106e-06, -2.577686e-06, -0.0033107966, -3.0545007e-06, -6.704273e-07, -1.147242e-06]",186,-134.702096632532,-0.7242048206050108
15,0," 

",0.17132365364953367,Little Man was released first,Little Man was released first.,-0.074724175,"[-0.074724175, -2.0815847e-05, -0.044633165, -8.657073e-06, -0.0039952924, -0.00046320082]",107,-68.75178755193896,-0.6425400705788687
16,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.0003777648,"[-0.0003777648, 0.0, -1.3856493e-06, -0.606773, -0.0006620417, -0.0004222131, -0.00029458632]",42,-18.385523584772493,-0.4377505615422022
17,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.004487089,"[-0.004487089, 0.0, -1.8624639e-06, -0.14150578, -0.0004324573, -0.0025046747, -0.00082880585]",51,-27.258526663893996,-0.5344809149783136
18,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.15389797,"[-0.15389797, 0.0, -1.147242e-06, -0.4832478, -0.00012094693, -0.0002477503, -0.00022153647]",80,-34.29020320296801,-0.42862754003710013
19,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.037552834,"[-0.037552834, 0.0, -2.4584822e-06, -0.0051851356, -0.00014299227, -0.020857053, -0.088347636]",128,-102.306718722589,-0.7992712400202265
20,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.011388382,"[-0.011388382, 0.0, -1.0280384e-06, -0.7217404, -0.21788459, -0.013001982, -0.007258389]",73,-39.40446554490201,-0.539787199245233
21,0," 

",0.17132365364953367,Little Man was released first,Little Man was released first.,-0.021952739,"[-0.021952739, -2.355753e-05, -0.010050707, -2.6968896e-06, -0.00018589824, -0.0002319072]",127,-82.71421506920802,-0.6512930320410081
22,0," 

",0.17132365364953367,Shoah,Shoah.,-0.01119058,"[-0.01119058, 0.0, -1.0280384e-06, -0.06221024]",99,-39.97182598338728,-0.403755818014013
23,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.0075329216,"[-0.0075329216, 0.0, -1.3856493e-06, -0.21295892, -3.2140193e-05, -0.00046153198, -0.0002478695]",75,-31.278975142112007,-0.4170530018948268
24,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.09198126,"[-0.09198126, 0.0, -1.8624639e-06, -0.045294944, -0.00023250321, -0.0049004657, -0.31855813]",45,-18.995935389973003,-0.4221318975549556
25,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.006965424,"[-0.006965424, 0.0, -1.2664457e-06, -0.053091876, -0.0002663424, -0.004476997, -0.0069942]",69,-23.8533065028563,-0.3457000942442942
26,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.009783715,"[-0.009783715, 0.0, -1.8624639e-06, -0.034563247, -9.3530085e-05, -0.0024925414, -0.06727968]",71,-46.771474824590996,-0.6587531665435352
27,0," 

",0.17132365364953367,"Little Man was released first, in 1975","Little Man was released first, in 1975.",-0.01757265,"[-0.01757265, -3.1544176e-05, -0.029904952, -6.749814e-06, -0.004093124, -0.15441541, -1.9816675e-06, -1.7432603e-06, -9.0883464e-07, -1.3856493e-06, -0.00054826826]",153,-68.981770930788,-0.45086124791364707
28,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.095190935,"[-0.095190935, 0.0, -1.9816675e-06, -0.10761526, -0.035282277, -0.27271083, -0.0027592261]",218,-116.25267213905664,-0.5332691382525534
29,0," 

",0.17132365364953367,Shoah was released first,Shoah was released first.,-0.014792563,"[-0.014792563, 0.0, -1.6240566e-06, -0.14810413, -0.17660855, -0.0048002265, -0.0042705964]",84,-35.458912051652,-0.4221299053768095
30,0, First,0.16432850095389356,Shoah was released first,Shoah was released first.,-0.04155363,"[-0.04155363, 0.0, -1.6240566e-06, -0.024873601, -0.00010616567, -0.00083595444, -0.00026741522]",164,-88.31712552060696,-0.5385190580524815
