,idx,tok,ans,tok_p,ans_mean,ext_p,weighted
0,0," 
","No 
",0.19560317920532239,1.0,1.0,0.19560317920532239
1,0," 

","No 
",0.28432965188053483,1.0,1.0,0.28432965188053483
2,0, At,"No 
",0.09211256033199888,1.0,1.0,0.09211256033199888
3,0, Initially,"No 
",0.3677969468696923,1.0,1.0,0.3677969468696923
4,0, The,"No 
",0.060157661712451724,1.0,1.0,0.060157661712451724
5,1, the,"No 
",0.09040542595381097,1.0,0.9999999999999996,0.09040542595381097
6,1,",","No 
",0.9095945740461889,1.0,1.0,0.9095945740461889
7,10, P,"No 
",1.0,1.0,1.0,1.0
8,11,ug,"No 
",1.0,1.0,1.0,1.0
9,12,lia,"No 
",1.0,1.0,1.0,1.0
10,13, flips,"No 
",1.0,1.0,0.9999999999999996,1.0
11,14, it,"No 
",0.1106600489238782,1.0,0.9999999999999996,0.1106600489238782
12,14, the,"No 
",0.8893399510761218,1.0,1.0,0.8893399510761218
13,15, coin,"No 
",1.0,1.0,0.9999999999999996,1.0
14,16, over,"No 
",1.0,1.0,1.0000000000000004,1.0
15,17,",","No 
",0.8369110179306849,1.0,1.0,0.8369110179306849
16,17,.,"No 
",0.16308898206931507,1.0,1.0000000000000004,0.16308898206931507
17,18, meaning,"No 
",0.25981783001398945,1.0,1.0,0.25981783001398945
18,18, so,"No 
",0.2783432687492088,1.0,1.0,0.2783432687492088
19,18, which,"No 
",0.46183890123680177,1.0,1.0,0.46183890123680177
20,19, means,"No 
",1.0,1.0,1.0,1.0
21,2, the,"No 
",1.0,1.0,1.0,1.0
22,20, he,"No 
",0.11114787539772253,1.0,0.9999999999999996,0.11114787539772253
23,20, it,"No 
",0.13465037786068787,1.0,1.0,0.13465037786068787
24,20, that,"No 
",0.3517004874626005,1.0,1.0,0.3517004874626005
25,20, the,"No 
",0.4025012592789891,1.0,1.0,0.4025012592789891
26,21, coin,"No 
",0.8693597160562693,1.0,0.9175552369747516,0.8693597160562693
27,21, side,"No 
",0.1306402839437308,1.0,1.0,0.1306402839437308
28,22, is,"No 
",0.8472547588768994,1.0,1.0,0.8472547588768994
29,22, now,"No 
",0.06266499494035103,1.0,1.0000000000000004,0.06266499494035103
30,22,'s,"No 
",0.09008024618274968,1.0,1.0,0.09008024618274968
31,23, now,"No 
",1.0,1.0,0.9999999999999996,1.0
32,24, tails,"No 
",1.0,1.0,1.0,1.0
33,25, up,"No 
",1.0,1.0,0.9600130536782608,1.0
34,26,.,"No 
",1.0,1.0,1.0000000000000004,1.0
35,27, However,"No 
",1.0,1.0,1.0000000000000004,1.0
36,28,",","No 
",1.0,1.0,1.0,1.0
37,29, Gur,"No 
",0.8183463937499715,1.0,0.9616855097664718,0.8183463937499715
38,29, since,"No 
",0.1816536062500285,1.0,0.9594068570939488,0.1816536062500285
39,3, coin,"No 
",1.0,1.0,1.0,1.0
40,30,j,"No 
",1.0,1.0,0.9231166316298045,1.0
41,31,y,"No 
",1.0,1.0,0.9563293790937014,1.0
