,idx,ans,weighted
0,0,$\it{Other}$,0.0
1,0,"Yes 
",1.0
2,1,$\it{Other}$,0.0
3,1,"Yes 
",1.0
4,2,$\it{Other}$,0.0
5,2,"Yes 
",1.0
6,3,$\it{Other}$,0.0
7,3,"Yes 
",1.0
8,4,$\it{Other}$,0.0
9,4,"Yes 
",1.0
10,5,$\it{Other}$,0.0
11,5,"Yes 
",1.0
12,6,$\it{Other}$,0.0
13,6,"Yes 
",1.0
14,7,$\it{Other}$,0.0
15,7,"Yes 
",1.0
16,8,$\it{Other}$,0.0
17,8,"Yes 
",1.0
18,9,$\it{Other}$,0.0
19,9,"Yes 
",1.0
20,10,$\it{Other}$,0.0
21,10,"Yes 
",1.0
22,11,$\it{Other}$,0.0
23,11,"Yes 
",1.0
24,12,$\it{Other}$,0.0
25,12,"Yes 
",1.0
26,13,$\it{Other}$,0.0
27,13,"Yes 
",1.0
28,14,$\it{Other}$,0.0
29,14,"Yes 
",1.0
30,15,$\it{Other}$,0.0
31,15,"Yes 
",1.0
32,16,$\it{Other}$,0.0
33,16,"Yes 
",1.0
34,17,$\it{Other}$,0.0
35,17,"Yes 
",1.0
36,18,$\it{Other}$,0.0
37,18,"Yes 
",1.0
38,19,$\it{Other}$,0.0
39,19,"Yes 
",1.0
40,20,$\it{Other}$,0.0
41,20,"Yes 
",1.0
42,21,$\it{Other}$,0.0
43,21,"Yes 
",1.0
44,22,$\it{Other}$,0.0
45,22,"Yes 
",1.0
46,23,$\it{Other}$,0.0
47,23,"Yes 
",1.0
48,24,$\it{Other}$,0.0
49,24,"Yes 
",1.0
50,25,$\it{Other}$,0.0
51,25,"Yes 
",1.0
52,26,$\it{Other}$,0.0
53,26,"Yes 
",1.0
54,27,$\it{Other}$,0.0
55,27,"Yes 
",1.0
56,28,$\it{Other}$,0.0
57,28,"Yes 
",1.0
58,29,$\it{Other}$,0.0
59,29,"Yes 
",0.9999999999999999
60,30,$\it{Other}$,0.0
61,30,"Yes 
",1.0
62,31,$\it{Other}$,0.0
63,31,"Yes 
",1.0
64,32,$\it{Other}$,0.0
65,32,"Yes 
",1.0
66,33,$\it{Other}$,0.0
67,33,"Yes 
",1.0
68,34,$\it{Other}$,0.006115715845043521
69,34,"Yes 
",0.9938842841549564
70,35,$\it{Other}$,0.0
71,35,"Yes 
",1.0
72,36,$\it{Other}$,0.0
73,36,"Yes 
",1.0
74,37,$\it{Other}$,0.0
75,37,"Yes 
",1.0
76,38,$\it{Other}$,0.0
77,38,"Yes 
",1.0
78,39,$\it{Other}$,0.0
79,39,"Yes 
",1.0
80,40,$\it{Other}$,0.0
81,40,"Yes 
",1.0
82,41,$\it{Other}$,0.0
83,41,"Yes 
",1.0
84,42,$\it{Other}$,0.0
85,42,"Yes 
",1.0
86,43,$\it{Other}$,0.0
87,43,"Yes 
",1.0
88,44,$\it{Other}$,0.0
89,44,"Yes 
",1.0
90,45,$\it{Other}$,0.0
91,45,"Yes 
",1.0
92,46,$\it{Other}$,0.0
93,46,"Yes 
",1.0
94,47,$\it{Other}$,0.0
95,47,"Yes 
",1.0
96,48,$\it{Other}$,0.0
97,48,"Yes 
",1.0
98,49,$\it{Other}$,0.0
99,49,"Yes 
",1.0
100,50,$\it{Other}$,0.0
101,50,"Yes 
",1.0
102,51,$\it{Other}$,0.0
103,51,"Yes 
",1.0
104,52,$\it{Other}$,0.0
105,52,"Yes 
",1.0
106,53,$\it{Other}$,0.0
107,53,"Yes 
",1.0
108,54,$\it{Other}$,0.0
109,54,"Yes 
",1.0
110,55,$\it{Other}$,0.0
111,55,"Yes 
",0.9999999999999998
112,56,$\it{Other}$,0.0
113,56,"Yes 
",1.0
114,57,$\it{Other}$,0.0
115,57,"Yes 
",1.0
116,58,$\it{Other}$,0.0
117,58,"Yes 
",1.0
118,59,$\it{Other}$,0.0
119,59,"Yes 
",1.0
120,60,$\it{Other}$,0.0
121,60,"Yes 
",1.0
122,61,$\it{Other}$,0.0
123,61,"Yes 
",1.0
124,62,$\it{Other}$,0.0
125,62,"Yes 
",1.0
126,63,$\it{Other}$,0.0
127,63,"Yes 
",1.0
128,64,$\it{Other}$,0.0
129,64,"Yes 
",1.0
130,65,$\it{Other}$,0.0
131,65,"Yes 
",1.0
132,66,$\it{Other}$,0.0
133,66,"Yes 
",1.0
134,67,$\it{Other}$,0.0
135,67,"Yes 
",1.0
136,68,$\it{Other}$,0.0
137,68,"Yes 
",1.0
138,69,$\it{Other}$,0.0
139,69,"Yes 
",1.0
140,70,$\it{Other}$,0.0
141,70,"Yes 
",1.0
142,71,$\it{Other}$,0.0
143,71,"Yes 
",1.0
144,72,$\it{Other}$,0.0
145,72,"Yes 
",1.0
146,73,$\it{Other}$,0.0
147,73,"Yes 
",1.0
