,idx,tok,ans,tok_p,ans_mean,ext_p,weighted
0,0, As,1.0,0.3195285803683772,0.8666666666666667,0.8602272823232597,0.2769247696525936
1,0, As,2.0,0.3195285803683772,0.13333333333333333,0.13977271767674018,0.04260381071578363
2,0, It,1.0,0.18643411823415695,0.9666666666666667,0.9661009577711189,0.18021964762635173
3,0, It,2.0,0.18643411823415695,0.03333333333333333,0.03389904222888084,0.006214470607805232
4,0, The,1.0,0.4940373013974659,0.9333333333333333,0.9437871584241421,0.4611014813043015
5,0, The,2.0,0.4940373013974659,0.06666666666666667,0.05621284157585789,0.03293582009316439
6,1, sun,1.0,1.0,0.9,0.9010011046251657,0.9
7,1, sun,2.0,1.0,0.1,0.09899889537483439,0.1
8,10, as,1.0,0.10770238891366628,0.9666666666666667,0.9655680772679338,0.10411230928321073
9,10, as,2.0,0.10770238891366628,0.03333333333333333,0.03443192273206615,0.0035900796304555427
10,10,",",1.0,0.6841546065862243,0.8666666666666667,0.8703339905721569,0.5929339923747278
11,10,",",2.0,0.6841546065862243,0.13333333333333333,0.12966600942784307,0.09122061421149658
12,10,.,1.0,0.20814300450010947,0.8333333333333334,0.839102381606494,0.17345250375009125
13,10,.,2.0,0.20814300450010947,0.16666666666666666,0.16089761839350636,0.03469050075001824
14,11, but,1.0,0.09441470762686391,0.9333333333333333,0.9261587470469057,0.08812039378507298
15,11, but,2.0,0.09441470762686391,0.06666666666666667,0.07384125295309449,0.006294313841790927
16,11, creating,1.0,0.3593888903264198,0.9,0.8900575730514789,0.3234500012937778
17,11, creating,2.0,0.3593888903264198,0.1,0.10994242694852106,0.03593888903264198
18,11, it,1.0,0.33144850631079925,0.9,0.8843453397555928,0.29830365567971934
19,11, it,2.0,0.33144850631079925,0.1,0.11565466024440724,0.03314485063107993
20,11, making,1.0,0.21474789573591702,0.8333333333333334,0.823535269444887,0.17895657977993085
21,11, making,2.0,0.21474789573591702,0.16666666666666666,0.17646473055511305,0.03579131595598617
22,12, a,1.0,0.8990687701985307,0.9,0.8881866501177981,0.8091618931786777
23,12, a,2.0,0.8990687701985307,0.1,0.11181334988220182,0.08990687701985307
24,12, the,1.0,0.10093122980146926,0.9666666666666667,0.9650524386523985,0.09756685547475362
