,idx,tok,ans,tok_p,ans_mean,ext_p,weighted
0,0, As,2.0,0.07591596076538981,1.0,1.0,0.07591596076538981
1,0, She,2.0,0.9240840392346102,1.0,0.9999999999999996,0.9240840392346102
2,1, loved,2.0,0.3770687407842114,1.0,0.9999999999999996,0.3770687407842114
3,1, spent,2.0,0.30900384096391176,1.0,1.0,0.30900384096391176
4,1, was,2.0,0.313927418251877,1.0,1.0000000000000004,0.313927418251877
5,10, inspire,2.0,0.6717710115126025,1.0,1.0000000000000004,0.6717710115126025
6,10, pass,2.0,0.0969533161428565,1.0,1.0,0.0969533161428565
7,10, share,2.0,0.23127567234454088,1.0,1.0,0.23127567234454088
8,11, others,2.0,1.0,1.0,1.0,1.0
9,12, to,2.0,0.9386517830964409,1.0,1.0,0.9386517830964409
10,12, with,2.0,0.06134821690355911,1.0,1.0000000000000004,0.06134821690355911
11,13, appreciate,2.0,0.08967670575985859,1.0,1.0,0.08967670575985859
12,13, do,2.0,0.9103232942401414,1.0,1.0,0.9103232942401414
13,14, the,2.0,1.0,1.0,1.0,1.0
14,15, same,2.0,1.0,1.0,1.0,1.0
15,16,.,2.0,1.0,1.0,1.0,1.0
16,17, After,2.0,0.20745468219277913,1.0,1.0000000000000004,0.20745468219277913
17,17, Despite,2.0,0.5862054097543495,1.0,1.0,0.5862054097543495
18,17, However,2.0,0.10882370817970818,1.0,1.0,0.10882370817970818
19,17, She,2.0,0.09751619987316311,1.0,1.0,0.09751619987316311
20,18, being,2.0,0.10908310660170573,1.0,1.0,0.10908310660170573
21,18, facing,2.0,0.5891491265520704,1.0,1.0,0.5891491265520704
22,18, her,2.0,0.30176776684622386,1.0,1.0000000000000004,0.30176776684622386
23,19, criticism,2.0,0.24871843181115905,1.0,1.0,0.24871843181115905
24,19, discour,2.0,0.4198735357980824,1.0,1.0,0.4198735357980824
25,19, doubts,2.0,0.1768535273158499,1.0,1.0,0.1768535273158499
26,19, opposition,2.0,0.09054183967248901,1.0,1.0000000000000004,0.09054183967248901
27,19, skepticism,2.0,0.06401266540241964,1.0,1.0,0.06401266540241964
28,2, everything,2.0,0.1921646745985604,1.0,1.0,0.1921646745985604
29,2, exploring,2.0,0.06497026376175785,1.0,1.0,0.06497026376175785
30,2, learning,2.0,0.40704235429337055,1.0,0.9999999999999996,0.40704235429337055
31,2, spending,2.0,0.07844237545825396,1.0,1.0,0.07844237545825396
32,2, studying,2.0,0.0971694619498007,1.0,1.0,0.0971694619498007
33,2, the,2.0,0.16021086993825656,1.0,0.9999999999999996,0.16021086993825656
34,20,agement,2.0,1.0,1.0,1.0,1.0
35,21, and,2.0,0.0694112856710835,1.0,1.0,0.0694112856710835
36,21, from,2.0,0.9305887143289164,1.0,1.0,0.9305887143289164
37,22, her,2.0,0.649524825059313,1.0,1.0,0.649524825059313
38,22, others,2.0,0.11851216543215565,1.0,1.0000000000000004,0.11851216543215565
39,22, some,2.0,0.2319630095085314,1.0,1.0,0.2319630095085314
40,23, family,2.0,0.6422434573488497,1.0,1.0,0.6422434573488497
41,23, parents,2.0,0.07505175249651189,1.0,1.0,0.07505175249651189
42,23, peers,2.0,0.2827047901546385,1.0,1.0,0.2827047901546385
43,24, and,2.0,1.0,1.0,1.0,1.0
44,25, classmates,2.0,0.09112993566295068,1.0,1.0,0.09112993566295068
45,25, friends,2.0,0.0911059534200858,1.0,1.0000000000000004,0.0911059534200858
46,25, peers,2.0,0.7586043644363535,1.0,1.0,0.7586043644363535
47,25, teachers,2.0,0.05915974648061002,1.0,0.8831194261535107,0.05915974648061002
48,26,",",2.0,1.0,1.0,1.0,1.0
49,27, Ma,2.0,0.41193213572613524,1.0,0.9624154284123002,0.41193213572613524
50,27, she,2.0,0.5880678642738648,1.0,1.0,0.5880678642738648
51,28, never,2.0,0.20683662321081717,1.0,0.9562768315073651,0.20683662321081717
52,28, persever,2.0,0.14461793325582906,1.0,0.7947891636277692,0.14461793325582906
53,28, persisted,2.0,0.12575845229425886,1.0,0.917449936329235,0.12575845229425886
54,28, pursued,2.0,0.22082243604970872,1.0,0.7651922918330212,0.22082243604970872
55,28, remained,2.0,0.08443956925615793,1.0,0.9274580955593327,0.08443956925615793
56,28, worked,2.0,0.21752498593322822,1.0,0.9170614043372518,0.21752498593322822
57,29, her,2.0,1.0,1.0,0.8394395474675721,1.0
58,3, about,2.0,1.0,1.0,1.0,1.0
59,30, dream,2.0,0.9395620909110322,1.0,0.7625672887221748,0.9395620909110322
60,30, dreams,2.0,0.06043790908896777,1.0,0.8317399026539891,0.06043790908896777
61,31, and,2.0,1.0,1.0,0.9234351443942274,1.0
62,32, earned,2.0,0.5738475260438141,1.0,0.5277921836182432,0.5738475260438141
63,32, got,2.0,0.06663655007679349,1.0,0.6762753362851307,0.06663655007679349
64,32, graduated,2.0,0.1138709428634526,1.0,0.6133691194679303,0.1138709428634526
65,32, obtained,2.0,0.24564498101593985,1.0,0.5075738632694177,0.24564498101593985
66,33, a,2.0,0.3539365589163245,1.0,0.1829114692612998,0.3539365589163245
67,33, her,2.0,0.6460634410836755,1.0,0.5632102403601879,0.6460634410836755
68,34, degree,2.0,0.4330296691950402,1.0,0.29778501563571474,0.4330296691950402
69,34, teaching,2.0,0.5669703308049597,1.0,0.2722637942746135,0.5669703308049597
70,35, degree,2.0,1.0,1.0,0.2521123907952442,1.0
71,36, in,2.0,0.27134219144230337,1.0,0.32977276352563617,0.27134219144230337
72,36,.,2.0,0.7286578085576967,1.0,0.19169396589536,0.7286578085576967
73,37, Now,2.0,1.0,1.0,0.1763925353743921,1.0
74,38, Ma,2.0,1.0,1.0,0.20045873505121914,1.0
75,39,ureen,2.0,1.0,1.0,0.24504651559567003,1.0
76,4, different,2.0,0.11167856302428857,1.0,0.9999999999999996,0.11167856302428857
77,4, living,2.0,0.11274871394088003,1.0,0.9999999999999996,0.11274871394088003
78,4, plants,2.0,0.13400431112773514,1.0,1.0,0.13400431112773514
79,4, the,2.0,0.6415684119070962,1.0,1.0,0.6415684119070962
80,40, shares,2.0,1.0,1.0,0.10003214560782779,1.0
81,41, her,2.0,1.0,1.0,0.19129140455699178,1.0
82,42, passion,2.0,1.0,1.0,0.1991643966801122,1.0
83,43, for,2.0,1.0,1.0,0.19824590672156808,1.0
84,44, Biology,2.0,1.0,1.0,0.2599760785343542,1.0
85,45, with,2.0,1.0,1.0,0.24718543874280294,1.0
86,46, students,2.0,1.0,1.0,0.11882764741794155,1.0
87,47,",",2.0,0.2553534561612236,1.0,1.0,0.2553534561612236
88,47,.,2.0,0.7446465438387765,1.0,0.037710991917434857,0.7446465438387765
89,5, complexities,2.0,0.1612519820984245,1.0,1.0,0.1612519820984245
90,5, different,2.0,0.17009138436092963,1.0,1.0,0.17009138436092963
91,5, intric,2.0,0.15391411432966462,1.0,1.0,0.15391411432966462
92,5, intricate,2.0,0.12938587878138155,1.0,1.0,0.12938587878138155
93,5, natural,2.0,0.2896808638925743,1.0,1.0,0.2896808638925743
94,5, wonders,2.0,0.09567577653702534,1.0,1.0,0.09567577653702534
95,6, world,2.0,1.0,1.0,1.0,1.0
96,7, and,2.0,1.0,1.0,0.9999999999999996,1.0
97,8, sharing,2.0,0.2032285619675875,1.0,1.0,0.2032285619675875
98,8, wanted,2.0,0.5658005985166941,1.0,1.0,0.5658005985166941
99,8, was,2.0,0.2309708395157185,1.0,1.0,0.2309708395157185
100,9, to,2.0,1.0,1.0,1.0,1.0
