,idx,tok,tok_p,ans,ans_raw,ans_lp,ans_lps,ext_len,ext_lp_raw,ext_lp
0,0, First,0.2507246886017153,ETEEEMEAEA,"The final answer is ""eteeemeaea"".",-0.054730948,"[-0.054730948, -0.00020997738, -5.080963e-06, -0.092570975, -0.00014799883, -1.8624639e-06, -4.365741e-06, -7.822647e-06, -4.246537e-06, -0.0183631]",80,-46.22280909919399,-0.5777851137399249
1,0, First,0.2507246886017153,ETEA,"The final answer is ""etea"".",-0.053352635,"[-0.053352635, -0.00063190155, -1.3663626e-05, -0.1039263, -0.00029911607, -8.172892e-05, -9.0883464e-07, -0.009955589]",86,-34.054026397914306,-0.3959770511385384
2,0, First,0.2507246886017153,ETA,"The final answer is ""eta"".",-0.039701045,"[-0.039701045, -5.7411373e-05, -2.546479e-05, -0.1311582, -3.3809047e-05, -1.3902034e-05, -0.0017321793]",279,-69.18822229715602,-0.24798645984643733
3,0, First,0.2507246886017153,ETIEIA,eTieia,-0.31727406,"[-0.31727406, -2.3795938e-05, -8.537869e-06, -3.0545007e-06]",285,-157.0440271994624,-0.5510316743840786
4,0, First,0.2507246886017153,ETAA,etaa,-0.74067986,"[-0.74067986, -3.166338e-05]",387,-154.45828891667492,-0.399117025624483
5,0, First,0.2507246886017153,NIEI,"The final answer is ""niei"".",-0.035466153,"[-0.035466153, -0.00039421127, -0.00011117222, -0.11632948, -0.0001201125, -1.1279553e-05, -4.8425554e-06, -0.0012661826]",202,-134.47558655277996,-0.6657207255088117
6,0, First,0.2507246886017153,ETAE,etae,-0.94825476,"[-0.94825476, -3.0828953e-05]",66,-34.223016103408995,-0.5185305470213484
7,0, First,0.2507246886017153,ETEEAA,eteeaa,-0.3749281,"[-0.3749281, -1.1398757e-05, -9.0883464e-07]",33,-39.377688389,-1.1932632845151516
8,0, First,0.2507246886017153,ETAA,"The final answer is ""etaa"".",-0.13150558,"[-0.13150558, -0.00046594252, -3.7981175e-05, -0.37860057, -0.00019722259, -3.2929079e-06, -2.3392786e-06, -0.0012054695]",255,-92.98086544173638,-0.36463084486955444
9,0, First,0.2507246886017153,EAYY,"The final answer is ""eayy"".",-0.14790827,"[-0.14790827, -0.0008879951, -0.00012094693, -0.036506876, -0.0001688558, -4.2510914e-05, -0.00010163593, -3.5954712e-05, -0.0024027664]",322,-151.13059680593534,-0.4693496795215383
10,0, First,0.2507246886017153,ETAE,etae,-0.10301551,"[-0.10301551, -2.8444882e-05]",148,-88.25181637439202,-0.5962960565837299
11,0, First,0.2507246886017153,ETAA,"The final answer is ""etaa"".",-0.053671524,"[-0.053671524, -0.00020961977, -4.9617593e-06, -0.0414427, -0.00015264409, -2.8564085e-05, -4.604148e-06, -0.0027799162]",116,-35.271649159020015,-0.3040659410260346
12,0, First,0.2507246886017153,ETYEA,"The final answer is ""eTyea"".",-0.086173646,"[-0.086173646, -0.0006010498, -3.9650025e-05, -0.062881105, -0.0019472026, -8.061054e-06, -4.8709502e-05, -2.220075e-06, -1.3856493e-06, -0.006220636]",167,-76.33821718862639,-0.4571150729857868
13,0, First,0.2507246886017153,ETAA,"The final answer is ""etaa"".",-0.13658696,"[-0.13658696, -0.00016766376, -4.1199673e-05, -0.20661631, -0.00018709028, -1.6240566e-06, -1.147242e-06, -0.0010279274]",179,-72.93478703280608,-0.4074569107977994
14,0, First,0.2507246886017153,ETAA,"The final answer is ""etaa"".",-0.49566537,"[-0.49566537, -0.00088906795, -7.58424e-06, -0.07220356, -0.00031615852, -4.723352e-06, -1.7432603e-06, -0.004646811]",107,-33.009039541298996,-0.30849569664765414
15,0, First,0.2507246886017153,ETAA,"The final answer is ""etaa"".",-0.17882042,"[-0.17882042, -0.0002906526, -0.00010354319, -0.029511169, -0.00039635692, -4.9617593e-06, -1.2664457e-06, -0.010682866]",78,-26.97931587419599,-0.34588866505379473
16,0, First,0.2507246886017153,ETYIA,"The final answer is ""eTyia"".",-0.07686213,"[-0.07686213, -0.00077282044, -0.0001311911, -0.123640515, -0.00030995993, -4.365741e-06, -9.729906e-06, -3.7697225e-06, -0.00053897407]",183,-78.91314233116448,-0.4312193570008988
17,0, First,0.2507246886017153,ETEEAE,"The final answer is ""eteeae"".",-0.03177899,"[-0.03177899, -0.00085132074, -0.00016051154, -0.36239707, -0.0001409658, -5.5577775e-06, -3.7697225e-06, -1.0280384e-06, -0.017017765]",73,-36.798400523576,-0.5040876784051507
