,idx,tok,ans,tok_p,ans_mean,ext_p,weighted
0,0," 
",$\it{Other}$,0.1670797162868563,0.0,0.0,0.0
1,0," 
","No 
",0.1670797162868563,1.0,1.0,0.1670797162868563
2,0," 

",$\it{Other}$,0.2222847330913636,0.0,0.0,0.0
3,0," 

","No 
",0.2222847330913636,1.0,1.0000000000000004,0.2222847330913636
4,0, At,$\it{Other}$,0.12429365378228202,0.0,0.0,0.0
5,0, At,"No 
",0.12429365378228202,1.0,1.0000000000000004,0.12429365378228202
6,0, First,$\it{Other}$,0.06681980653174141,0.0,0.0,0.0
7,0, First,"No 
",0.06681980653174141,1.0,1.0,0.06681980653174141
8,0, Initially,$\it{Other}$,0.34044236366648406,0.0,0.0,0.0
9,0, Initially,"No 
",0.34044236366648406,1.0,1.0,0.34044236366648406
10,0, The,$\it{Other}$,0.07907972664127257,0.0,0.0,0.0
11,0, The,"No 
",0.07907972664127257,1.0,1.0,0.07907972664127257
12,1, the,$\it{Other}$,0.09102434081592034,0.0,0.0,0.0
13,1, the,"No 
",0.09102434081592034,1.0,1.0,0.09102434081592034
14,1,",",$\it{Other}$,0.9089756591840796,0.0,0.0,0.0
15,1,",","No 
",0.9089756591840796,1.0,1.0,0.9089756591840796
16,10, G,$\it{Other}$,1.0,0.0,0.0,0.0
17,10, G,"No 
",1.0,1.0,1.0,1.0
18,11,isl,$\it{Other}$,1.0,0.0,0.0,0.0
19,11,isl,"No 
",1.0,1.0,1.0,1.0
20,12,ind,$\it{Other}$,1.0,0.0,0.0,0.0
21,12,ind,"No 
",1.0,1.0,1.0,1.0
22,13, does,$\it{Other}$,1.0,0.03333333333333333,0.025312884496701132,0.03333333333333333
23,13, does,"No 
",1.0,0.9666666666666667,0.9746871155032986,0.9666666666666667
24,14, not,$\it{Other}$,1.0,0.0,0.0,0.0
25,14, not,"No 
",1.0,1.0,1.0,1.0
26,15, flip,$\it{Other}$,1.0,0.0,0.0,0.0
27,15, flip,"No 
",1.0,1.0,0.9999999999999996,1.0
28,16, it,$\it{Other}$,0.12289670735537395,0.0,0.0,0.0
29,16, it,"No 
",0.12289670735537395,1.0,1.0,0.12289670735537395
30,16, the,$\it{Other}$,0.877103292644626,0.0,0.0,0.0
31,16, the,"No 
",0.877103292644626,1.0,1.0,0.877103292644626
32,17, coin,$\it{Other}$,1.0,0.0,0.0,0.0
