,idx,tok,ans,tok_p,ans_mean,ext_p,weighted
0,0," 
",$\it{Other}$,0.29489655297413203,0.0,0.0,0.0
1,0," 
",50.0,0.29489655297413203,1.0,1.0,0.29489655297413203
2,0," 

",$\it{Other}$,0.4018958707004696,0.03333333333333333,0.03499776184866904,0.013396529023348987
3,0," 

",50.0,0.4018958707004696,0.9666666666666667,0.9650022381513307,0.38849934167712064
4,0, First,$\it{Other}$,0.1965330139178213,0.0,0.0,0.0
5,0, First,50.0,0.1965330139178213,1.0,1.0,0.1965330139178213
6,0, We,$\it{Other}$,0.10667456240757701,0.0,0.0,0.0
7,0, We,50.0,0.10667456240757701,1.0,1.0,0.10667456240757701
8,1,1,$\it{Other}$,0.6195239258177861,0.03333333333333333,0.03346767550474048,0.020650797527259537
9,1,1,50.0,0.6195239258177861,0.9666666666666667,0.9665323244952593,0.5988731282905266
10,1,First,$\it{Other}$,0.25278215275423166,0.0,0.0,0.0
11,1,First,50.0,0.25278215275423166,1.0,1.0,0.25278215275423166
12,1,Step,$\it{Other}$,0.12769392142798222,0.0,0.0,0.0
13,1,Step,50.0,0.12769392142798222,1.0,0.9999999999999996,0.12769392142798222
14,10, ,$\it{Other}$,1.0,0.0,0.0,0.0
15,10, ,50.0,1.0,1.0,1.0000000000000004,1.0
16,100,",",$\it{Other}$,1.0,0.0,0.0,0.0
17,100,",",50.0,1.0,1.0,1.0,1.0
18,101, we,$\it{Other}$,1.0,0.03333333333333333,0.03012823635152718,0.03333333333333333
19,101, we,50.0,1.0,0.9666666666666667,0.969871763648473,0.9666666666666667
20,102, can,$\it{Other}$,0.4097142805193845,0.0,0.0,0.0
21,102, can,50.0,0.4097142805193845,1.0,1.0,0.4097142805193845
22,102, need,$\it{Other}$,0.5902857194806155,0.0,0.0,0.0
23,102, need,50.0,0.5902857194806155,1.0,1.0,0.5902857194806155
24,103, to,$\it{Other}$,1.0,0.0,0.0,0.0
25,103, to,50.0,1.0,1.0,1.0,1.0
26,104, calculate,$\it{Other}$,0.05424831153300667,0.0,0.0,0.0
27,104, calculate,50.0,0.05424831153300667,1.0,0.9999999999999996,0.05424831153300667
28,104, divide,$\it{Other}$,0.4228815508157351,0.0,0.0,0.0
29,104, divide,50.0,0.4228815508157351,1.0,1.0,0.4228815508157351
30,104, find,$\it{Other}$,0.07341000014667154,0.0,0.0,0.0
31,104, find,50.0,0.07341000014667154,1.0,0.9999999999999996,0.07341000014667154
32,104, multiply,$\it{Other}$,0.44946013750458674,0.0,0.0,0.0
33,104, multiply,50.0,0.44946013750458674,1.0,1.0,0.44946013750458674
34,105, ,$\it{Other}$,1.0,0.13333333333333333,0.12975289049651045,0.13333333333333333
35,105, ,50.0,1.0,0.8666666666666667,0.8702471095034888,0.8666666666666667
36,106,1,$\it{Other}$,0.4733148698943764,0.1,0.09809465836254036,0.04733148698943764
37,106,1,50.0,0.4733148698943764,0.9,0.9019053416374595,0.42598338290493876
38,106,150,$\it{Other}$,0.5266851301056237,0.0,0.0,0.0
39,106,150,50.0,0.5266851301056237,1.0,1.0,0.5266851301056237
40,107,0,$\it{Other}$,1.0,0.0,0.0,0.0
41,107,0,50.0,1.0,1.0,1.0,1.0
42,108, by,$\it{Other}$,0.8405158438006017,0.0,0.0,0.0
43,108, by,50.0,0.8405158438006017,1.0,1.0,0.8405158438006017
44,108, cookies,$\it{Other}$,0.15948415619939826,0.0,0.0,0.0
45,108, cookies,50.0,0.15948415619939826,1.0,1.0,0.15948415619939826
46,109, ,$\it{Other}$,1.0,0.0,0.0,0.0
47,109, ,50.0,1.0,1.0,1.0000000000000004,1.0
48,11,100,$\it{Other}$,1.0,0.03333333333333333,0.029750760966672292,0.03333333333333333
49,11,100,50.0,1.0,0.9666666666666667,0.9702492390333277,0.9666666666666667
50,110,1,$\it{Other}$,1.0,0.0,0.0,0.0
51,110,1,50.0,1.0,1.0,1.0,1.0
52,111,/,$\it{Other}$,1.0,0.0,0.0,0.0
53,111,/,50.0,1.0,1.0,1.0,1.0
54,112,2,$\it{Other}$,1.0,0.0,0.0,0.0
55,112,2,50.0,1.0,1.0,1.0,1.0
56,113,",",$\it{Other}$,0.08900778772265006,0.0,0.0,0.0
57,113,",",50.0,0.08900778772265006,1.0,1.0000000000000004,0.08900778772265006
58,113,.,$\it{Other}$,0.8508704024264303,0.0,0.0,0.0
59,113,.,50.0,0.8508704024264303,1.0,1.0000000000000004,0.8508704024264303
60,113,".

",$\it{Other}$,0.06012180985091969,0.0,0.0,0.0
61,113,".

",50.0,0.06012180985091969,1.0,1.0000000000000004,0.06012180985091969
62,114, This,$\it{Other}$,0.944022847378456,0.0,0.0,0.0
63,114, This,50.0,0.944022847378456,1.0,1.0,0.944022847378456
64,114, We,$\it{Other}$,0.055977152621544055,0.03333333333333333,0.030487165991445977,0.0018659050873848018
65,114, We,50.0,0.055977152621544055,0.9666666666666667,0.9695128340085538,0.05411124753415925
66,115, can,$\it{Other}$,0.6028365417044392,0.0,0.0,0.0
67,115, can,50.0,0.6028365417044392,1.0,1.0,0.6028365417044392
68,115, gives,$\it{Other}$,0.2890511276828455,0.0,0.0,0.0
69,115, gives,50.0,0.2890511276828455,1.0,1.0,0.2890511276828455
70,115, is,$\it{Other}$,0.10811233061271522,0.0,0.0,0.0
71,115, is,50.0,0.10811233061271522,1.0,1.0,0.10811233061271522
72,116, also,$\it{Other}$,0.17909493514937364,0.03333333333333333,0.02883080626401467,0.005969831171645788
73,116, also,50.0,0.17909493514937364,0.9666666666666667,0.9711691937359858,0.17312510397772785
74,116, be,$\it{Other}$,0.8209050648506263,0.0,0.0,0.0
75,116, be,50.0,0.8209050648506263,1.0,1.0,0.8209050648506263
76,117, done,$\it{Other}$,0.052364467832868536,0.0,0.0,0.0
77,117, done,50.0,0.052364467832868536,1.0,1.0,0.052364467832868536
78,117, rewritten,$\it{Other}$,0.08137236072567856,0.03333333333333333,0.031073506693321512,0.0027124120241892855
79,117, rewritten,50.0,0.08137236072567856,0.9666666666666667,0.9689264933066789,0.07865994870148928
80,117, simplified,$\it{Other}$,0.06297594112341018,0.0,0.0,0.0
81,117, simplified,50.0,0.06297594112341018,1.0,0.9999999999999996,0.06297594112341018
82,117, written,$\it{Other}$,0.8032872303180426,0.0,0.0,0.0
83,117, written,50.0,0.8032872303180426,1.0,1.0000000000000004,0.8032872303180426
84,118, as,$\it{Other}$,1.0,0.0,0.0,0.0
85,118, as,50.0,1.0,1.0,0.9999999999999996,1.0
86,119, ,$\it{Other}$,0.752573459394988,0.0,0.0,0.0
87,119, ,50.0,0.752573459394988,1.0,1.0,0.752573459394988
88,119,:,$\it{Other}$,0.24742654060501207,0.0,0.0,0.0
89,119,:,50.0,0.24742654060501207,1.0,1.0,0.24742654060501207
90,12, guests,$\it{Other}$,1.0,0.0,0.0,0.0
91,12, guests,50.0,1.0,1.0,1.0,1.0
92,120,150,$\it{Other}$,1.0,0.03333333333333333,0.032485367312211744,0.03333333333333333
93,120,150,50.0,1.0,0.9666666666666667,0.967514632687788,0.9666666666666667
94,121,0,$\it{Other}$,1.0,0.03333333333333333,0.03224804819185206,0.03333333333333333
95,121,0,50.0,1.0,0.9666666666666667,0.9677519518081478,0.9666666666666667
96,122, x,$\it{Other}$,1.0,0.0,0.0,0.0
97,122, x,50.0,1.0,1.0,1.0,1.0
98,123, ,$\it{Other}$,1.0,0.0,0.0,0.0
99,123, ,50.0,1.0,1.0,1.0,1.0
100,124,1,$\it{Other}$,1.0,0.0,0.0,0.0
101,124,1,50.0,1.0,1.0,1.0,1.0
102,125,/,$\it{Other}$,1.0,0.0,0.0,0.0
103,125,/,50.0,1.0,1.0,1.0000000000000004,1.0
104,126,2,$\it{Other}$,1.0,0.0,0.0,0.0
105,126,2,50.0,1.0,1.0,1.0,1.0
106,127, =,$\it{Other}$,1.0,0.0,0.0,0.0
107,127, =,50.0,1.0,1.0,1.0,1.0
108,128, ,$\it{Other}$,1.0,0.0,0.0,0.0
109,128, ,50.0,1.0,1.0,1.0,1.0
110,129,150,$\it{Other}$,0.40913456969332385,0.0,0.0,0.0
111,129,150,50.0,0.40913456969332385,1.0,1.0,0.40913456969332385
112,129,750,$\it{Other}$,0.5908654303066762,0.0,0.0,0.0
113,129,750,50.0,0.5908654303066762,1.0,0.9999999999999996,0.5908654303066762
114,13, at,$\it{Other}$,0.410712892973558,0.0,0.0,0.0
115,13, at,50.0,0.410712892973558,1.0,1.0,0.410712892973558
116,13, in,$\it{Other}$,0.5892871070264419,0.0,0.0,0.0
117,13, in,50.0,0.5892871070264419,1.0,1.0000000000000004,0.5892871070264419
118,130, cookies,$\it{Other}$,0.5680814273183717,0.0,0.0,0.0
119,130, cookies,50.0,0.5680814273183717,1.0,1.0,0.5680814273183717
120,130,.,$\it{Other}$,0.05263991995484513,0.03333333333333333,0.03231110772119232,0.0017546639984948374
121,130,.,50.0,0.05263991995484513,0.9666666666666667,0.9676888922788075,0.05088525595635029
122,130,".

",$\it{Other}$,0.3792786527267831,0.0,0.0,0.0
123,130,".

",50.0,0.3792786527267831,1.0,1.0000000000000004,0.3792786527267831
124,131,".

",$\it{Other}$,1.0,0.0,0.0,0.0
125,131,".

",50.0,1.0,1.0,1.0,1.0
126,132,4,$\it{Other}$,1.0,0.0,0.0,0.0
127,132,4,50.0,1.0,1.0,1.0,1.0
128,133,.,$\it{Other}$,1.0,0.0,0.0,0.0
129,133,.,50.0,1.0,1.0,1.0,1.0
130,134, Now,$\it{Other}$,0.12752891978013675,0.0,0.0,0.0
131,134, Now,50.0,0.12752891978013675,1.0,0.9999999999999996,0.12752891978013675
132,134, Since,$\it{Other}$,0.08317385541829865,0.0,0.0,0.0
133,134, Since,50.0,0.08317385541829865,1.0,1.0,0.08317385541829865
134,134, We,$\it{Other}$,0.7892972248015647,0.0,0.0,0.0
135,134, We,50.0,0.7892972248015647,1.0,1.0000000000000004,0.7892972248015647
