,idx,ans,weighted
0,0,1.0,0.3
1,0,2.0,0.7
2,1,1.0,0.22792884925373905
3,1,2.0,0.772071150746261
4,2,1.0,0.2546194511110339
5,2,2.0,0.7453805488889661
6,3,1.0,0.2
7,3,2.0,0.8
8,4,1.0,0.30135624753184487
9,4,2.0,0.698643752468155
10,5,1.0,0.3
11,5,2.0,0.7
12,6,1.0,0.3
13,6,2.0,0.7
14,7,1.0,0.38957334212492634
15,7,2.0,0.6104266578750737
16,8,1.0,0.22562678000652064
17,8,2.0,0.7743732199934793
18,9,1.0,0.13333333333333333
19,9,2.0,0.8666666666666667
20,10,1.0,0.2737209772867889
21,10,2.0,0.7262790227132112
22,11,1.0,0.16678891485507583
23,11,2.0,0.8332110851449243
24,12,1.0,0.25863797086328116
25,12,2.0,0.7413620291367187
26,13,1.0,0.21394997227368487
27,13,2.0,0.7860500277263152
28,14,1.0,0.2
29,14,2.0,0.8
30,15,1.0,0.3620156077682953
31,15,2.0,0.6379843922317048
32,16,1.0,0.2565814370491394
33,16,2.0,0.7434185629508606
34,17,1.0,0.2
35,17,2.0,0.8
36,18,1.0,0.4
37,18,2.0,0.6
38,19,1.0,0.3
39,19,2.0,0.7
40,20,1.0,0.23333333333333334
41,20,2.0,0.7666666666666667
42,21,1.0,0.235267545498775
43,21,2.0,0.7647324545012251
44,22,1.0,0.23333333333333334
45,22,2.0,0.7666666666666667
46,23,1.0,0.3333333333333333
47,23,2.0,0.6666666666666666
48,24,1.0,0.43333333333333335
49,24,2.0,0.5666666666666667
50,25,1.0,0.3133261034625077
51,25,2.0,0.6866738965374922
52,26,1.0,0.2877032119619402
53,26,2.0,0.7122967880380598
54,27,1.0,0.23333333333333334
55,27,2.0,0.7666666666666667
56,28,1.0,0.2718953583535073
57,28,2.0,0.7281046416464926
58,29,1.0,0.20858309698909117
59,29,2.0,0.7914169030109088
60,30,1.0,0.24988643301193977
61,30,2.0,0.7501135669880602
62,31,1.0,0.323886896007227
63,31,2.0,0.676113103992773
64,32,1.0,0.22061232767690078
65,32,2.0,0.7793876723230992
66,33,1.0,0.19001879426410845
67,33,2.0,0.8099812057358915
68,34,1.0,0.26666666666666666
69,34,2.0,0.7333333333333333
70,35,1.0,0.18461490102036515
71,35,2.0,0.8153850989796347
72,36,1.0,0.1871946839641956
73,36,2.0,0.8128053160358044
74,37,1.0,0.25114619209889966
75,37,2.0,0.7488538079011002
76,38,1.0,0.2
77,38,2.0,0.8
78,39,1.0,0.20244332165097143
79,39,2.0,0.7975566783490285
80,40,1.0,0.26666666666666666
81,40,2.0,0.7333333333333333
82,41,1.0,0.3333333333333333
83,41,2.0,0.6666666666666666
84,42,1.0,0.1
85,42,2.0,0.9
86,43,1.0,0.23333333333333334
87,43,2.0,0.7666666666666666
88,44,1.0,0.13333333333333333
89,44,2.0,0.8666666666666667
90,45,1.0,0.4
91,45,2.0,0.6
92,46,1.0,0.13333333333333333
93,46,2.0,0.8666666666666667
94,47,1.0,0.2
95,47,2.0,0.8
96,48,1.0,0.2
97,48,2.0,0.8
98,49,1.0,0.29618533389638274
99,49,2.0,0.7038146661036173
100,50,1.0,0.23107138537376792
101,50,2.0,0.7689286146262322
102,51,1.0,0.13333333333333333
103,51,2.0,0.8666666666666667
104,52,1.0,0.12480422177834519
105,52,2.0,0.8751957782216548
106,53,1.0,0.1
107,53,2.0,0.9
108,54,1.0,0.1670327180976482
109,54,2.0,0.8329672819023519
110,55,1.0,0.15753436282477662
111,55,2.0,0.8424656371752234
112,56,1.0,0.15431074829609423
113,56,2.0,0.8456892517039059
114,57,1.0,0.22045286530220654
115,57,2.0,0.7795471346977935
116,58,1.0,0.16666666666666666
117,58,2.0,0.8333333333333334
118,59,1.0,0.2552353057132016
119,59,2.0,0.7447646942867984
120,60,1.0,0.11835745668143575
121,60,2.0,0.8816425433185642
122,61,1.0,0.10402952865812204
123,61,2.0,0.8959704713418779
124,62,1.0,0.1724137931034483
125,62,2.0,0.8275862068965517
126,63,1.0,0.20689655172413793
127,63,2.0,0.7931034482758621
128,64,1.0,0.14616928865404258
129,64,2.0,0.8538307113459574
130,65,1.0,0.20720560361276968
131,65,2.0,0.7927943963872303
132,66,1.0,0.07407407407407407
133,66,2.0,0.9259259259259259
134,67,1.0,0.044553317030743056
135,67,2.0,0.9554466829692569
136,68,1.0,0.2653118161712176
137,68,2.0,0.7346881838287824
138,69,1.0,0.2419842078541074
139,69,2.0,0.7580157921458925
140,70,1.0,0.27309815551913347
141,70,2.0,0.7269018444808666
142,71,1.0,0.07945267910494273
143,71,2.0,0.9205473208950574
144,72,1.0,0.22404119160159602
145,72,2.0,0.7759588083984039
146,73,1.0,0.23076923076923078
147,73,2.0,0.7692307692307693
148,74,1.0,0.1785838038623668
149,74,2.0,0.8214161961376332
150,75,1.0,0.2916666666666667
151,75,2.0,0.7083333333333334
152,76,1.0,0.18833073837129705
153,76,2.0,0.811669261628703
154,77,1.0,0.29321481301077307
155,77,2.0,0.7067851869892268
156,78,1.0,0.48994936209470863
157,78,2.0,0.5100506379052915
158,79,1.0,0.14763389732980375
159,79,2.0,0.8523661026701962
160,80,1.0,0.0
161,80,2.0,1.0
162,81,1.0,0.0
163,81,2.0,1.0
164,82,1.0,0.0
165,82,2.0,1.0
166,83,1.0,0.0
167,83,2.0,1.0
168,84,1.0,0.0
169,84,2.0,1.0
170,85,1.0,0.0
171,85,2.0,1.0
172,86,1.0,0.0
173,86,2.0,1.0
174,87,1.0,0.0
175,87,2.0,1.0
