,idx,tok,ans,tok_p,ans_mean,ext_p,weighted
0,0,"

",$\it{Other}$,0.10148780263199511,0.06666666666666667,0.06787899932997554,0.006765853508799674
1,0,"

",15.0,0.10148780263199511,0.13333333333333333,0.13637792549736252,0.013531707017599348
2,0,"

",2.5,0.10148780263199511,0.8,0.795743075172662,0.0811902421055961
3,0," 
",$\it{Other}$,0.20705128581674895,0.1,0.09395164654258216,0.020705128581674895
4,0," 
",15.0,0.20705128581674895,0.1,0.09280949128929636,0.020705128581674895
5,0," 
",2.5,0.20705128581674895,0.8,0.8132388621681216,0.16564102865339916
6,0," 

",$\it{Other}$,0.3281350692612309,0.03333333333333333,0.038816946408785184,0.010937835642041031
7,0," 

",15.0,0.3281350692612309,0.03333333333333333,0.02998618488574615,0.010937835642041031
8,0," 

",2.5,0.3281350692612309,0.9333333333333333,0.9311968687054686,0.30625939797714885
9,0, First,$\it{Other}$,0.15380348562055884,0.0,0.0,0.0
10,0, First,15.0,0.15380348562055884,0.13333333333333333,0.13034900509641237,0.020507131416074513
11,0, First,2.5,0.15380348562055884,0.8666666666666667,0.8696509949035875,0.13329635420448432
12,0, If,$\it{Other}$,0.09635246902803624,0.0,0.0,0.0
13,0, If,15.0,0.09635246902803624,0.0,0.0,0.0
14,0, If,2.5,0.09635246902803624,1.0,0.9999999999999991,0.09635246902803624
15,0, We,$\it{Other}$,0.11316988764142993,0.1,0.09573630969165901,0.011316988764142994
16,0, We,15.0,0.11316988764142993,0.06666666666666667,0.06091558615834773,0.007544659176095329
17,0, We,2.5,0.11316988764142993,0.8333333333333334,0.8433481041499933,0.09430823970119162
18,1,1,$\it{Other}$,0.3722215124682101,0.06666666666666667,0.06630806899027819,0.024814767497880676
19,1,1,15.0,0.3722215124682101,0.2,0.20413134371335437,0.07444430249364202
20,1,1,2.5,0.3722215124682101,0.7333333333333333,0.7295605872963679,0.2729624424766874
21,1,First,$\it{Other}$,0.41158593863387993,0.06666666666666667,0.06409689280979763,0.027439062575591994
22,1,First,15.0,0.41158593863387993,0.16666666666666666,0.16680242738618725,0.06859765643897998
23,1,First,2.5,0.41158593863387993,0.7666666666666667,0.7691006798040153,0.315549219619308
24,1,Step,$\it{Other}$,0.21619254889790995,0.0,0.0,0.0
25,1,Step,15.0,0.21619254889790995,0.3,0.3001057278318284,0.06485776466937299
26,1,Step,2.5,0.21619254889790995,0.7,0.699894272168172,0.15133478422853697
27,10, Martin,$\it{Other}$,1.0,0.06666666666666667,0.06266141567473461,0.06666666666666667
28,10, Martin,15.0,1.0,0.0,0.0,0.0
29,10, Martin,2.5,1.0,0.9333333333333333,0.9373385843252652,0.9333333333333333
30,100,",",$\it{Other}$,1.0,0.0,0.0,0.0
31,100,",",15.0,1.0,0.0,0.0,0.0
32,100,",",2.5,1.0,1.0,1.0,1.0
33,101, he,$\it{Other}$,1.0,0.0,0.0,0.0
34,101, he,15.0,1.0,0.0,0.0,0.0
35,101, he,2.5,1.0,1.0,1.0,1.0
36,102, will,$\it{Other}$,1.0,0.0,0.0,0.0
37,102, will,15.0,1.0,0.0,0.0,0.0
38,102, will,2.5,1.0,1.0,1.0,1.0
39,103, gain,$\it{Other}$,1.0,0.0,0.0,0.0
40,103, gain,15.0,1.0,0.0,0.0,0.0
41,103, gain,2.5,1.0,1.0,0.9999999999999996,1.0
42,104, ,$\it{Other}$,1.0,0.0,0.0,0.0
43,104, ,15.0,1.0,0.0,0.0,0.0
44,104, ,2.5,1.0,1.0,1.0,1.0
45,105,5,$\it{Other}$,1.0,0.0,0.0,0.0
46,105,5,15.0,1.0,0.0,0.0,0.0
47,105,5,2.5,1.0,1.0,1.0,1.0
48,106, x,$\it{Other}$,1.0,0.0,0.0,0.0
49,106, x,15.0,1.0,0.0,0.0,0.0
50,106, x,2.5,1.0,1.0,1.0000000000000004,1.0
51,107, ,$\it{Other}$,1.0,0.0,0.0,0.0
52,107, ,15.0,1.0,0.03333333333333333,0.02596207545803733,0.03333333333333333
53,107, ,2.5,1.0,0.9666666666666667,0.9740379245419628,0.9666666666666667
54,108,1,$\it{Other}$,1.0,0.0,0.0,0.0
55,108,1,15.0,1.0,0.0,0.0,0.0
56,108,1,2.5,1.0,1.0,1.0,1.0
57,109,.,$\it{Other}$,1.0,0.0,0.0,0.0
58,109,.,15.0,1.0,0.0,0.0,0.0
59,109,.,2.5,1.0,1.0,1.0,1.0
60,11, will,$\it{Other}$,0.6849229698336156,0.03333333333333333,0.03230013978658003,0.02283076566112052
61,11, will,15.0,0.6849229698336156,0.0,0.0,0.0
62,11, will,2.5,0.6849229698336156,0.9666666666666667,0.9676998602134199,0.662092204172495
63,11, would,$\it{Other}$,0.3150770301663845,0.0,0.0,0.0
64,11, would,15.0,0.3150770301663845,0.1,0.09581760475195666,0.03150770301663845
65,11, would,2.5,0.3150770301663845,0.9,0.9041823952480436,0.28356932714974603
66,110,75,$\it{Other}$,1.0,0.0,0.0,0.0
67,110,75,15.0,1.0,0.0,0.0,0.0
68,110,75,2.5,1.0,1.0,1.0000000000000004,1.0
69,111, =,$\it{Other}$,1.0,0.03333333333333333,0.029078122829328982,0.03333333333333333
70,111, =,15.0,1.0,0.0,0.0,0.0
71,111, =,2.5,1.0,0.9666666666666667,0.9709218771706714,0.9666666666666667
72,112, ,$\it{Other}$,1.0,0.0,0.0,0.0
73,112, ,15.0,1.0,0.0,0.0,0.0
74,112, ,2.5,1.0,1.0,0.9999999999999996,1.0
75,113,8,$\it{Other}$,1.0,0.0,0.0,0.0
76,113,8,15.0,1.0,0.0,0.0,0.0
77,113,8,2.5,1.0,1.0,0.9999999999999996,1.0
78,114,.,$\it{Other}$,1.0,0.0,0.0,0.0
79,114,.,15.0,1.0,0.0,0.0,0.0
80,114,.,2.5,1.0,1.0,0.9999999999999996,1.0
81,115,75,$\it{Other}$,1.0,0.0,0.0,0.0
82,115,75,15.0,1.0,0.0,0.0,0.0
83,115,75,2.5,1.0,1.0,1.0,1.0
84,116, pounds,$\it{Other}$,1.0,0.0,0.0,0.0
85,116, pounds,15.0,1.0,0.0,0.0,0.0
86,116, pounds,2.5,1.0,1.0,1.0000000000000004,1.0
87,117,".

",$\it{Other}$,1.0,0.0,0.0,0.0
88,117,".

",15.0,1.0,0.0,0.0,0.0
89,117,".

",2.5,1.0,1.0,0.9999999999999996,1.0
90,118,Next,$\it{Other}$,0.09322437940923675,0.0,0.0,0.0
91,118,Next,15.0,0.09322437940923675,0.0,0.0,0.0
92,118,Next,2.5,0.09322437940923675,1.0,1.0,0.09322437940923675
93,118,Now,$\it{Other}$,0.3881594345962766,0.0,0.0,0.0
94,118,Now,15.0,0.3881594345962766,0.03333333333333333,0.033825193923780444,0.012938647819875887
95,118,Now,2.5,0.3881594345962766,0.9666666666666667,0.9661748060762195,0.37522078677640075
96,118,So,$\it{Other}$,0.21559209411329924,0.0,0.0,0.0
97,118,So,15.0,0.21559209411329924,0.0,0.0,0.0
98,118,So,2.5,0.21559209411329924,1.0,1.0,0.21559209411329924
99,118,The,$\it{Other}$,0.05065583209745083,0.0,0.0,0.0
100,118,The,15.0,0.05065583209745083,0.0,0.0,0.0
101,118,The,2.5,0.05065583209745083,1.0,1.0,0.05065583209745083
102,118,Therefore,$\it{Other}$,0.2523682597837365,0.0,0.0,0.0
103,118,Therefore,15.0,0.2523682597837365,0.03333333333333333,0.029966259551869927,0.00841227532612455
104,118,Therefore,2.5,0.2523682597837365,0.9666666666666667,0.9700337404481306,0.24395598445761196
105,119,",",$\it{Other}$,1.0,0.0,0.0,0.0
106,119,",",15.0,1.0,0.0,0.0,0.0
107,119,",",2.5,1.0,1.0,1.0,1.0
108,12, gain,$\it{Other}$,0.1369155346624646,0.03333333333333333,0.028959988421508966,0.004563851155415486
109,12, gain,15.0,0.1369155346624646,0.0,0.0,0.0
110,12, gain,2.5,0.1369155346624646,0.9666666666666667,0.9710400115784912,0.1323516835070491
111,12, lose,$\it{Other}$,0.8630844653375354,0.1,0.10014798030231484,0.08630844653375354
112,12, lose,15.0,0.8630844653375354,0.16666666666666666,0.16091963437318046,0.14384741088958922
113,12, lose,2.5,0.8630844653375354,0.7333333333333333,0.7389323853245046,0.6329286079141926
114,120, to,$\it{Other}$,0.051385545894198505,0.0,0.0,0.0
115,120, to,15.0,0.051385545894198505,0.0,0.0,0.0
116,120, to,2.5,0.051385545894198505,1.0,1.0000000000000004,0.051385545894198505
117,120, we,$\it{Other}$,0.9486144541058015,0.0,0.0,0.0
118,120, we,15.0,0.9486144541058015,0.0,0.0,0.0
119,120, we,2.5,0.9486144541058015,1.0,1.0,0.9486144541058015
120,121, can,$\it{Other}$,0.5583900189025701,0.0,0.0,0.0
121,121, can,15.0,0.5583900189025701,0.03333333333333333,0.029717233620120853,0.01861300063008567
122,121, can,2.5,0.5583900189025701,0.9666666666666667,0.9702827663798795,0.5397770182724845
123,121, need,$\it{Other}$,0.4416099810974299,0.0,0.0,0.0
124,121, need,15.0,0.4416099810974299,0.0,0.0,0.0
125,121, need,2.5,0.4416099810974299,1.0,1.0,0.4416099810974299
126,122, calculate,$\it{Other}$,0.8457205790307957,0.0,0.0,0.0
