,idx,ans,weighted
0,0,$\it{Other}$,0.013078098290751893
1,0,A,0.4217073685196816
2,0,B,0.0926302227183621
3,0,D,0.4725843104712045
4,1,$\it{Other}$,0.01054794033217716
5,1,A,0.34713960514822556
6,1,B,0.06930360056331787
7,1,D,0.5730088539562794
8,2,$\it{Other}$,0.01482810737224277
9,2,A,0.38831458733693364
10,2,B,0.07540797794492081
11,2,D,0.5214493273459028
12,3,$\it{Other}$,0.012611646418987134
13,3,A,0.38523163623388557
14,3,B,0.03911063086715537
15,3,D,0.5630460864799718
16,4,$\it{Other}$,0.0
17,4,A,0.26666666666666666
18,4,B,0.06666666666666667
19,4,D,0.6666666666666666
20,5,$\it{Other}$,0.03333333333333333
21,5,A,0.5
22,5,B,0.0
23,5,D,0.4666666666666667
24,6,$\it{Other}$,0.021060850171630573
25,6,A,0.42106085017163064
26,6,B,0.08772751683829726
27,6,D,0.4701507828184417
28,7,$\it{Other}$,0.07291143475127351
29,7,A,0.4358781580255127
30,7,B,0.04960238737946791
31,7,D,0.44160801984374587
32,8,$\it{Other}$,0.03705162909534464
33,8,A,0.3988043442542524
34,8,B,0.06666666666666668
35,8,D,0.4974773599837363
36,9,$\it{Other}$,0.06666666666666667
37,9,A,0.3333333333333333
38,9,B,0.1
39,9,D,0.5
40,10,$\it{Other}$,0.0
41,10,A,0.6
42,10,B,0.03333333333333333
43,10,D,0.36666666666666664
44,11,$\it{Other}$,0.06666666666666667
45,11,A,0.43333333333333335
46,11,B,0.1
47,11,D,0.4
48,12,$\it{Other}$,0.0
49,12,A,0.43333333333333335
50,12,B,0.03333333333333333
51,12,D,0.5333333333333333
52,13,$\it{Other}$,0.00229691605152291
53,13,A,0.4666666666666667
54,13,B,0.00229691605152291
55,13,D,0.5287395012302875
56,14,$\it{Other}$,0.0
57,14,A,0.5
58,14,B,0.06666666666666667
59,14,D,0.43333333333333335
60,15,$\it{Other}$,0.0
61,15,A,0.3333333333333333
62,15,B,0.06666666666666667
63,15,D,0.6
64,16,$\it{Other}$,0.0
65,16,A,0.3723887849591868
66,16,B,0.030472274187073232
67,16,D,0.5971389408537398
68,17,$\it{Other}$,0.06666666666666667
69,17,A,0.36666666666666664
70,17,B,0.03333333333333333
71,17,D,0.5333333333333333
72,18,$\it{Other}$,0.004887015475139908
73,18,A,0.3993954239558372
74,18,B,0.0645254469511781
75,18,D,0.5311921136178448
76,19,$\it{Other}$,0.0638774071645212
77,19,A,0.3444903713419152
78,19,B,0.0
79,19,D,0.5916322214935635
80,20,$\it{Other}$,0.0
81,20,A,0.43333333333333335
82,20,B,0.0
83,20,D,0.5666666666666667
84,21,$\it{Other}$,0.021339330412486247
85,21,A,0.37336331872909795
86,21,B,0.1119940029208471
87,21,D,0.4933033479375688
88,22,$\it{Other}$,0.06666666666666667
89,22,A,0.34264927570257586
90,22,B,0.012008695482045391
91,22,D,0.5786753621487121
92,23,$\it{Other}$,0.0
93,23,A,0.47137004780295844
94,23,B,0.035685023901479235
95,23,D,0.49294492829556225
96,24,$\it{Other}$,0.03207022508634348
97,24,A,0.3012631082469898
98,24,B,0.03459644158032318
99,24,D,0.6320702250863434
100,25,$\it{Other}$,0.021093404339728616
101,25,A,0.37777232850357334
102,25,B,0.03331802952935708
103,25,D,0.5678162376273409
104,26,$\it{Other}$,0.06380404600114067
105,26,A,0.2419211953299113
106,26,B,0.03333333333333333
107,26,D,0.6609414253356147
108,27,$\it{Other}$,0.016119549654020876
109,27,A,0.38716315242185384
110,27,B,0.03223909930804175
111,27,D,0.5644781986160835
112,28,$\it{Other}$,0.0
113,28,A,0.43333333333333335
114,28,B,0.03333333333333333
115,28,D,0.5333333333333333
116,29,$\it{Other}$,0.0
117,29,A,0.3094990754831657
118,29,B,0.0364996918277219
119,29,D,0.6540012326891124
