,idx,ans,weighted
0,0,$\it{Other}$,0.031482219798829945
1,0,A,0.08561568762263111
2,0,B,0.49982208434479347
3,0,C,0.36187950687020254
4,0,D,0.021200501363542804
5,1,$\it{Other}$,0.0231485880512534
6,1,A,0.1361473006553791
7,1,B,0.45532010107144805
8,1,C,0.3708654679350413
9,1,D,0.014518542286878058
10,2,$\it{Other}$,0.004457585985658506
11,2,A,0.12887574734767482
12,2,B,0.6532939087096911
13,2,C,0.18003942462364217
14,2,D,0.03333333333333333
15,3,$\it{Other}$,0.03333333333333333
16,3,A,0.027651297533704416
17,3,B,0.3787896197303646
18,3,C,0.47158982100185537
19,3,D,0.08863592840074216
20,4,$\it{Other}$,0.007375896784032864
21,4,A,0.1296453849413169
22,4,B,0.5185815397652676
23,4,C,0.2814184602347324
24,4,D,0.06297871827465024
25,5,$\it{Other}$,0.0
26,5,A,0.2
27,5,B,0.5
28,5,C,0.26666666666666666
29,5,D,0.03333333333333333
30,6,$\it{Other}$,0.0456591106742066
31,6,A,0.11463514457714521
32,6,B,0.4909950522581828
33,6,C,0.3007422145799869
34,6,D,0.04796847791047854
35,7,$\it{Other}$,0.0
36,7,A,0.06666666666666667
37,7,B,0.6
38,7,C,0.3
39,7,D,0.03333333333333333
40,8,$\it{Other}$,0.03333333333333333
41,8,A,0.03333333333333333
42,8,B,0.5333333333333333
43,8,C,0.3333333333333333
44,8,D,0.06666666666666667
45,9,$\it{Other}$,0.0
46,9,A,0.1
47,9,B,0.5666666666666667
48,9,C,0.3
49,9,D,0.03333333333333333
50,10,$\it{Other}$,0.0
51,10,A,0.06666666666666667
52,10,B,0.5
53,10,C,0.36666666666666664
54,10,D,0.06666666666666667
55,11,$\it{Other}$,0.07157646370361131
56,11,A,0.14289411592590284
57,11,B,0.4713176522222915
58,11,C,0.280878434814861
59,11,D,0.03333333333333333
60,12,$\it{Other}$,0.06666666666666667
61,12,A,0.1
62,12,B,0.43333333333333335
63,12,C,0.36666666666666664
64,12,D,0.03333333333333333
65,13,$\it{Other}$,0.0
66,13,A,0.0
67,13,B,0.6
68,13,C,0.3
69,13,D,0.1
70,14,$\it{Other}$,0.06666666666666667
71,14,A,0.1
72,14,B,0.4666666666666667
73,14,C,0.3333333333333333
74,14,D,0.03333333333333333
75,15,$\it{Other}$,0.03788934629212444
76,15,A,0.03788934629212444
77,15,B,0.6575546407490844
78,15,C,0.22877732037454224
79,15,D,0.03788934629212444
80,16,$\it{Other}$,0.03333333333333333
81,16,A,0.16666666666666666
82,16,B,0.3
83,16,C,0.5
84,16,D,0.0
85,17,$\it{Other}$,0.0
86,17,A,0.13333333333333333
87,17,B,0.6333333333333333
88,17,C,0.2
89,17,D,0.03333333333333333
90,18,$\it{Other}$,0.06666666666666667
91,18,A,0.2
92,18,B,0.4
93,18,C,0.3
94,18,D,0.03333333333333333
95,19,$\it{Other}$,0.03333333333333333
96,19,A,0.0
97,19,B,0.43333333333333335
98,19,C,0.43333333333333335
99,19,D,0.1
100,20,$\it{Other}$,0.014949574238063432
101,20,A,0.052780399444275886
102,20,B,0.5143648130848972
