,idx,ans,weighted
0,0,1.0,0.6954020143441344
1,0,2.0,0.3045979856558655
2,1,1.0,0.6644093468396419
3,1,2.0,0.3355906531603582
4,2,1.0,0.7091717770130533
5,2,2.0,0.29082822298694666
6,3,1.0,0.7540943062853576
7,3,2.0,0.24590569371464255
8,4,1.0,0.5898956237154506
9,4,2.0,0.4101043762845493
10,5,1.0,0.673680061264652
11,5,2.0,0.3263199387353479
12,6,1.0,0.6153466136936693
13,6,2.0,0.3846533863063308
14,7,1.0,0.7333333333333333
15,7,2.0,0.26666666666666666
16,8,1.0,0.6666666666666666
17,8,2.0,0.3333333333333333
18,9,1.0,0.715830863903065
19,9,2.0,0.28416913609693484
20,10,1.0,0.5833657615090795
21,10,2.0,0.4166342384909206
22,11,1.0,0.687522581389957
23,11,2.0,0.31247741861004297
24,12,1.0,0.6333333333333333
25,12,2.0,0.36666666666666664
26,13,1.0,0.5666666666666667
27,13,2.0,0.43333333333333335
28,14,1.0,0.7011585903325996
29,14,2.0,0.29884140966740025
30,15,1.0,0.5662174445223467
31,15,2.0,0.4337825554776533
32,16,1.0,0.5509191194973325
33,16,2.0,0.4490808805026675
34,17,1.0,0.6153814037623606
35,17,2.0,0.3846185962376394
36,18,1.0,0.6
37,18,2.0,0.4
38,19,1.0,0.5666666666666667
39,19,2.0,0.43333333333333335
40,20,1.0,0.6666666666666666
41,20,2.0,0.3333333333333333
42,21,1.0,0.7358092121767261
43,21,2.0,0.26419078782327393
44,22,1.0,0.5666666666666667
45,22,2.0,0.43333333333333335
46,23,1.0,0.4666666666666667
47,23,2.0,0.5333333333333333
48,24,1.0,0.5510957693140084
49,24,2.0,0.4489042306859916
50,25,1.0,0.5883860180403425
51,25,2.0,0.4116139819596575
52,26,1.0,0.5333333333333333
53,26,2.0,0.4666666666666667
54,27,1.0,0.5329472618032436
55,27,2.0,0.4670527381967565
56,28,1.0,0.5199854305354235
57,28,2.0,0.4800145694645766
58,29,1.0,0.38089089799240666
59,29,2.0,0.6191091020075933
60,30,1.0,0.4666666666666667
61,30,2.0,0.5333333333333333
62,31,1.0,0.4943682981024711
63,31,2.0,0.5056317018975289
64,32,1.0,0.5333333333333333
65,32,2.0,0.4666666666666667
66,33,1.0,0.5008560553960435
67,33,2.0,0.4991439446039564
68,34,1.0,0.5178762175697991
69,34,2.0,0.482123782430201
70,35,1.0,0.40349449792133046
71,35,2.0,0.5965055020786696
72,36,1.0,0.43333333333333335
73,36,2.0,0.5666666666666667
74,37,1.0,0.5
75,37,2.0,0.5
76,38,1.0,0.5
77,38,2.0,0.5
78,39,1.0,0.43333333333333335
79,39,2.0,0.5666666666666667
80,40,1.0,0.4774769415129259
81,40,2.0,0.522523058487074
82,41,1.0,0.48224735294595134
83,41,2.0,0.5177526470540486
84,42,1.0,0.5333333333333333
85,42,2.0,0.4666666666666667
86,43,1.0,0.5666666666666667
87,43,2.0,0.43333333333333335
88,44,1.0,0.6666666666666666
89,44,2.0,0.3333333333333333
90,45,1.0,0.5862427663160352
91,45,2.0,0.4137572336839647
92,46,1.0,0.6666666666666666
93,46,2.0,0.3333333333333333
94,47,1.0,0.5901155201382742
95,47,2.0,0.4098844798617258
96,48,1.0,0.7666666666666667
97,48,2.0,0.23333333333333334
98,49,1.0,0.43333333333333335
99,49,2.0,0.5666666666666667
100,50,1.0,0.6338808098538756
101,50,2.0,0.3661191901461243
102,51,1.0,0.5333333333333333
103,51,2.0,0.4666666666666667
104,52,1.0,0.6043109198344512
105,52,2.0,0.3956890801655488
106,53,1.0,0.6333333333333333
107,53,2.0,0.36666666666666664
108,54,1.0,0.6185655754442132
109,54,2.0,0.3814344245557868
110,55,1.0,0.5666666666666667
111,55,2.0,0.43333333333333335
112,56,1.0,0.5356965366481901
113,56,2.0,0.46430346335181
114,57,1.0,0.6
115,57,2.0,0.4
116,58,1.0,0.5
117,58,2.0,0.5
118,59,1.0,0.6
119,59,2.0,0.4
120,60,1.0,0.6306514299171859
121,60,2.0,0.36934857008281413
122,61,1.0,0.43333333333333335
123,61,2.0,0.5666666666666667
124,62,1.0,0.4914742650332231
125,62,2.0,0.5085257349667769
126,63,1.0,0.36666666666666664
127,63,2.0,0.6333333333333333
128,64,1.0,0.43333333333333335
129,64,2.0,0.5666666666666667
130,65,1.0,0.36666666666666664
131,65,2.0,0.6333333333333333
132,66,1.0,0.4666666666666667
133,66,2.0,0.5333333333333333
134,67,1.0,0.40533540505626364
135,67,2.0,0.5946645949437362
136,68,1.0,0.4556049308186264
137,68,2.0,0.5443950691813736
138,69,1.0,0.26666666666666666
139,69,2.0,0.7333333333333333
140,70,1.0,0.36666666666666664
141,70,2.0,0.6333333333333333
142,71,1.0,0.26666666666666666
143,71,2.0,0.7333333333333333
144,72,1.0,0.3
145,72,2.0,0.7
146,73,1.0,0.32751200680181436
147,73,2.0,0.6724879931981858
148,74,1.0,0.2754718981845624
149,74,2.0,0.7245281018154375
150,75,1.0,0.41734653039945546
151,75,2.0,0.5826534696005445
152,76,1.0,0.145796251653517
153,76,2.0,0.854203748346483
154,77,1.0,0.36666666666666664
155,77,2.0,0.6333333333333333
156,78,1.0,0.3046034240291155
157,78,2.0,0.6953965759708844
158,79,1.0,0.2524995327606664
159,79,2.0,0.7475004672393337
160,80,1.0,0.27328587596724163
161,80,2.0,0.7267141240327584
162,81,1.0,0.3333333333333333
163,81,2.0,0.6666666666666666
164,82,1.0,0.2037493332591358
165,82,2.0,0.7962506667408643
166,83,1.0,0.36666666666666664
167,83,2.0,0.6333333333333333
168,84,1.0,0.3358298568828536
169,84,2.0,0.6641701431171464
170,85,1.0,0.25597465608606135
171,85,2.0,0.7440253439139386
172,86,1.0,0.2969762788077181
173,86,2.0,0.7030237211922818
174,87,1.0,0.4032079149437998
175,87,2.0,0.5967920850562003
176,88,1.0,0.35714285714285715
177,88,2.0,0.6428571428571429
178,89,1.0,0.2692307692307692
179,89,2.0,0.7307692307692307
180,90,1.0,0.2679397208019106
181,90,2.0,0.7320602791980894
182,91,1.0,0.3575064915888907
183,91,2.0,0.6424935084111093
184,92,1.0,0.32500212391455435
