,idx,tok,tok_p,ans,ans_raw,ans_lp,ans_lps,ext_len,ext_lp_raw,ext_lp
0,0," 

",0.3643126323097148,90.0,"90
",,[None],144,-26.7973520067476,-0.18609272226908055
1,0," 

",0.3643126323097148,90.0,"90
",,[None],231,-55.126298270071864,-0.23864198385312496
2,0," 

",0.3643126323097148,90.0,"90
",,[None],177,-38.06617546512173,-0.21506313822102674
3,0," 

",0.3643126323097148,90.0,"90
",,[None],176,-29.296952475902916,-0.1664599572494484
4,0," 

",0.3643126323097148,90.0,"90
",,[None],214,-35.61862616919602,-0.16644217836072905
5,0," 

",0.3643126323097148,90.0,"90
",,[None],157,-35.057700597429296,-0.2232974560345815
6,0," 

",0.3643126323097148,90.0,"90
",,[None],186,-54.76690505825558,-0.2944457261196537
7,0," 

",0.3643126323097148,90.0,"90
",,[None],226,-44.70752418943061,-0.19782090349305578
8,0," 

",0.3643126323097148,90.0,"90 
",,[None],210,-58.85517395723679,-0.280262733129699
9,0," 

",0.3643126323097148,90.0,"90
",,[None],214,-58.70713651536505,-0.27433241362320115
10,0," 

",0.3643126323097148,0.0,"0 
",,[None],331,-76.52001701197429,-0.23117829912983168
11,0," 

",0.3643126323097148,90.0,"90
",,[None],216,-52.65147148092149,-0.24375681241167355
12,0," 

",0.3643126323097148,90.0,"90
",,[None],176,-60.46610358719749,-0.3435574067454403
13,0," 

",0.3643126323097148,240.0,"240
",,[None],315,-82.3530232312252,-0.2614381689880165
14,0," 

",0.3643126323097148,90.0,"90
",,[None],234,-43.51871785394606,-0.18597742672626522
15,0," 

",0.3643126323097148,90.0,"90
",,[None],152,-31.388212848361306,-0.20650140031816647
16,0," 

",0.3643126323097148,90.0,"90 
",,[None],182,-41.30938117886558,-0.2269746218618988
17,0," 

",0.3643126323097148,90.0,"90
",,[None],243,-36.759528920813196,-0.1512737815671325
18,0," 

",0.3643126323097148,90.0,"90
",,[None],177,-57.753711161040634,-0.32629215345220697
19,0," 

",0.3643126323097148,90.0,"90 
",,[None],231,-54.732732947784854,-0.2369382378691985
20,0," 

",0.3643126323097148,90.0,"90
",,[None],199,-49.52575139200911,-0.2488731225729101
21,0," 

",0.3643126323097148,90.0,"90
",,[None],274,-52.57758104440334,-0.1918889819138808
22,0," 

",0.3643126323097148,90.0,"90
",,[None],234,-29.64457687852609,-0.12668622597660725
23,0," 

",0.3643126323097148,90.0,"90
",,[None],139,-29.890234652680792,-0.21503765937180427
24,0," 

",0.3643126323097148,90.0,"90
",,[None],158,-44.04090695260499,-0.2787399174215506
25,0," 

",0.3643126323097148,90.0,"90
",,[None],228,-46.54455359272551,-0.20414277891546273
26,0," 

",0.3643126323097148,90.0,"90
",,[None],236,-53.039026135675435,-0.22474163616811624
27,0," 

",0.3643126323097148,90.0,"90
",,[None],229,-30.316172788569144,-0.13238503401121895
28,0," 

",0.3643126323097148,90.0,"90
",,[None],139,-35.097844074624035,-0.2525024753570075
29,0," 

",0.3643126323097148,90.0,"90
",,[None],230,-31.97283934267687,-0.1390123449681603
30,0," 
",0.20866357770299465,90.0,"90 
",,[None],235,-52.202545027738985,-0.22213848947974035
31,0," 
",0.20866357770299465,90.0,"90
",,[None],222,-26.055456160447232,-0.1173669196416542
32,0," 
",0.20866357770299465,90.0,"90
",,[None],228,-44.30959665672929,-0.19434033621372496
33,0," 
",0.20866357770299465,90.0,"90
",,[None],158,-45.94242217384999,-0.29077482388512654
34,0," 
",0.20866357770299465,90.0,"90
",,[None],164,-51.72799693590528,-0.3154146154628371
35,0," 
",0.20866357770299465,90.0,"90
",,[None],168,-57.986610953231626,-0.3451583985311406
36,0," 
",0.20866357770299465,90.0,"90
",,[None],208,-40.8943182560445,-0.19660729930790627
37,0," 
",0.20866357770299465,90.0,"90
",,[None],172,-39.26319978821934,-0.22827441737336823
38,0," 
",0.20866357770299465,90.0,"90
",,[None],145,-32.6067851459995,-0.22487438031723794
39,0," 
",0.20866357770299465,90.0,"90
",,[None],231,-43.169768035269705,-0.18688211270679525
40,0," 
",0.20866357770299465,90.0,"90
",,[None],210,-26.375859413067477,-0.12559933053841657
41,0," 
",0.20866357770299465,90.0,"90
",,[None],146,-39.943213228255026,-0.2735836522483221
42,0," 
",0.20866357770299465,90.0,"90
",,[None],197,-28.587514386922532,-0.14511428622803316
43,0," 
",0.20866357770299465,90.0,"90
",,[None],216,-65.85663404472244,-0.3048918242811224
44,0," 
",0.20866357770299465,90.0,"90
",,[None],170,-29.334187462962333,-0.17255404389977844
45,0," 
",0.20866357770299465,90.0,"90
",,[None],239,-33.48324124368193,-0.14009724369741391
46,0," 
",0.20866357770299465,90.0,"90
",,[None],166,-63.602971400095576,-0.3831504301210577
47,0," 
",0.20866357770299465,90.0,"90
",,[None],163,-27.951231732431587,-0.1714799492787214
48,0," 
",0.20866357770299465,90.0,"90
",,[None],155,-41.40939242937179,-0.26715737051207605
49,0," 
",0.20866357770299465,90.0,"90
",,[None],157,-51.95304873163179,-0.3309111384180369
50,0," 
",0.20866357770299465,90.0,"90
",,[None],254,-51.69305532009157,-0.20351596582713216
51,0," 
",0.20866357770299465,90.0,"90
",,[None],289,-61.81699043081559,-0.21389962086787404
52,0," 
",0.20866357770299465,90.0,"90
",,[None],152,-18.66061076632024,-0.12276717609421209
53,0," 
",0.20866357770299465,90.0,"90
",,[None],166,-39.0833320596716,-0.23544175939561204
54,0," 
",0.20866357770299465,90.0,"90
",,[None],157,-23.4108836397209,-0.14911390853325415
55,0," 
",0.20866357770299465,90.0,"90
",,[None],224,-36.27423674909514,-0.1619385569156033
56,0," 
",0.20866357770299465,90.0,"90
",,[None],229,-41.99098068972213,-0.18336672790271671
57,0," 
",0.20866357770299465,90.0,"90
",,[None],209,-41.77912743255845,-0.1999001312562605
58,0," 
",0.20866357770299465,90.0,"90
",,[None],211,-42.39289929615214,-0.20091421467370682
59,0," 
",0.20866357770299465,90.0,"90
",,[None],188,-47.89818561815402,-0.2547775830752873
60,0, First,0.19009945431640513,90.0,"90
",,[None],157,-22.774041544587643,-0.14505758945597225
61,0, First,0.19009945431640513,90.0,"90
",,[None],217,-38.624106239806366,-0.17799127299449938
62,0, First,0.19009945431640513,90.0,"90
",,[None],204,-48.21392209748531,-0.23634275537982993
63,0, First,0.19009945431640513,90.0,"90
",,[None],171,-28.93076103524262,-0.16918573704820244
64,0, First,0.19009945431640513,0.0,"0 
",,[None],322,-136.31102585455912,-0.42332616725018357
65,0, First,0.19009945431640513,90.0,"90
",,[None],241,-40.30195224339045,-0.16722801760742925
66,0, First,0.19009945431640513,90.0,"90
",,[None],204,-43.96880774420353,-0.21553337129511535
67,0, First,0.19009945431640513,90.0,"90
",,[None],221,-25.560642153841897,-0.11565901427077782
68,0, First,0.19009945431640513,90.0,"90
",,[None],203,-28.0290409254288,-0.1380740932287133
69,0, First,0.19009945431640513,225.0,"225 
",,[None],187,-33.222362362670204,-0.17765969177898502
