,idx,ans,weighted
0,0,$\it{Other}$,0.03326596247150453
1,0,C,0.9667340375284956
2,0,D,0.0
3,1,$\it{Other}$,0.0030446980579488846
4,1,C,0.986268849244025
5,1,D,0.010686452698026056
6,2,$\it{Other}$,0.0
7,2,C,0.9709455847718165
8,2,D,0.029054415228183483
9,3,$\it{Other}$,0.019039890412832758
10,3,C,0.9809601095871672
11,3,D,0.0
12,4,$\it{Other}$,0.03333333333333333
13,4,C,0.9333333333333333
14,4,D,0.03333333333333333
15,5,$\it{Other}$,0.015490796130874698
16,5,C,0.9806148838449362
17,5,D,0.0038943200241891023
18,6,$\it{Other}$,0.0090645769692187
19,6,C,0.9666666666666667
20,6,D,0.024268756364114633
21,7,$\it{Other}$,0.0
22,7,C,1.0
23,7,D,0.0
24,8,$\it{Other}$,0.0
25,8,C,1.0
26,8,D,0.0
27,9,$\it{Other}$,0.0
28,9,C,1.0
29,9,D,0.0
30,10,$\it{Other}$,0.0
31,10,C,1.0
32,10,D,0.0
33,11,$\it{Other}$,0.0
34,11,C,1.0
35,11,D,0.0
36,12,$\it{Other}$,0.0
37,12,C,1.0
38,12,D,0.0
39,13,$\it{Other}$,0.0
40,13,C,1.0
41,13,D,0.0
42,14,$\it{Other}$,0.03333333333333333
43,14,C,0.9666666666666667
44,14,D,0.0
45,15,$\it{Other}$,0.00183876432918106
46,15,C,0.9963224713416381
47,15,D,0.00183876432918106
48,16,$\it{Other}$,0.0
49,16,C,1.0
50,16,D,0.0
51,17,$\it{Other}$,0.0
52,17,C,1.0
53,17,D,0.0
54,18,$\it{Other}$,0.007482133811673077
55,18,C,0.9896094070935424
56,18,D,0.002908459094784477
57,19,$\it{Other}$,0.0
58,19,C,0.9885363793517719
59,19,D,0.011463620648227996
60,20,$\it{Other}$,0.01746273798994086
61,20,C,0.9526806248005318
62,20,D,0.029856637209527324
63,21,$\it{Other}$,0.0
64,21,C,1.0
65,21,D,0.0
66,22,$\it{Other}$,0.0
67,22,C,1.0
68,22,D,0.0
69,23,$\it{Other}$,0.014880423026940827
70,23,C,0.9666666666666666
71,23,D,0.018452910306392505
72,24,$\it{Other}$,0.06666666666666667
73,24,C,0.9333333333333333
74,24,D,0.0
75,25,$\it{Other}$,0.0
76,25,C,0.9506824170929596
77,25,D,0.04931758290704044
78,26,$\it{Other}$,0.0
79,26,C,1.0
80,26,D,0.0
81,27,$\it{Other}$,0.0
82,27,C,1.0
83,27,D,0.0
84,28,$\it{Other}$,0.03248914150259929
85,28,C,0.9675108584974007
86,28,D,0.0
87,29,$\it{Other}$,0.0
88,29,C,0.9844269691533686
89,29,D,0.015573030846631334
90,30,$\it{Other}$,0.0
91,30,C,0.9666666666666667
92,30,D,0.03333333333333333
93,31,$\it{Other}$,0.0
94,31,C,0.9958415784234771
95,31,D,0.004158421576522943
96,32,$\it{Other}$,0.0
97,32,C,1.0
98,32,D,0.0
99,33,$\it{Other}$,0.03128716995303802
100,33,C,0.9687128300469621
101,33,D,0.0
102,34,$\it{Other}$,0.0
103,34,C,0.9666666666666667
104,34,D,0.03333333333333333
105,35,$\it{Other}$,0.0
106,35,C,1.0
107,35,D,0.0
108,36,$\it{Other}$,0.003006699509850224
109,36,C,0.9969933004901498
110,36,D,0.0
111,37,$\it{Other}$,0.009240293833766846
112,37,C,0.9742907560127494
113,37,D,0.01646895015348384
114,38,$\it{Other}$,0.0
115,38,C,0.9731756717043982
116,38,D,0.02682432829560191
117,39,$\it{Other}$,0.0
118,39,C,1.0
119,39,D,0.0
120,40,$\it{Other}$,0.0
121,40,C,1.0
122,40,D,0.0
123,41,$\it{Other}$,0.03333333333333333
124,41,C,0.9333333333333333
125,41,D,0.03333333333333333
126,42,$\it{Other}$,0.0
127,42,C,1.0
128,42,D,0.0
129,43,$\it{Other}$,0.0
130,43,C,1.0
131,43,D,0.0
132,44,$\it{Other}$,0.0
133,44,C,0.9690935294028356
134,44,D,0.030906470597164407
135,45,$\it{Other}$,0.0
136,45,C,0.9956690978446365
137,45,D,0.004330902155363428
138,46,$\it{Other}$,0.03333333333333333
139,46,C,0.9666666666666667
140,46,D,0.0
141,47,$\it{Other}$,0.0
142,47,C,1.0
143,47,D,0.0
144,48,$\it{Other}$,0.0
145,48,C,0.9954696728201318
146,48,D,0.004530327179868208
147,49,$\it{Other}$,0.0
148,49,C,1.0
149,49,D,0.0
150,50,$\it{Other}$,0.012224117056164769
151,50,C,0.9857598219425849
152,50,D,0.002016061001250275
153,51,$\it{Other}$,0.0
154,51,C,0.9666666666666667
155,51,D,0.03333333333333333
156,52,$\it{Other}$,0.004271084262462682
157,52,C,0.9572475988806679
158,52,D,0.038481316856869306
159,53,$\it{Other}$,0.0
160,53,C,0.9754244268702982
161,53,D,0.024575573129701725
162,54,$\it{Other}$,0.03333333333333333
163,54,C,0.9666666666666667
164,54,D,0.0
165,55,$\it{Other}$,0.03333333333333333
166,55,C,0.9666666666666667
167,55,D,0.0
168,56,$\it{Other}$,0.0
169,56,C,0.9666666666666667
170,56,D,0.03333333333333333
171,57,$\it{Other}$,0.0
172,57,C,0.9666666666666667
173,57,D,0.03333333333333333
174,58,$\it{Other}$,0.0
175,58,C,0.9700778427088078
176,58,D,0.029922157291192186
177,59,$\it{Other}$,0.0
178,59,C,0.9666666666666667
179,59,D,0.03333333333333333
180,60,$\it{Other}$,0.006413362956779419
181,60,C,0.9729234213040756
182,60,D,0.020663215739145053
183,61,$\it{Other}$,0.0
184,61,C,0.9666666666666667
185,61,D,0.03333333333333333
186,62,$\it{Other}$,0.0
187,62,C,0.9
188,62,D,0.1
189,63,$\it{Other}$,0.00961299718291195
190,63,C,0.9739253584813183
191,63,D,0.016461644335769732
192,64,$\it{Other}$,0.0
193,64,C,0.9666666666666667
194,64,D,0.03333333333333333
195,65,$\it{Other}$,0.0
196,65,C,0.9685124690073512
197,65,D,0.031487530992648685
198,66,$\it{Other}$,0.0
199,66,C,0.9916161767981165
200,66,D,0.008383823201883533
201,67,$\it{Other}$,0.0
202,67,C,0.9862356745592347
203,67,D,0.013764325440765446
204,68,$\it{Other}$,0.0
205,68,C,0.9666666666666667
206,68,D,0.03333333333333333
207,69,$\it{Other}$,0.0
208,69,C,0.9339545259093802
209,69,D,0.0660454740906198
210,70,$\it{Other}$,0.03333333333333333
211,70,C,0.8666666666666667
212,70,D,0.1
213,71,$\it{Other}$,0.0
214,71,C,1.0
215,71,D,0.0
216,72,$\it{Other}$,0.0
217,72,C,0.9666666666666667
218,72,D,0.03333333333333333
219,73,$\it{Other}$,0.0
220,73,C,0.9666666666666667
221,73,D,0.03333333333333333
222,74,$\it{Other}$,0.03333333333333333
223,74,C,0.9333333333333333
224,74,D,0.03333333333333333
225,75,$\it{Other}$,0.006366829445249287
226,75,C,0.972580736846908
227,75,D,0.02105243370784271
228,76,$\it{Other}$,0.0
229,76,C,1.0
230,76,D,0.0
231,77,$\it{Other}$,0.036747799448967326
232,77,C,0.8621223715347686
233,77,D,0.10112982901626394
234,78,$\it{Other}$,0.0
235,78,C,0.9656856150354612
236,78,D,0.03431438496453889
237,79,$\it{Other}$,0.01800227206394317
238,79,C,0.9153310612693901
239,79,D,0.06666666666666667
240,80,$\it{Other}$,0.0
241,80,C,0.9600701627285966
242,80,D,0.03992983727140342
243,81,$\it{Other}$,0.03333333333333333
244,81,C,0.8829427161282064
245,81,D,0.08372395053846038
246,82,$\it{Other}$,0.0
247,82,C,0.9203345670771303
248,82,D,0.07966543292286973
249,83,$\it{Other}$,0.06666666666666667
250,83,C,0.8666666666666667
251,83,D,0.06666666666666667
252,84,$\it{Other}$,0.0
253,84,C,0.9
254,84,D,0.1
255,85,$\it{Other}$,0.0
256,85,C,0.9333333333333333
257,85,D,0.06666666666666667
258,86,$\it{Other}$,0.0
259,86,C,0.9666666666666667
260,86,D,0.03333333333333333
261,87,$\it{Other}$,0.03333333333333333
262,87,C,0.8333333333333334
263,87,D,0.13333333333333333
264,88,$\it{Other}$,0.0
265,88,C,0.9666666666666667
266,88,D,0.03333333333333333
267,89,$\it{Other}$,0.0
268,89,C,0.9333333333333333
269,89,D,0.06666666666666667
270,90,$\it{Other}$,0.03333333333333333
271,90,C,0.9333333333333333
272,90,D,0.03333333333333333
273,91,$\it{Other}$,0.0
274,91,C,0.9421394646699309
275,91,D,0.05786053533006905
276,92,$\it{Other}$,0.003745834077147302
277,92,C,0.9591749985123721
278,92,D,0.03707916741048063
279,93,$\it{Other}$,0.0
280,93,C,0.9
281,93,D,0.1
282,94,$\it{Other}$,0.03333333333333333
283,94,C,0.8666666666666667
284,94,D,0.1
285,95,$\it{Other}$,0.0
286,95,C,0.9666666666666667
287,95,D,0.03333333333333333
288,96,$\it{Other}$,0.003108195708610164
289,96,C,0.8906754128741695
290,96,D,0.10621639141722033
291,97,$\it{Other}$,0.0
292,97,C,0.9666666666666667
293,97,D,0.03333333333333333
294,98,$\it{Other}$,0.031492559401257246
295,98,C,0.8999999999999999
296,98,D,0.06850744059874275
297,99,$\it{Other}$,0.03333333333333333
298,99,C,0.7666666666666667
299,99,D,0.2
300,100,$\it{Other}$,0.0
301,100,C,0.8446299893632058
302,100,D,0.1553700106367942
303,101,$\it{Other}$,0.0
304,101,C,0.8666666666666667
305,101,D,0.13333333333333333
306,102,$\it{Other}$,0.02365788325996538
307,102,C,0.895095316120039
308,102,D,0.08124680061999572
309,103,$\it{Other}$,0.0
310,103,C,0.9666666666666667
311,103,D,0.03333333333333333
312,104,$\it{Other}$,0.00651407514230691
313,104,C,0.9081788843674594
314,104,D,0.08530704049023373
315,105,$\it{Other}$,0.017186632426901088
316,105,C,0.8679756826265665
317,105,D,0.11483768494653247
318,106,$\it{Other}$,0.0
319,106,C,0.9500801478530414
320,106,D,0.049919852146958654
321,107,$\it{Other}$,0.0029784374599547817
322,107,C,0.9273316518149617
323,107,D,0.06968991072508345
324,108,$\it{Other}$,0.0
325,108,C,0.8666666666666667
326,108,D,0.13333333333333333
327,109,$\it{Other}$,0.007501543799661718
328,109,C,0.8390369788564254
329,109,D,0.15346147734391302
330,110,$\it{Other}$,0.0
331,110,C,0.9333333333333333
332,110,D,0.06666666666666667
333,111,$\it{Other}$,0.0
334,111,C,0.9333333333333333
335,111,D,0.06666666666666667
336,112,$\it{Other}$,0.0
337,112,C,0.9
338,112,D,0.1
339,113,$\it{Other}$,0.0
340,113,C,0.9333333333333333
341,113,D,0.06666666666666667
342,114,$\it{Other}$,0.01194665168509327
343,114,C,0.9094400299631469
344,114,D,0.07861331835175993
345,115,$\it{Other}$,0.0
346,115,C,0.8666666666666667
347,115,D,0.13333333333333333
348,116,$\it{Other}$,0.0
349,116,C,0.8333333333333334
350,116,D,0.16666666666666666
351,117,$\it{Other}$,0.0
352,117,C,0.9333333333333333
353,117,D,0.06666666666666667
354,118,$\it{Other}$,0.03333333333333333
355,118,C,0.8333333333333334
356,118,D,0.13333333333333333
357,119,$\it{Other}$,0.0
358,119,C,0.9
359,119,D,0.1
360,120,$\it{Other}$,0.03333333333333333
361,120,C,0.9666666666666667
362,120,D,0.0
363,121,$\it{Other}$,0.0
364,121,C,0.9333333333333333
365,121,D,0.06666666666666667
366,122,$\it{Other}$,0.0
367,122,C,0.9
368,122,D,0.1
369,123,$\it{Other}$,0.0
370,123,C,0.8666666666666667
371,123,D,0.13333333333333333
372,124,$\it{Other}$,0.009973557199516349
373,124,C,0.9167988806690849
374,124,D,0.07322756213139872
375,125,$\it{Other}$,0.0
376,125,C,0.9382903553559333
377,125,D,0.06170964464406671
378,126,$\it{Other}$,0.014820698444875687
379,126,C,0.8234949189858873
380,126,D,0.16168438256923695
381,127,$\it{Other}$,0.0
382,127,C,0.7693146219769518
383,127,D,0.23068537802304825
384,128,$\it{Other}$,0.010272809926630863
385,128,C,0.8162736625588076
386,128,D,0.1734535275145616
387,129,$\it{Other}$,0.0
388,129,C,0.7960266459312504
389,129,D,0.20397335406874983
390,130,$\it{Other}$,0.0
391,130,C,0.7535250252043053
392,130,D,0.24647497479569463
393,131,$\it{Other}$,0.0
394,131,C,0.8230396008628331
395,131,D,0.17696039913716707
396,132,$\it{Other}$,0.03333333333333333
397,132,C,0.7666666666666666
398,132,D,0.19999999999999998
399,133,$\it{Other}$,0.0
400,133,C,0.8666666666666667
401,133,D,0.13333333333333333
402,134,$\it{Other}$,0.09103276420142642
403,134,C,0.6025356098609609
404,134,D,0.3064316259376126
